Terawatt-hours,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,oo,pp
Kazakhstan,81.263,85.09400000000001,88.49,88.417,89.657,87.379,85.99,83.166,77.889,66.777,66.739,58.747,52,49.800000000000004,47.300000000000004,51.6350914,55.3840027,58.3305501,63.8663626,66.9423699,67.9197296,71.66846050000001,76.6209469,80.3477922,78.72913190000001,82.6464953,86.5855045,90.61389420000002,92.61572009999999,94.64324290000002,91.6451167,94.642384,103.1279558,107.26880779999999,106.483161,109.15968450714294,0.0223347333107915,0.030657925471158087,0.004069592283630041,,
Russian Federation,962,1001.4,1047.3,1065.5,1076.5,1082.2,1068.1633000000002,1008.45,956.587,875.914,860.027,847.183,834.131,827.158,846.225,877.764,891.284,891.2860000000001,916.2860000000001,931.9,954.1,992.1000000000001,1018.7000000000002,1040,993.1000000000001,1038.0327,1054.8575,1069.2893,1059.0855,1064.1965,1067.5432990000002,1090.9702240000001,1091.184,1109.1977900000002,1118.14323,1085.41873,-0.03191909943894666,0.01192994021282745,0.04046559595751191,,
Turkmenistan,10.987,12.396,13.267,12.891,14.508000000000001,14.61,14.9535,13.1828,12.6368,10.52,9.905,10.13,9.498,9.416,8.86,9.943,10.614,10.707,10.92,11.98,12.819,13.65,14.88,15,16,16.7,17.2,17.8,18.900000000000002,20.1,21.5,22.6,22.8,24.2,25.41998604,26.60603898,0.043798562386080375,0.047383028666485805,0.0009919021974077158,,
Uzbekistan,47.939,52.171,54.755,50.59,55.874,56.325,54.165,50.911,49.149,47.800000000000004,47.453,45.419000000000004,46.054,45.9,45.372,46.864000000000004,47.961,49.31,48.7139,49.677600000000005,47.6272,49.374,49.0329,50.1784,50.0631,51.935,52.772,52.9641,54.9,55.4,57.28,59.1,60.82,62.8966,63.0805,64.961,0.026997422800417725,0.02338191717728888,0.0024218170428991314,,
Other CIS,57.652,56.956,57.663000000000004,65.177,59.311,60.461,57.86900000000001,52.571,47.096000000000004,45.21000000000001,42.239000000000004,44.293,40.763000000000005,39.518,41.694,40.69200000000001,39.800000000000004,38.478,41.998000000000005,43.496,44.2842,43.491,44.1278,39.728100000000005,39.0694,41.069,44.5952,45.959,43.3245,44.131,43.998900000000006,43.4841,46.27160000000001,48.6376,49.16780000000001,49.42906117982213,0.0025669055783628103,0.023256244084169708,0.0018427693967118285,,
Total CIS,1213.7179999999998,1265.8409999999997,1321.8370000000002,1344.297,1357.6390000000001,1363.6529999999998,1343.3253000000002,1265.6383999999998,1195.7777999999996,1095.1889999999999,1068.325,1046.5850000000003,1025.339,1013.2790000000001,1034.143,1071.6990914,1089.0750027000001,1093.2685501,1129.6972626000002,1156.9509698999998,1180.5831296000001,1226.6374605000003,1257.0376469000003,1281.9502922,1226.2356319000003,1283.9826953000002,1308.5070045,1330.4083942,1323.6747201,1337.9354429,1340.8869157000001,1369.321608,1383.0464557999996,1416.3569978000003,1428.8185770399996,1397.0905963478713,-0.02487731380668401,0.015407380245228808,0.05208506360292154,,
Iran,38.915,42.186,45.062,46.97,51.431000000000004,57.655,62.814,67.178,74.686,81.004,84.35300000000001,89.74,96.983,102.385,110.08800000000001,119.348,127.60300000000001,138.225,151.645,162.755,177.077,193.43,203.131,210.48000000000002,221.80700000000002,235.681,235.588,248.756,258.85200000000003,273.5489,279.48,286.14300000000003,305.164,314.41335928055594,318.6955425749873,331.6333611499952,0.03775301153618127,0.036907639373331635,0.01236365397741693,,
Iraq,20.973,22.287,22.51,23.45,23.86,28.373178,13.359352999999999,21.912236,27.089582,26.663286,26.497928,25.981338,26.692943,26.743561000000003,24.720878000000003,27.19228,31.724815,35.41740600000001,26.605591,30.696344,28.343179,30.591112000000003,32.347414,35.305087,41.293343,41.702884,42.221572,47.76809,62.108841999999996,71.172908,75.32353499999999,86.31705099999999,93.573771,100.240469,131.86404493333336,131.2816392752776,-0.007136886040587598,0.12311605356925082,0.004894322923240149,,
Israel,15.4314,16.034200000000002,17.677,19.3525,20.4533,20.8976,21.5141,24.6862,25.9997,28.3157,30.437,32.5694,35.111000000000004,37.976400000000005,39.2275,42.9575,43.8382,45.4279,47.0476,48.4711,49.833400000000005,51.8112,55.1071,55.8315,55.3072,58.486000000000004,59.276700000000005,62.96549999999999,61.358900000000006,61.3303,64.3307,67.3643,67.7115,69.2583,72.3448,74.26380388735866,0.02372108733952416,0.027217867184919253,0.0027686357341316172,,
Kuwait,15.417,16.935,18.092,19.599,21.085,18.477,10.78,16.885,20.178,22.802,23.724,25.475,26.724,29.984,31.576,32.323,34.299,36.362,39.802,41.256,43.734,47.607,48.753,51.749,53.218,57.083,57.457,62.655,60.9822,65.14330000000001,68.29310000000001,70.133814,72.856774,74.191214,75.24173601535941,74.92773602,-0.0068940539260298195,0.035237572704053255,0.0027933878493108656,,
Oman,2.888,3.617,3.884,4.408,4.707,4.501,4.625,5.113,5.833,6.198,6.5,6.8020000000000005,7.3180000000000005,8.2,8.413,9.111,9.737,10.331,10.714,11.499,12.648,13.585,14.443,16.048000000000002,18.4453,19.8187,21.870900000000002,25.017303000000002,26.240023,29.137095000000002,32.75802,34.2277,36.126,37.714,38.332,38.85731042530636,0.01093454321410614,0.07588926846933952,0.0014486429800838819,,
Qatar,3.964,4.3180000000000005,4.386,4.614,4.646,4.8420000000000005,4.6690000000000005,5.183,5.5600000000000005,5.8500000000000005,6.013,6.615,6.91,8.166,8.939,9.134,9.951,10.94,12.012,13.233,14.396,15.325000000000001,19.462,21.616,24.158,28.144000000000002,30.731,34.788000000000004,34.668,38.693,41.499300000000005,42.307,45.555,47.913000000000004,49.873,50.53496285626093,0.01050446508641456,0.07517820356275928,0.0018839986192879929,,
Saudi Arabia,51.654002630612986,55.684684547758216,65.00028621595652,70.09106991465457,75.72979095749017,79.88045573923428,84.99571265049852,93.47317729536415,102.66853564598502,106.04595385502262,109.92802536517088,112.16712229183555,119.10447093268016,126.16767866628155,130.9993761190688,138.68348321319314,146.09321173726448,154.90595933869218,166.58758916524172,173.40466164636763,191.05495591246506,196.3114419188385,204.4337426951941,204.20060900000001,217.306609,240.071089,250.084392,272.107637,284.485475,312.312881,338.837881,345.490881,349.47303600000004,343.985956,343.660955867116,340.911668220179,-0.010710382513661298,0.04690126816745299,0.012709559400545002,,
United Arab Emirates,12.185,12.815,13.658,14.84,15.612,17.081,17.222,18.689,21.73,23.736,24.982,26.572,28.464000000000002,33.392,37.126,39.944,43.172000000000004,46.856,49.45,52.417,60.698,62.438,78.761,80.46300000000001,85.69800000000001,93.949,99.137,106.22200000000001,109.97870000000002,116.528,127.38302282737672,129.61298617812653,134.56869058801547,136.01427821046096,138.45405785644084,138.3810116633043,-0.003258383292786604,0.049140132274121395,0.005158995281165836,,
Other Middle East,18.134,19.531,20.698,21.734,21.534,21.954,24.253,26.867,28.538,32.216,34.907000000000004,38.88,42.227000000000004,46.812,49.149,52.009,54.7985,60.02230000305176,62.361399993896484,66.49405,70.1845,75.47281398779297,80.86715000610351,87.08200000610351,90.66263000610351,98.74557848779297,93.36009298779297,88.30660160884352,83.68606997558594,83.54306250610351,81.779841,82.0742181,85.42157902441406,83.70228879370703,85.16507033161578,84.40101159160959,-0.011679231789991529,-0.006235863544286846,0.003146561911154189,,
Total Middle East,179.56140263061297,193.40788454775821,210.96728621595645,225.05856991465453,239.05809095749018,253.66123373923432,244.23216565049853,279.9866132953642,312.28281764598506,332.8309398550227,347.3419533651708,364.8018602918355,389.53441393268014,419.82663966628155,440.238754119069,470.70226321319313,501.2167267372645,538.487565341744,566.2251801591382,600.2261556463675,647.969034912465,686.5715679066315,737.3054067012974,762.7751960061036,807.8960820061035,873.681251487793,889.7266569877931,948.5861316088435,982.3602099755859,1051.4094465061037,1109.6853998273766,1143.6709502781268,1190.4503506124297,1207.432865284724,1253.6312075788526,1265.192505089292,0.0064648098565580625,0.04491612038687265,0.04716775867633647,,
Algeria,12.274000000000001,12.981,12.722,13.966000000000001,15.324,16.104,17.345,18.286,19.414,19.883,19.715,20.654,21.497,23.262,24.757,25.412,26.625,27.648,29.528000000000002,31.249000000000002,33.915,35.227000000000004,37.31,40.237,43.112,45.735,53.074,57.397,59.89,64.241,68.798,70.997,76.017,76.663,81.527,78.769,-0.03646909425091727,0.06578678035599927,0.0029365943666526334,,
Egypt,30.2535,32.461,35.6545,38.7125,40.6145,41.9525,43.276,44.987,46.737,48.550000000000004,50.652,53.57,56.784,60.697,65.7305,73.319,80.7125,86.236,92.1865,98.2523193222548,104.94731541218638,111.66104985337243,119.86698044965787,128.79240990550667,134.2672326490714,144.43171977842945,149.56286705767351,162.83109221244706,165.06383740632128,171.23427891821441,181.83642717497554,188.19109872922775,193.2111642228739,199.39878038449007,200.56296643857934,198.61019257087,-0.012442100909229925,0.04094568835187018,0.007404404939296062,,
Morocco,7.345,7.764,8.001,8.984,9.024000000000001,9.628,9.205,9.719,9.91,11.47,12.092,12.538,13.593,12.968,12.895,12.863,15.046000000000001,15.228,16.52,17.5715,19.723200000000002,20.451,20.313,20.990600000000004,21.6553,23.683400000000002,25.3556,27.6585,28.120700000000003,29.2785,30.3209786833581,30.716,31.630897,34.441907,40.148075,38.1654291400972,-0.05198064885304898,0.0636776947745028,0.0014228488899654648,,
South Africa,143.491,148.241,152.373,158.141,163.359,167.226,168.316,168.09,174.70600000000002,181.69,186.655,200.092,210.362,205.374,203.012,210.67000000000002,210.1,220.57500000000002,234.229,244.60500000000002,244.922,253.798,263.479,258.291,249.55700000000002,259.601,262.538,257.919,256.137,254.76500000000001,250.148,252.747,255.09300000000002,256.336,252.578,239.459,-0.05453071749258254,0.0012040008167542027,0.008927293103178571,,
Eastern Africa,24.100581135091932,24.675269384492402,24.8802560609912,27.22761565827338,26.42856697426059,30.01919352006395,31.428075813349324,28.780113615507595,30.311556101678658,30.735424618465228,31.72877691654677,31.467779927497997,33.4858105,38.8420201,41.0483945,42.2773768,46.29590265253906,48.18048561832276,47.83463075527344,50.995637754375,54.22928120843262,56.28497550201173,59.49348787408667,61.75177442170434,66.46271242758007,73.99677423720361,78.44295038595752,81.60866915082524,86.8429675716792,93.04479508919923,98.27168868574367,97.00398613183035,103.03678704239947,108.7589676884337,109.481965434307,109.38642070538903,-0.003602554350213283,0.05117845839461621,0.004078045256785542,,
Middle Africa,9.739,10.049999999999999,10.088,10.238000000000001,11.941999999999998,10.88810000038147,10.614500000000001,11.4015,10.753000000000002,10.308,11.440000000000001,11.616000000000001,11.059,10.943000000000001,11.517000000000001,12.627399997711182,13.045447975158691,13.219905029296875,13.951087060546874,15.632134008026123,16.385656037902834,18.641637017822262,18.642486920166018,20.140303082275388,21.140287921142576,22.155419139312745,22.66869404187012,23.343963181945803,27.646945839782717,30.35588931860352,32.69999933544922,33.05151632226563,35.328752050476076,37.95309477276612,40.172720880996174,41.4439578655592,0.02882558367000354,0.0663064468405401,0.001545076022290371,,
Western Africa,18.222020130339608,20.251501981085976,21.438769199218587,22.192451642363622,23.77865747219019,24.34502440100248,25.416210912901658,26.628327832008804,26.530572383377674,27.53577491788634,28.66512059348132,30.12024124742109,31.14061666071967,29.139808476924333,32.01420707149925,32.023284987854005,34.02772792796326,40.36500597143555,37.63351104937745,42.702142985931395,43.16882699594116,44.5620140038147,43.45807894537353,43.48992610614014,42.612150974517824,50.80260093026734,52.257989979949954,54.4310379660492,59.75534274518384,63.01237264995289,64.0152818298877,67.69851206261804,70.91091299644727,73.35016710006357,77.40963326170444,78.62007163164985,0.01286182854910467,0.061515048486625146,0.00293104215439233,,
Other Northern Africa,11.392736842105263,11.405894736842106,12.5,13.330052631578948,13.591105263157894,16.06421052631579,16.57421052631579,17.33221052631579,18.05021052631579,18.82121052631579,19.170315789473687,20.099315789473685,21.189315789473685,22.699315789473683,24.48821052631579,26.17621052631579,27.58721052631579,29.461473684210524,30.32279168421053,32.308586684210525,35.42238168421052,37.909439842105265,40.06823484210526,43.124029842105266,45.71982484210526,49.02461984210527,42.59041484210526,52.43078739509733,56.39152784210526,57.03752784210526,57.30552784210526,51.368787395097335,53.96566084210526,55.27652484210526,57.0360664068851,54.537205203537624,-0.04642448414735967,0.02236153368904481,0.0020332065860133716,,
Other Southern Africa,2.168,2.2800000000000002,2.6020000000000003,2.5040000000000004,2.5860000000000003,2.617,2.7430000000000003,2.713,2.71,2.3810000000000002,2.637,2.075,1.859,2.5985000000000005,3.1788999938964846,3.388300006103516,3.2193000000000005,3.4255999938964843,3.2861999877929686,3.1114999938964845,3.5085000122070316,3.3525800061035156,3.240679987792969,3.1336999938964842,2.9641179877929686,2.8309020061035155,2.892014,3.4743129938964845,4.143899026367188,4.9738160361328125,5.047750036132812,4.745861635920049,5.632715719362767,4.990504077044904,4.464757970214844,4.8697773203125,0.08773464322060276,0.04181413002730028,0.00018155061820871718,,
Total Africa,258.98583810753684,270.1096661024205,280.2595252602098,295.29561993221586,306.64782970960863,318.84402844776366,324.9179972525668,327.93715197383216,339.12233901137216,351.37441006266727,362.7552132995017,382.23233696439274,400.96974295019334,406.52364436639795,418.6412120917116,438.75657231798453,456.6590890819769,484.3394702971624,505.4917205372012,536.4278207486942,556.2221613508804,581.88769622523,605.8719490191824,619.9507433516283,627.4906268022099,672.2614359334219,689.3825303075562,721.0943629002612,743.9922204314395,767.9431798542079,788.4436535876525,796.5197622769592,824.8268898736649,847.1689458649035,863.3811853926868,843.8610544374153,-0.0252794045327982,0.03242742807676957,0.03146006193678306,,
Australia,123.673,129.52700000000002,135.815,143.374,151.433,155.6535,157.9635,161.4005,165.3825,170.1425,175.2245,180.127,188.9795,199.471,206.89950000000002,216.829,224.255,223.49519999999998,225.9524,229.21705,230.73954999999998,237.99095000000003,243.1848,245.37090000000003,249.90195000000003,250.96169999999995,256.30415,250.6716,249.5631,247.64734399999998,253.98442211296398,258.21868620308385,258.96705940590533,262.63246930797783,265.90061136053265,265.23217782067536,-0.005239219324116751,0.006224689007275908,0.009888145326755509,,
Bangladesh,4.5280000000000005,4.8,5.587,6.541,7.115,7.732,8.27,8.894,9.206,9.784,10.806000000000001,11.474,11.858,12.882,14.450000000000001,15.771,17.392,18.6651,19.7129,24.684900000000003,26.450400000000002,29.538,31.0156,34.2361,37.2082,40.8414,44.219500000000004,48.662,54.378488206,57.426840672533096,61.823169039599996,69.98852683701699,73.38681002100002,81.08241850370833,89.67242526602274,89.11359645042332,-0.008947104808883721,0.09194817172641923,0.0033222522226823903,,
China,410.69,449.53000000000003,497.267,545.21,584.8100000000001,621.2,677.5500000000001,753.94,811.59,927.8000000000001,1007.0300000000001,1081.31,1135.55,1167,1239.3000000000002,1355.6,1480.802,1654.0000000000002,1910.575,2203.31,2500.2599999999998,2865.726,3281.5530000000003,3495.7599999999998,3714.6510000000003,4207.16,4713.019,4987.553,5431.635,5794.457,5814.573,6133.16,6604.447,7166.133,7503.428,7779.060000000001,0.033901536431737656,0.0728380553206398,0.2900118545855963,,
China Hong Kong SAR,19.249444444444446,21.418888888888887,23.75361111111111,25.5075,27.363333333333333,28.96,31.88888888888889,35.07555555555555,35.9475,26.74083333333333,27.915555555555557,28.44,28.943055555555556,31.414444444444445,29.495833333333334,31.328611111111112,32.42916666666667,34.31166666666667,35.50611111111111,37.12861111111111,38.44833333333334,38.612500000000004,38.94777777777777,37.99027777777778,38.76777777777777,38.33166666666666,39.07138888888889,38.794666666666664,39.101333333333336,39.848055555555554,37.98261111111111,38.221444444444444,36.98416622222222,36.52842944444444,36.870857915468676,35.20737099882458,-0.047725548545884844,-0.0050042320327861045,0.0013125692510987514,,
India,186.3858336,202.67720139999994,223.66949020000004,241.3046202,272.44643060000004,287.7628267666394,320.45763072132127,337.1533206918919,362.1762511495495,387.9669838852853,427.14877394605514,443.20541305470925,469.15354767272726,505.0784301838384,547.3624648348896,571.3939361358995,586.0927384360359,609.650478588807,638.1310101807262,698.300975,704.5093181999999,744.4262523150684,796.2651750000002,828.4135525,879.7072499999999,937.4680375000002,1034.011325,1091.8378825,1146.139132673821,1262.2199682264786,1317.2981299752241,1401.7417647481323,1471.3423259552312,1579.1912197633326,1603.675310318962,1560.9280839964968,-0.029315196692593748,0.061885834029954845,0.05819310411727965,,
Indonesia,16.369,18.415,20.72,24.807000000000002,28.487000000000002,33.11472,38.10263,40.28435,39.70743,45.92842,54.12053,58.86775999999999,70.69102000000001,76.69270999999999,83.97097,93.32639999999999,101.6586,108.2168,112.9754,120.15060000000001,127.5608,133.11020000000002,142.44102,149.43653999999998,156.79722,169.78624,183.41872999999998,200.318,216.18856,228.55565,233.98198,247.91780000000003,254.65442000000004,267.08182,278.942,275.19707915161473,-0.016121005213382,0.05929654356642522,0.010259647733954864,,
Japan,671.953,676.363,719.085,753.7280000000001,799.769,881.5,911.303,916.787,926.1030000000001,984.493,1010.88,1029.857,1054.864,1059.663,1079.142,1099.671,1083.142,1103.0810000000001,1092.595,1121.193,1153.0620000000001,1164.348,1180.109,1183.72,1114.003,1156.023,1104.183,1106.8799405099999,1087.75954653546,1062.7288196205511,1030.1143104329549,1035.0930635672928,1042.076319601991,1053.189940272383,1030.2858046070303,1004.8468131744829,-0.02735597676161583,-0.007781921891354848,0.03746178688211146,,
Malaysia,14.944,16.131,17.421,19.352,21.515,23.016000000000002,26.552,31.38110800644695,34.87734916912133,39.75420469738232,46.574500092258106,53.40937387428445,59.93525469460346,64.14126656810983,68.16969828044239,69.90527357750237,75.77568516200746,80.88,83.3,96.06,98.75,103.994,108.539,113.82300000000001,116.114,125.045,127.069,134.077,140.98501000000002,147.461,150.123,156.665,160.63400000000001,170.578,171.5325929679474,159.597611866813,-0.07212063862558471,0.039791365349389096,0.005949973313604293,,
New Zealand,28.4649788351637,29.3450734786848,29.752597430683952,31.086195569350398,31.358,32.26426325929654,33.29693842413739,32.89767140844982,34.275231275293116,34.8519204305835,36.061160413742925,36.473076855596204,37.10896981406379,37.6107174175834,37.81813822481792,39.24733185239217,39.57073622289101,40.62960908655188,40.7782897060715,42.70262198137753,42.901659615250445,43.44884013144377,43.79824342192254,43.83461838904987,43.43622540034658,44.8589758600964,44.4142640021173,44.24731786828622,43.2526586273454,43.67858390677542,44.37759670771393,43.82667184655663,43.24069927384704,44.41286108731402,44.81424772941955,44.18299277269099,-0.016779786659748774,0.0031281162707554877,0.0016471902357290096,,
Pakistan,28.825,32.348,36.347,40.671,42.806,45.985,50.22,53.575,57.012,57.923,63.75,67.565,62.481,66.396,65.302,63.735,70.6485,74.431,76.986,82.3055,88.76422141529586,96.7200128853283,99.3809963798631,93.1883585365183,98.8277565747034,99.38471900684017,100.6214228828661,99.46126082736107,100.96800765222878,106.28803338823975,110.51367807439621,116.04724636169867,127.74092962391593,138.32122139946858,138.62625771573565,137.76936796322667,-0.008896646356773674,0.0344193984274781,0.005136192535872046,,
Philippines,22.766000000000002,20.974,22.642,24.539,25.573,26.327,25.649,25.87,26.579,30.459,33.554,36.707,39.797000000000004,41.578,41.432,45.29,47.049,48.467436,52.940537000000006,55.95743,56.56774,56.78413,59.611788000000004,60.820985,61.934432,67.742759,69.17564999999999,72.922011,75.265842,77.260997,82.413213,90.797891,94.370341,99.76471786225405,106.041488,101.75572,-0.04303776926344327,0.05524758135912644,0.003793564398769601,,
Singapore,9.876299999999999,10.5765,11.813799999999999,13.0175,14.0389,15.617600000000001,16.5966,17.5431,18.962400000000002,20.675400000000003,22.0574,23.9094,26.709400000000002,28.3748,29.52,31.665,33.061,34.6646,35.2815,36.809599999999996,38.2127,39.4804,41.1341,41.670597,41.801795999999996,45.369186,46.004295,46.944193,47.975856,49.336833,50.320233,51.5866,52.225300000000004,52.9046,54.1423,53.07158519867644,-0.022454146433887878,0.026205117196471006,0.0019785666712000723,,
South Korea,62.667201000000006,69.68059699999999,80.251348,93.10884700000001,103.623614,118.460795,131.616144,146.43928400000001,161.900951,183.365532,203.546465,225.845719,246.58747100000002,237.19740600000003,262.152146,290.44294800000006,309.885952,332.020947,347.756209,368.03355200000004,389.479512,402.988942,425.407289,442.610958,452.44746100000003,495.028363,518.167816,531.201866,537.169276,540.378799,547.801803,560.98459,576.4121269999999,592.90462860374,585.3014440000001,573.9985479346902,-0.021990716477451988,0.026079814393355605,0.02139929289862513,,
Sri Lanka,2.465,2.6517,2.7072,2.7984,2.8579000000000003,3.1498000000000004,3.3771,3.5397,3.9787,4.38672,4.80042,4.52796,5.14394,5.67539,6.28075,6.9697,6.8008999999999995,7.10429,8.12485,8.74352,8.84822,9.4979,9.90056,10.00328,9.98688,10.80074,11.599870000000001,11.897620000000002,12.029010000000001,12.86748,13.2255,14.36132,14.9837,16.2166,16.812273991951596,16.85419311658832,-0.0002456885567100331,0.053463911945742515,0.0006283427307779564,,
Taiwan,55.556760512000004,62.33384877300001,69.179058901,76.26122125899998,84.05780149799999,90.193523493,99.17752744799999,105.52976450899999,115.20601463999998,124.63486285200001,133.11670181300002,141.96245964100004,150.486408949,163.186405431,169.47331557399997,184.840786497,188.53044153300002,198.828888719,209.07238713599997,218.39663192000003,227.51225010399997,235.530125536,243.11658398100002,238.30536530299997,230.03715933,247.05886697599996,252.16701423700002,250.37342481399997,252.340814504,259.96393544800003,258.14188770242,264.10765699180007,270.256406651,275.548932411,274.058673361,279.793002762,0.018134319866145,0.01766433731114514,0.010430988786701798,,
Thailand,23.02995,24.669810000000002,28.573610000000002,32.41324,37.35338,44.11251,50.12039,57.028150000000004,63.33733,71.10243,79.73721,86.99163,92.66128,89.53300999999999,90.21529,95.52127,100.98719,108.44169000000001,115.93462,124.13266,130.42631,136.76671,142.53754,145.43735999999998,145.90669999999997,157.57502111200006,153.31550677399989,168.956182883,168.63366132727987,173.764180391,177.83192826699997,179.82851922599994,176.7381069660001,177.63613568899999,186.503021613,176.44475944836992,-0.05651571529597621,0.02485178940116639,0.006578053379139789,,
Vietnam,5.069,5.527,6.051,6.785,7.784,8.681000000000001,9.21,9.705,10.662,12.288,14.648,16.944,19.132,21.688,23.559,26.561,30.608,35.796,40.925000000000004,46.209,52.078,57.917,64.147,70.96000000000001,80.643,91.72200000000001,101.499,115.147,124.45400000000001,141.25,157.949,175.745,191.59300000000002,209.181,227.461,234.49048409999997,0.028087451111237005,0.10926172221030539,0.008742061402857835,,
Other Asia Pacific,37.338440477682404,38.709021020202016,40.80052556349332,43.30686805137209,45.29353005743269,45.13028603971286,44.13424307394667,42.85301582290709,41.346675574679566,43.3849913155453,44.325292458466585,43.747047387767935,42.28102410204245,41.54351414955192,44.486363684448705,47.601434273855325,49.30388084003948,49.555278410060595,52.15984598739178,54.27705257484074,56.696208953363865,59.94061601322616,63.636774752620305,66.62526946476419,65.32186231973418,72.53808653932762,76.79946432233707,78.19076888428522,84.47029312456193,88.584482216216,91.39652664968459,109.2842425550167,119.74706343113708,115.98922786943189,127.50270997845072,131.79074827221854,0.030806829774511657,0.06916832946823326,0.004913303062792878,,
Total Asia Pacific,1723.8509088692902,1815.677640560775,1971.436241206288,2123.8113920797227,2287.6848894887667,2468.860824558649,2635.4855925562947,2779.8965199942513,2918.250332808644,3175.6817985141292,3395.2965092790796,3571.3638398133576,3742.3628717879924,3849.1260941945284,4039.029469931932,4285.69969144776,4477.9927908606405,4762.239984471087,5098.7070601213,5567.612704587329,5971.267223621244,6456.8205788810665,7014.726248313184,7302.207161971111,7537.493670402561,8257.69576166093,8875.06039710721,9278.135734953597,9812.30958998403,10333.718002425348,10433.851989073068,10947.576023781043,11569.799775152249,12339.297222214054,12741.571018825523,12919.334135027793,0.011181069339635918,0.05390047894898298,0.48164688953554935,,
Total World,9879.981276185501,10174.771712736576,10665.142015635969,11134.94160698415,11653.968862994241,11957.32855947173,12218.445179529826,12329.793579154399,12591.721634093255,12916.59052463599,13375.243963405272,13789.249527706444,14120.517134509744,14502.91924343678,14917.763755393564,15555.548290631683,15788.860610722248,16345.484319587606,16924.018406002466,17726.74751220758,18454.11881045074,19155.29111764879,20045.982995705115,20421.6373537822,20264.89105964848,21570.688861983443,22256.995244363818,22806.276479940283,23435.23821238084,24031.707049616718,24270.500940949612,24915.187108189115,25623.892250783552,26659.13623809245,27000.950850926718,26823.24835002229,-0.009295600961907846,0.029113981366141406,1,,
