Terawatt-hours,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02700486,0.08101457999999999,0.0850153,0.09101638000000001,0.09501710000000001,0.09701745999999999,0.08101457999999999,0.08601547999999999,0.10901962,0.13028544716,0.12845581788600002,0.17003783627140895,0.20892150622591868,0.2513544756874255,0.3150562125699307,0.33609678174883556,0.4393265517371567,0.4809515896899771,0.5362493065127024,0.47624166557754716,0.681,0.729833,0.8483410000000001,0.852089,0.9329404099301546,0.0918946171311732,0.12984751200424505,0.0013326413185407301,,
Italy,2.676,3.351,3.4749999999999996,3.617,3.8120000000000003,4.228,4.209,3.807,3.8449999999999998,4.245,3.986,3.8120000000000003,3.73,3.811,3.825,3.96,3.4690000000000003,3.521,3.393,3.472,3.212,3.5010000000000003,3.693,3.787,3.197,3.2710000000000004,3.292,3.556,3.7830000000000004,3.564,3.654,4.139,4.470000000000001,5.009,5.53,6.099,6.338,7.372,8.714,9.657,9.998000000000001,10.635000000000002,10.827,11.486,12.898700000000002,14.816,16.4867,18.0786,22.749299999999998,24.6487,25.5807,25.797199999999997,25.5794,25.258,25.6375,25.654734016590226,-0.0020618580241617,0.07110728504912522,0.03664602605137457,,
Latvia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.01,0.024,0.038,0.042,0.043000000000000003,0.042,0.045,0.048,0.066,0.12,0.28800000000000003,0.502,0.669,0.769,0.8230000000000001,0.9306400000000001,0.9437150000000001,0.9274200000000001,0.8890595610518754,-0.043981759539230225,0.34463224604015164,0.0012699605388409693,,
Lithuania,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.007,0.006,0.007,0.025,0.054,0.069,0.10200000000000001,0.147,0.157,0.218,0.357,0.39980000000000004,0.4465,0.4323,0.5036,0.47000000000000003,0.5331999999999999,0.6114959890782833,0.14370824270398264,0.17985597683883925,0.0008734800341949598,,
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000001,0.015,0.016,0.015,0.018000000000000002,0.018000000000000002,0.017,0.019,0.018000000000000002,0.017,0.022,0.023,0.019,0.012505,0.013976,0.01177,0.014712,0.01508,0.019493,0.015448,0.016919,0.017068,0.018850000000000002,0.022351999999999997,0.025873,0.027015,0.034151,0.042575,0.046162999999999996,0.055215999999999994,0.062667,0.069648,0.078185,0.08414,0.092979,0.094011,0.09421100000000002,0.115225,0.125964,0.140018,0.17138,0.21740199999999998,0.277679,0.385154202579856,0.38325861405805184,0.13512048070239002,0.0005501663331379861,,
Netherlands,0,0,0,0,0,0,0,0,0,0,0.803,0.872,0.867,1.211,1.106,1.024,1.085,0.265,0.231,0.017,0.441,0.553,0.7020000000000001,0.835,0.9,0.67,0.75,0.752,0.863,0.9390000000000001,1.0170000000000001,1.316,1.463,1.590281,1.788338,2.013194,2.358034,2.906752,2.547534,3.324906,5.276719,5.194,4.026282,5.082893,6.111,7.058056,7.083559,7.203605,5.954,5.013182,4.93,4.90458,4.59935,4.571278,5.814188000000001,8.682018169638033,0.4891669840257662,-0.004966554534953982,0.012401666835341824,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020219,0.036033,0.051551,0.05405,0.055103000000000006,0.057298,0.0369934139235919,0,0.0000818462588360422,,
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.026000000000000002,0.021,0.027,0.029,0.213,0.209,0.227,0.243,0.27,0.289,0.303,0.241,0.27,0.273,0.256,0.255,0.25,0.33,0.359,0.333,0.388,0.386,0.397,0.227,0.34400000000000003,0.339,0.326,0.396,0.258,0.256,0.233,0.21,0.20416800000000002,0.25300500000000004,0.25974160118613393,0.023821365902495506,0.010904953636239112,0.0003710230430585424,,
Poland,0.026000000000000002,0.038,0.044,0.047,0.084,0.059000000000000004,0.101,0.185,0.223,0.23500000000000001,0.211,0.183,0.265,0.262,0.24,0.248,0.269,0.269,0.362,0.34500000000000003,0.397,0.368,0.193,0.094,0.10300000000000001,0.055,0.083,0.111,0.061,0.051000000000000004,0.067,0.133,0.169,0.22,0.193,0.221,0.444,0.427,0.455,0.8504,1.5108,1.9928000000000001,2.5555,3.617,5.2263,6.304499999999999,7.6008000000000004,10.0943,8.622100000000001,9.977,9.739,7.957,6.488,6.548,7.682984,7.898000000000001,0.025177296350912926,0.039282368062247164,0.011281750711840925,,
Portugal,0.20700000000000002,0.2,0.192,0.228,0.28,0.186,0.14300000000000002,0.113,0.2,0.18,0.23600000000000002,0.23,0.234,0.232,0.258,0.32,0.311,0.353,0.405,0.373,0.548,0.606,0.614,0.653,0.661,0.6930000000000001,0.8130000000000001,0.887,0.905,0.9670000000000001,1.03,1.008,1.087,1.0796000000000001,1.2381,1.3760000000000001,1.45,1.5690000000000002,1.4840000000000002,1.631,1.722,1.789,2.083,2.044,2.2710000000000004,2.811,3.133,3.097,3.247583434,3.25438015,3.307567386,3.2420000000000004,3.4370000000000003,3.386,3.577,4.034,0.12467937994870071,0.0464781878304783,0.005762292019696922,,
