Thousand barrels daily,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Australia,343.8715342465754,367.4275068493151,401.4631780821918,435.9911748633879,450.9608219178083,496.75350684931504,523.1010136986301,532.1593715846994,569.9006301369864,603.8556438356165,600.0082739726028,612.6647814207652,643.1646301369863,665.0290051452131,674.6120564039643,642.2777137214043,635.1571256671413,628.0532758530372,572.2534669629164,589.3142915106824,599.2143456618353,590.5615130981839,606.7598908373059,632.9695242592297,662.2071059103887,681.3949903335532,658.471374917596,671.9649553299259,695.116762586778,720.3530630445003,775.4113379070384,792.9370261733986,810.8584575978191,812.9838723303485,828.9624756405358,829.2455422603542,832.4252323648539,842.4345878910797,837.7749158245744,850.5704481001487,867.0442165207708,895.8617258657357,911.5075115871931,909.1625009072511,888.0729227381361,897.8216050106303,939.5324165923736,967.5338552020293,1000.3704949904014,1002.6168898367614,992.2942707567412,994.2982866584854,1035.2908207344385,1045.440941789123,1035.927907493759,894.587965146456,-0.13643801014034806,0.015519086789537173,0.009822199650750263,,
Bangladesh,,,,,,,14.006054794520548,16.86756830601093,18.97468493150685,19.626383561643834,23.102849315068497,24.930519125683055,24.58331506849315,26.19394520547945,28.924301369863013,32.35513661202185,33.59435616438356,33.19082191780822,29.681260273972605,29.851830601092896,33.589698630136986,36.14254794520548,35.75115068493151,35.80368852459018,39.39123287671233,38.224958904109585,35.424383561643836,39.250573770491805,44.07386301369862,46.14405479452055,60.08495890410959,61.09248633879782,70.56079452054794,78.11813698630137,69.23778082191781,67.9705737704918,81.3792602739726,81.7664963561644,84.91478167123286,79.27817642076502,79.92602380821916,80.62885942465753,76.21107712328768,77.11500486338797,72.34494715068493,80.63785402739725,103.68115147945205,109.76585838797813,107.65832334246574,120.3981055238057,127.47973226728219,138.18854740589882,155.6293021785919,178.0872690103168,175.71898161577067,154.29612807469078,-0.1219154205430314,0.09280090850860256,0.0016941065991640447,,
China,215.49350684931508,276.66547945205474,273.2941369863014,298.0057103825137,400.56093150684933,554.2244657534247,753.265287671233,864.5880327868854,1058.3232328767124,1216.7103561643835,1341.9964657534247,1534.1262021857924,1624.895589041096,1819.0612328767124,1827.1003835616439,1706.8353370380132,1625.3579116763037,1613.6112014634878,1654.3262115332534,1712.8878354494386,1807.4444120079831,1924.9545016215109,2048.28395587682,2202.924571759479,2315.0688682844584,2296.8889110359264,2490.568937252387,2704.8812894035336,3013.4708463783445,3068.820542834216,3342.2322795830687,3659.8938759415128,4007.3786777079763,4139.010427257623,4386.981938800995,4696.923683154344,4809.61354444663,5205.172409800521,5794.843405215882,6754.755657173283,6900.959904030304,7434.821947374129,7812.085819662081,7947.455656853528,8292.43113297828,9441.573680901018,9795.252263150536,10235.11292617366,10744.108407470943,11207.42532052183,12138.126630613086,12571.706766245441,13203.966299822721,13660.863263455069,14102.880224834551,14313.998211228576,0.014969848926480678,0.05453887500170951,0.1571616808059249,,
China Hong Kong SAR,40.61195439452055,44.74588460273972,53.57184669835617,58.338288454098354,69.56820662520549,74.89607831835617,79.62131506849316,90.00562841530056,93.92093150684931,96.43624657534247,91.17375342465753,107.11467213114753,115.77315068493152,120.4640273972603,123.75271232876713,125.87844262295081,133.91819178082196,130.88783561643834,117.48331506849316,109.39874316939888,103.48501369863014,102.13953424657534,100.85191780821918,115.2800819672131,123.30939726027398,130.51320547945207,130.77479452054797,166.4323770491804,173.8990410958904,186.31361643835618,198.77884931506847,194.14352459016393,192.52498630136986,184.7212876712329,197.29167123287672,204.1387431693989,242.33180821917813,265.65413698630135,267.132794520548,311.3934972677596,283.132301369863,303.06930395645884,321.94747143975684,291.6350444122777,331.59321304980546,359.06318599915977,360.84786228779484,344.29831766900435,351.86881936062855,335.8918284334099,367.50986814044796,380.16210092034834,427.7642661392198,434.6832400907781,408.51471991649805,285.30576010218306,-0.30160225276459895,0.021081029787638927,0.003132537264542701,,
India,252.2339726027397,281.5287123287671,289.3797808219178,324.3339071038252,392.345397260274,390.3169589041095,416.35964383561645,447.3971584699454,473.66969863013696,464.37531506849325,476.862,502.89642076502724,542.0885753424658,588.4090136986301,633.6824657534247,643.3793442622951,696.9477808219177,727.630493150685,765.4041643835618,822.8071038251367,895.9757808219179,944.1254246575343,974.2576438356166,1069.4853551912568,1163.6973424657533,1211.8925205479452,1234.7384383561646,1299.8018852459018,1316.3528493150686,1416.7255616438351,1585.0571232876714,1704.6522404371583,1835.163808219178,1971.4852876712325,2172.5066034671227,2286.783245968032,2309.5293843841087,2384.234696113981,2436.440592279948,2578.039871892108,2627.718971805201,2774.327311421709,2964.669878760892,3103.6660696376803,3258.20718383318,3338.8649567908396,3510.0387680863455,3707.663295086836,3750.6161708483405,3870.744649044016,4188.29773744217,4593.217607194209,4767.180489283989,5031.8355929570125,5214.3979928753815,4738.043580189925,-0.09135367368127956,0.04814785018463619,0.05202172599199019,,
Indonesia,121.97095890410958,117.46665753424656,114.31797260273973,120.64631147540983,130.46167123287668,137.74054794520546,142.39956164383563,154.25601092896176,184.44208219178083,193.20487671232877,221.15720547945205,237.28486338797813,280.8658630136987,316.931506849315,345.5851780821917,385.7149999999999,430.78813698630137,447.5648767123287,438.56589041095896,460.85122950819675,453.85600000000005,493.7798630136987,510.83964383561636,535.9210655737705,569.5198630136987,652.2610410958903,692.1147945205479,745.116612021858,785.8428767123288,808.9575068493152,864.6745753424659,923.6337978142077,1023.9559726027397,977.7262191780823,1022.3176438356164,1138.7057330287885,1181.0719234282408,1199.8027332930994,1217.8736796675992,1297.0834321291431,1293.1117956235607,1236.414341948081,1312.5999672332593,1317.5918809996679,1357.8261843502048,1449.8734465709326,1587.4768425110615,1677.312257606367,1676.5900961233606,1675.6591215201236,1570.0032812987422,1561.6226385463483,1656.652846710076,1716.0397139359713,1738.6800479934532,1345.5381876552635,-0.22611512727249627,0.02503229613136826,0.014773443453037076,,
Japan,1705.0758630136988,1945.1918904109589,2388.409726027397,2765.207568306011,3284.0393972602737,3876.2086027397268,4285.447835616438,4570.639153005464,5264.604438356164,5068.185835616438,4787.586794520548,4975.957568306011,5128.231013698631,5478.828164383562,5543.251821917809,4986.666748633879,4745.884890410959,4452.273684931508,4456.427739726028,4672.642636612022,4488.334178082192,4544.323301369863,4556.968383561643,4875.85225409836,5090.354602739726,5277.332487476354,5340.972782562638,5452.443509818701,5368.512698358509,5651.5555506014625,5903.613888062433,5941.073059035052,5902.655831202714,5691.466917120883,5793.558270272777,5695.598543581296,5548.390181539702,5519.059117373663,5632.7634578916695,5475.240877008146,5385.881939702926,5208.526513670686,5046.073899517143,4831.854864316825,4377.5537515117885,4429.288823939427,4419.021730312248,4682.665844671751,4503.45740653848,4288.182830187001,4124.384755016876,4000.036431464837,3966.8845025104965,3838.7721107307198,3703.5046932612213,3281.74554991932,-0.113881087854248,-0.016582027058259174,0.03603218604555187,,
Malaysia,46.080225419178085,53.7520905369863,53.440896416438356,53.940900229508195,55.89679726027397,61.79401929863013,67.58706849315067,74.9307650273224,81.92095890410958,81.67328767123287,86.15816438356164,95.73948087431695,108.9170684931507,119.02115068493148,144.90509589041096,163.2132289190992,175.22457575213298,183.5936980507408,197.0181538003789,193.68832718948016,194.60451485350308,188.00869825557442,193.72942553344498,209.959506054734,219.26856574834636,262.64098514257745,284.6361537438026,308.9501528587679,345.7039406132534,385.4791540052126,403.8303557683492,445.36678356506354,511.8228506006465,444.95755746127674,489.3655863138439,494.53314854325146,521.5266584939992,588.0736132473062,620.2083774045606,633.0821135260859,637.3251939963454,659.5557679147951,701.4640647507496,672.8532984006278,678.2979350110054,687.87986711815,724.929831864472,759.5272991587302,806.8416791679135,808.9401685767607,759.4851727600499,846.711796058577,809.313293522977,810.7187067593612,851.3486290993949,736.7492328145541,-0.13460924510569838,0.022983654771179918,0.008089196746635113,,
New Zealand,56.71906849315069,62.72975342465753,65.81150684931507,67.4331693989071,70.33238356164384,82.28693150684931,84.87778082191781,91.01961748633882,96.23293150684934,92.2532804618102,89.64048708841888,91.50916970889689,91.45743659816351,87.84924878567182,88.56533339946785,85.63622287196432,82.00352690616332,81.94175678477234,78.80551809760124,79.99213732264991,76.53494139817924,70.09100902586536,79.87861042572821,79.73832697628127,81.21431302434532,91.22429541750002,92.51653092208076,95.00462204250111,94.54564093037534,109.2387278818428,116.9728527580546,118.85696635111286,125.63135071653917,127.17734320112497,127.96964885728075,131.1916695408626,132.4009612780273,137.51026287969773,144.90420191060386,145.91256186856583,151.11616312712346,152.70396604601942,153.51504115084757,154.95201387432743,148.32843661226093,148.21307695409368,152.5720122359662,150.0761906050525,152.44944328034651,155.09759104273533,161.26194519408853,165.24979134074812,174.880139782009,175.51377403778432,178.59921115791062,148.08265159749288,-0.17086614975827719,0.018745050368671468,0.0016258852404357426,,
Pakistan,75.7265205479452,77.75241095890411,86.80271232876713,98.62830601092895,92.75665753424659,91.83260273972601,87.11375342465755,71.20439890710382,73.214301369863,78.95564383561644,82.20945205479451,82.28445355191258,87.11145205479451,92.0161095890411,98.65652054794519,102.60765027322405,109.07383561643834,119.7975616438356,131.6714520547945,142.1221857923497,151.97104109589043,163.944602739726,179.80764383561646,193.19254098360656,207.28849315068493,216.3512602739726,227.10200000000003,246.7863661202186,269.0040547945205,287.86115068493154,311.68336986301375,326.4189071038251,336.7759178082192,348.39539726027397,361.32980821917806,372.03868852459016,366.3279178082191,357.75106849315074,320.1630684931507,324.54270491803277,309.83189722191776,353.838648359452,384.0402856372603,389.2875962181421,414.95906340175344,411.2030753052055,414.273997388274,402.28812351,441.903593088274,457.94738224717815,505.3006481082191,566.0165003422951,588.6159738070684,498.1968730555617,445.8644359290052,437.33677432939885,-0.019126130977094147,0.007209371038471968,0.004801773866223674,,
Philippines,84.5874794520548,92.2827397260274,103.99084931506852,118.3432786885246,127.19252054794522,144.42841095890412,167.83561643835617,164.26275956284152,192.7445205479452,180.02331506849316,194.11290410958904,198.61035519125682,217.11323287671235,223.85934246575346,230.59849315068496,214.8199180327869,202.5927397260274,195.22904109589044,203.84602739726031,167.43920765027323,150.2645205479452,157.91898630136987,182.80797260273974,197.1327595628415,222.3106301369863,232.84104109589043,225.6711232876712,276.6727595628416,287.994794520548,304.0198082191781,341.6628219178082,357.57912568306006,386.5743835616438,389.74630136986303,372.4612602739727,346.43521857923497,344.93942465753423,329.4193424657534,328.54287671232873,336.26061617332033,313.9143726027397,283.2876712135616,295.08493149452056,282.8060109322404,299.63287671232877,312.613698630137,297.99726027397264,308.9836065573771,326.4438356164384,346.77534246575345,396.8836631905153,427.0489550146039,459.0349493874918,464.19689283942245,474.19712263574,390.7821035653147,-0.17590789797875162,0.046976527143257174,0.004290623159154952,,
Singapore,76.49975958980063,87.40738811702657,104.37377015217655,128.87752796854116,127.07653077336515,138.03660414815695,120.72243835616439,150.32254098360656,142.6088767123288,140.11789041095892,137.39964383561644,162.42931693989073,163.64183561643836,169.81693150684933,181.09249315068493,179.4123224043716,206.3254520547945,201.70575342465756,213.36035616438355,224.82084699453554,230.01021917808217,265.38723287671235,280.1907397260274,322.2774863387978,367.00147945205487,444.2662739726028,451.78197260273976,463.65437158469945,504.49361643835624,578.3612328767124,605.8008219178082,612.0695901639344,648.506191780822,661.4359726027398,655.5823561643836,695.9995081967212,752.9337534246574,736.2780547945206,686.4170684931506,757.8776775956286,796.0397808219177,847.6414408767122,921.431477808219,973.320369896887,1049.2465998835996,1156.7362744785737,1208.1006602739726,1202.1916087431694,1217.4721873972603,1259.245309589041,1328.5532260273972,1372.2389221353342,1405.714129765259,1431.1823500924763,1401.3996163477098,1332.3680021698767,-0.049259050289839124,0.029362736200949202,0.01462884035494632,,
South Korea,24.946301369863015,37.36797260273973,64.73060273972604,95.4156830601093,129.7931780821918,162.11972602739723,183.12471232876715,190.5331967213115,235.1330410958904,243.64112328767123,277.3419178082192,310.1846721311476,371.2090410958905,425.90460273972604,480.4452876712329,475.8800273224044,473.5903561643835,471.29246575342466,497.1795616438356,501.1115027322404,537.3469589041096,588.4032876712329,621.6000000000001,739.1393989071038,854.9832328767123,1040.606109589041,1256.6477808219176,1523.760054644809,1681.5297260273971,1847.5388493150683,2016.8781369863016,2152.981557377049,2388.1557534246576,1962.5816046966731,2106.2641878669274,2156.003512880562,2164.601174168298,2217.598825831703,2236.100587084148,2215.547231473089,2238.1563276467764,2246.324410241244,2318.926936357159,2220.768082410617,2263.2867025836354,2319.4697676392448,2338.566743579118,2403.9788681822474,2414.267123769567,2407.6950216225105,2512.787072262421,2705.929729286959,2747.342132095965,2735.3060954040725,2718.574596813921,2575.395975400679,-0.05266679883680303,0.018497971232451338,0.02827676476285133,,
Sri Lanka,9.349684142993787,9.575282149128267,9.807152980407785,10.014326353482328,10.274388049006836,20.60372191780822,18.91574,20.447461475409835,21.26672383561644,16.8647498630137,16.35030712328767,16.207517486338798,17.266073698630137,20.092415890410965,20.62735424657534,20.73971693989071,24.620716438356165,27.656070958904106,30.147464931506846,25.471787158469944,23.381829863013703,23.44284739726027,26.695607397260275,26.282345355191254,25.17807917808219,27.099846027397263,28.39570876712329,33.18069098360656,32.544772328767124,36.075471506849325,39.10236246575342,47.33112978142077,51.41307205479451,54.823338082191775,59.909301369863016,70.40836721311476,69.44026931506849,73.50858493150686,73.36473013698631,72.88463633879783,82.53084043835615,85.97494295890411,91.31157221917807,82.76141142076504,87.22332816438356,87.02549189726027,91.68860408602738,95.3876852489071,82.03374373315069,91.52071742739727,89.56213876712329,105.17680966761043,113.62405688351178,114.0491009998254,122.61573923772679,103.54479634852355,-0.155534216143562,0.03464498416574635,0.0011368783195791958,,
Taiwan,43.85572602739726,51.77769863013699,61.37095890410958,72.86371584699454,87.3411506849315,104.72898630136986,145.15742465753425,156.19576502732238,199.9282739726027,179.72561643835613,208.84180821917806,268.44852459016397,298.2982739726028,348.83487671232876,352.1498630136987,364.2890983606558,323.8416712328767,370.13513119776866,385.1766858070337,366.78919858297047,367.0495789158517,404.3671485673478,425.8993628163702,487.94681979366425,544.9121193818819,565.0482122522436,594.2184628382311,612.0129646449881,657.9408340572137,692.5133413466274,755.6130964900271,757.4700980169767,778.841610191868,818.2966898315367,875.8280352379566,895.6036749454415,945.7627454540419,960.5457022136442,997.5577043176739,1045.5545714194761,1050.7951959922711,1051.401067971769,1102.6496032564366,1040.857518696215,1035.1183766664535,1077.0252516675682,995.4168105344143,987.8292245211952,1023.8390283522125,1053.4641315437625,1077.6446697909134,1083.3974247502672,1068.1943793835762,1075.1356957813757,1022.3773888883277,973.8559775428395,-0.047459394028899204,-0.0012377438714809008,0.01069252909179965,,
Thailand,47.56139726027397,55.992794520547946,61.97342465753425,81.13,87.96964383561644,102.80887671232877,114.38657534246575,142.74781420765026,151.42624657534245,153.6529315068493,167.89980821917808,175.97057377049182,197.95082191780824,221.27819178082194,225.11169863013697,232.5080601092896,223.64967123287673,205.84895890410962,231.31402739726025,241.30590163934423,231.5579178082192,240.92602356164386,263.96514301369865,297.7660628415301,349.94431671232877,423.96181205479456,452.1943315068494,507.6660373081817,590.030646849315,655.4722180821918,712.697748219178,792.1310383486788,805.2551635616438,741.6595416438356,794.7142282191782,744.4812385741125,740.4106432615725,826.0421724631096,916.2764525074316,1001.458326149752,1020.2778228804335,1011.2541768486026,1031.1672021169557,1018.4983590727797,1077.6960006135826,1123.3032981818892,1185.5371658575275,1248.6258606288598,1300.2566022617998,1310.3153165161673,1355.9881867229456,1391.65715052349,1438.9699210857502,1452.9394887555493,1463.5469277418515,1329.1129044005536,-0.09185494553886298,0.03107685485522338,0.01459310075032536,,
Vietnam,31.34725278263836,68.5095364918274,100.33816599877534,102.08027629303061,123.71382010085482,128.25801645062683,108.50231535825424,111.71932763794592,109.93492319389533,67.51069825544877,64.5682663520263,16.797280720104368,16.33900984587452,19.73479198459452,22.860008867542465,40.10127049918907,34.888210491118905,35.5272227346537,40.497557151549586,39.44489227012077,40.26604383137425,44.578374380056985,52.05815301830849,54.57637450248362,50.64839519905589,59.9564949985463,58.20858035115561,63.48002732240437,80.41260273972601,89.57479452054794,98.85172602739726,114.22950819672133,130.9517808219178,143.4772602739726,158.11627397260273,170.6072950819672,185.7167671232877,205.00717808219179,219.97320608219178,262.76163730704525,257.56395912328765,253.8764744109589,283.20236898630134,299.76029642076503,305.2560861369863,332.29161643835613,361.382301369863,371.0492626028113,380.05742179854633,391.3271912639466,437.3040186797016,466.2510293891622,491.5961016730988,524.9807165385791,557.0663515765166,490.6716988169802,-0.11918625594893184,0.06199937095168262,0.005387368907834758,,
Other Asia Pacific,67.59035759900964,71.14811228648993,75.67373330568583,79.65920534798059,83.6992823507128,87.53191222191526,89.93747515675341,100.09139276465005,99.58121786446104,108.98054879728593,107.88839900527427,112.83474292777738,116.89318160467609,133.26195924708298,145.9713252622081,161.73003109894475,166.59137365173018,162.6784402547826,165.9760626083037,158.17625339646983,164.60290457944706,171.18770579731577,165.2240821101907,165.5581012350453,165.20281856693168,177.8093558456538,164.11482528450844,153.67325791846443,160.91294733430843,160.38589743010152,170.75599162065473,181.48190315239725,185.32136576654202,195.32290527450743,186.9947071882911,198.72810606373713,206.0265552968312,215.33552657766654,228.52063745442547,227.86661671637088,223.18859293057506,232.53927524980134,251.25007405602025,244.54005139056005,265.37598271748294,309.65835271784067,320.2800691389175,331.3660178553964,349.15760323537177,373.5833478627373,423.73452038734507,425.6083881024533,437.5117541433515,463.93479808421733,479.1649331136207,471.6367752049469,-0.0157109950842097,0.060870422326382734,0.005178373451447679,,
Total Asia Pacific,3243.5215626952645,3701.3219106225542,4308.750414866908,4910.909349783253,5723.982778584075,6654.569968793854,7402.361612706789,7949.387963298771,9067.827714209043,9005.793743130984,8974.298500664896,9525.9911152147,10045.799564761044,10876.586516943386,11167.892393248254,10564.045269722388,10324.050522774729,10088.618290448834,10209.134915413093,10538.115911404871,10549.48989987831,10954.282602526679,11305.56932691954,12241.806263925178,13051.500855978422,13830.31380154345,14418.552975817604,15364.73250763108,16102.382514094399,17045.39054207547,18303.702296436204,19183.342618070532,20192.347968441638,19743.386059913697,20659.391777755318,21195.396493076296,21434.828204938218,22145.194509795056,23043.77253766811,24370.11065347752,24518.515299642586,25112.04784575328,25979.13918315726,25858.886030724545,26202.450724115548,27962.543324267725,28806.596491022334,29985.656102411373,30629.3919803755,31156.830265224937,32556.601537426068,33794.51887504707,34948.16535890959,35651.87662431722,36094.379520532355,34003.05227450758,-0.05794052353317558,0.032546851499442475,0.37333921446219487,,
Total World,30844.887915217583,33175.09817303998,35551.39890077214,38463.62983692255,41766.33233412841,45359.77999303394,47937.64641343153,51477.82677567691,55701.41719015435,54947.45219708138,54482.39721549039,57789.797269047674,60002.58860193283,63124.60210422228,64255.06917736483,61540.32590276977,59722.1192961729,58127.910828742584,57931.52879764383,59181.16136913452,59576.79162509472,61400.67717635995,62732.114728788714,64694.62560648775,65942.47180046304,66637.52800028208,66788.50084592795,67736.32055570552,67688.13677498157,69339.63607175143,70657.45648104118,72070.76612145767,74265.77169068698,74554.48363472568,76139.46161142342,76853.77735765827,77713.07526378281,78668.85537930137,80395.90612054488,83305.20226089166,84357.13436920565,85462.8042368332,86945.00876866205,86223.10764602167,85285.8918664421,88392.25776393153,89413.74748573282,90531.77048373214,92054.52020944825,92868.29720206394,95090.85682085526,96745.87743353007,98524.57239214714,99864.91315079643,100368.560842628,91078.16955014995,-0.09256276282614861,0.016417304158267143,1,,
