Exajoules,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038937240000000003,0.0023864760000000002,0.005066028,0.003056364,0.00272142,0.002553948,0.0018840600000000001,0.003475044,0.00293076,0.004019328,0.004479876,0.0041868,0.0031819680000000003,0.000586152,0.001004832,0.001507248,0.002219004,0.001842192,0.001842192,0.001842192,0.001842192,0.001263442320763992,0.0011473873206932523,0.0009384883205659202,0.0004974793202971081,0.0006135343203678482,0.00028858032016977603,0.000010048320000000001,0.000010048320000000001,0.000092844000056592,0.00013926600008488802,0.000018592010999999974,0.00012488080002612983,0.0005698836000000098,0.0006996553200000118,0.0005835343500000099,-0.16824759675598688,0.03469157022938352,0.0000038536280394097755,,
Czech Republic,1.4790289680000002,1.4746746960000001,1.426107816,1.4762238120000002,1.5343365960000002,1.5533028000000002,1.618323804,1.5952545360000001,1.5609646440000002,1.55518686,1.5883881840000003,1.619370504,1.654372152,1.6608198240000003,1.66132224,1.6098664680000003,1.60333506,1.615769856,1.6066845,1.6369550640000001,1.6014091320000001,1.594165968,1.575618444,1.594082232,1.5327037440000002,1.2454000432920003,1.1408887648800001,1.065321169812,1.036367563752,0.980880070824,0.9818057304360001,0.9796271709240001,0.9204496836839999,0.8532080428320001,0.7773991206120001,0.88818105312,0.8716694024880001,0.8554704639480002,0.8694785337840001,0.870798003804,0.8413089060240001,0.871110967104,0.86945307804,0.8245785788280001,0.761674044096,0.7861721831999999,0.773959203864,0.742137011784,0.7074162143280001,0.685568989512,0.683500166028,0.68834592648,0.65279078352,0.6487151849280001,0.602049405204,0.48907709128711135,-0.18986579695043215,-0.023243527999847524,0.0032298376135302996,,
Denmark,0.1548320508,0.17548134840000004,0.15023913120000001,0.13461399359999998,0.12295794240000002,0.098347932,0.06018525,0.0614873448,0.09424068120000001,0.08902392840000002,0.08588801520000001,0.11932798680000001,0.13726842479999998,0.15123140280000003,0.18035059680000004,0.2573919036,0.20571841800000001,0.24815582280000004,0.2369896272,0.24978867480000003,0.3044515356,0.30796426080000006,0.3022953336,0.28284346080000006,0.23245113600000003,0.25500124080000003,0.3458673612,0.2880895212,0.3021990372,0.3249752292,0.2716563312,0.37340394480000005,0.2775890268000001,0.2359136196,0.1981905516,0.16625782800000002,0.17573674320000002,0.1759460832,0.2400585516,0.18400986,0.1552550935,0.2355902501,0.1947899195,0.17155812393,0.16878004643000002,0.16046519714000002,0.13557779455999996,0.10354746161,0.13548532084,0.10995850404999999,0.07236272629,0.087676310979,0.06559080218848,0.06680127956391811,0.03807636700576,0.0327107135365,-0.14326542767821115,-0.1383449449573103,0.00021601971310404458,,
Estonia,,,,,,,,,,,,,,,,,,,,,0.2430730902583122,0.2460294584556029,0.24815235854868586,0.2367152368292832,0.2450539390701073,0.23327426088000003,0.20868673359599998,0.182361265632,0.13398074010000002,0.135370506492,0.131917150116,0.13714445365199998,0.13584415917599998,0.12316330494000001,0.11210663602800003,0.118432890828,0.11680322079600002,0.11389686984000001,0.131698766628,0.135056370888,0.129474403524,0.12269580685200002,0.14789410451999999,0.140793626664,0.12780784778400003,0.16365146126400001,0.17456318316,0.163327654152,0.17538861078000004,0.17693768491200002,0.160031135304,0.16167905978400002,0.17842240792800002,0.192276612864,0.12389289670800002,0.09728464940797293,-0.21691358477470346,-0.0031062147688477593,0.0006424623550656577,,
Finland,0.07293535390799999,0.067696327332,0.06513082376399999,0.07843902811199999,0.09409699022399999,0.09564300000000003,0.08488600000000003,0.09416800000000003,0.10451500000000002,0.10650700000000002,0.09649800000000003,0.13003200000000004,0.13111500000000006,0.17673900000000006,0.17032700000000006,0.1932770000000001,0.11877900000000002,0.13174700000000003,0.14310300000000006,0.16481800000000005,0.20889300000000005,0.19099900000000003,0.21393700000000004,0.21420000000000008,0.20954300000000006,0.22063500000000008,0.22036200000000006,0.20056900000000003,0.22928000000000004,0.2792030000000001,0.2469780000000001,0.2942890000000001,0.2787410000000001,0.22874000000000005,0.22163600000000006,0.20997800000000005,0.25376100000000007,0.2757280000000001,0.3441330000000001,0.3091660000000001,0.19860800000000006,0.3101540000000001,0.2928710000000001,0.22335700000000006,0.22496300000000008,0.2841300000000001,0.2308230000000001,0.18900600000000006,0.20894900000000005,0.18728900000000004,0.15985800000000006,0.18331600000000006,0.16792400000000005,0.17597300000000005,0.14779693540800004,0.13271532484349224,-0.10449621772631035,-0.04113948884025853,0.0008764445436266944,,
France,1.732087585493218,1.6049307122949825,1.584153310567379,1.523379059032275,1.5249710148377373,1.451415996619094,1.3299665551568103,1.1830053148387103,1.1701504030233154,1.1844238399661255,1.03839152524195,1.2208712559911823,1.1758509029084114,1.2268240939465962,1.332354686888158,1.3044999017508183,1.1890512000000002,1.2158467200000003,1.10029104,1.05214284,1.02116052,0.8440588800000001,0.7682778000000001,0.7502745599999998,0.81684468,0.7950733200000001,0.8461522799999999,0.74608776,0.6095980799999999,0.59954976,0.6137848800000001,0.6539781600000001,0.57275424,0.68119236,0.61001676,0.5931406484280001,0.5190761145599999,0.534995626068,0.568725659172,0.541398415572,0.5622642963360001,0.519543319572,0.537872250744,0.5054723640000001,0.4501018921320001,0.481935179232,0.408984669108,0.46332128649708,0.4841792549208361,0.3616120570608001,0.3595469112160001,0.35110704932,0.383255125466819,0.342934177846256,0.26795837951441204,0.19361888290803667,-0.2794035031982547,-0.05054223554231119,0.0012786482169106163,,
Germany,6.730115534596541,6.283221935231049,6.052695958988041,6.13958050386379,6.321457720256877,6.242393196,5.973768108,5.831500644000001,5.850466848,5.875629516,5.322846312,5.619020544,5.396408388000001,5.4665372880000005,5.784399144,5.917539384,6.016724676000001,5.873326776000001,6.087481596000001,6.282879552000001,6.249594492,5.905355796000001,5.881072356000001,5.811822684000001,5.904350964,5.506887000000001,4.836943,4.372192736000001,4.1247871648,4.001225736,3.7941817359999996,3.777846736,3.660545736,3.5730443624,3.4400939888,3.5715449888,3.581769736,3.589735736,3.649031736,3.557196045,3.4033940744000004,3.5399205618000003,3.6298322070000006,3.354509632,3.003452770999999,3.2262199999999996,3.278848,3.369867,3.468235,3.333222,3.2942009999999997,3.203766,3.009347,2.904084,2.2471840000000003,1.8439999999999999,-0.18165946863546578,-0.028591760843031166,0.012177672324982246,,
Greece,0.088215876,0.08804840400000001,0.08415468000000001,0.09504036,0.091983996,0.105842304,0.156000168,0.16663464000000003,0.19598410800000002,0.20640924000000002,0.27029980800000003,0.319410972,0.339716952,0.30207762,0.165839148,0.16583914800000002,0.164164428,0.16667650800000003,0.20439957600000003,0.218257884,0.25309206,0.24153649200000002,0.275742648,0.30948825599999996,0.332724996,0.337415761116,0.324617090328,0.338717646576,0.33857018748,0.339296722884,0.33815510812800004,0.32895888566400006,0.354279563496,0.37062160686000006,0.35650413594,0.3778121009160001,0.39051380541600006,0.37571627257200013,0.37773895752,0.387208912968,0.381953516004,0.35174671696800003,0.37085899842,0.34908931314,0.3528295071840001,0.3294201035520001,0.33065818218,0.34077202560000003,0.29254034080800007,0.28115283096000004,0.23558688172800002,0.182491600716,0.20080709226000001,0.19143364255200002,0.216885074148,0.11452775746349518,-0.47338542985471943,-0.047496726912922727,0.0007563348712068787,,
Hungary,0.45677988,0.438064884,0.380035836,0.375095412,0.380705724,0.386902188,0.37450926,0.363958524,0.365842584,0.34892791200000006,0.33243192000000005,0.33682806000000004,0.34260584400000005,0.34227090000000004,0.344908584,0.33820970400000006,0.339842556,0.354328884,0.333101808,0.324142056,0.31836427200000006,0.31463802,0.314470548,0.296718516,0.26577806400000004,0.25779312464400006,0.24006014258400007,0.21648590463600004,0.19501067700000002,0.18499333932,0.18196829258400002,0.17970005181600002,0.17165419452000003,0.166578285672,0.17341440897600002,0.161975024676,0.153898436268,0.148488755724,0.151957728864,0.14408574937200003,0.128136972132,0.12862419004800002,0.13080429867600002,0.127058117508,0.10698236964000002,0.112711419288,0.11357092746,0.10927250737199998,0.09567696294000001,0.094575876408,0.098013909096,0.09182343222,0.093855998016,0.08879491043999999,0.07686483318,0.07194835617793108,-0.06652011067573282,-0.03252099881013604,0.00047514289905420653,,
Iceland,0.000273675024,0.000201516336,0.000154877184,0.00012231777599999998,0.000086238432,0.00005763895199999999,0.00003959928,0.00002859948,0.000018039672,0.000014519736,0.000009743999999999999,0.000009912,0.00000903,0.000007644,0.000659988,0.000879984,0.0014959728000000002,0.0013952448,0.0019941984,0.0027561312,0.0029467008000000003,0.0033191424,0.0026473823999999995,0.0026695584,0.0028518912,0.0027203616,0.0028063008,0.0022106592000000003,0.002283552,0.0022560768000000004,0.0026538048,0.0026287488000000005,0.0027265248000000004,0.0024476543999999998,0.0028626912,0.0039588192,0.004294684799999999,0.004278,0.004200000000000001,0.0044,0.004200000000000001,0.0043,0.0046,0.004,0.0037,0.0039,0.0039,0.0039900000000000005,0.0045899999999999995,0.00376,0.0041600000000000005,0.00484,0.0048,0.0048,0.0047,0.0047,-0.002732240437158473,0.024211418726341805,0.0000310385357523951,,
