Exajoules (input-equivalent),1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Ukraine,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028081097560975595,0.003090599999999998,0.005253614457831321,0.003930359281437122,0.004339553571428568,0.004443337278106504,0.006495299999999999,0.009909210526315788,0.02614409176566981,0.05493943443748425,1.095667624800193,0,0.0072286519586373535,,
United Kingdom,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0000101010101010101,0.0000101010101010101,0.0000101010101010101,0,0.0000101010101010101,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.000019870129870129866,0.00002961290322580645,0.00002942307692307692,0.00003898089171974522,0.00007746835443037972,0.00010584905660377353,0.00013387499999999993,0.00016155279503105583,0.00018889083814120237,0.0003780611215643773,0.002273201508582279,0.012553080530755333,0.01852831918834857,0.03714200922988671,0.06860286963703534,0.09422562176997736,0.10327908640227662,0.11394930361198911,0.11515657801193997,0.11369346661661484,-0.015402934968003823,0.8989248843913649,0.014959209328549779,,
Other Europe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000013511688311688314,0.0000026849032258064517,0.000003648461538461539,0.000004599745222929936,0.0000055389873417721505,0.000005504150943396225,0.000009294749999999998,0.00001113763975155279,0.00002944873176206508,0.0000555986042944785,0.00014150634146341457,0.000301838831880448,0.0004870469277108429,0.0009527616916167656,0.001298956339285713,0.0017086114831814183,0.0020204235,0.0022179582480047646,0.0027383194412346533,0.0033395689765109587,0.21623665265620895,0.5734094395474614,0.0004394035371902149,,
Total Europe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0000101010101010101,0.0000101010101010101,0.0000101010101010101,0,0.0000101010101010101,0.0000909090909090909,0.000125,0.00015500000000000003,0.00027088,0.00032383000000000005,0.00037688500000000003,0.0004684000000000001,0.0005381141111111112,0.0006392624444444446,0.0008708850000000001,0.0009119805555555557,0.0013447325000000001,0.0016909728896103895,0.0027318397322580647,0.004596843262820512,0.007319616213503184,0.014393458016139237,0.02428839217138364,0.03648767733593749,0.0712834710080745,0.1340434422491317,0.21836231353162425,0.4358032344371233,0.6664303357015756,0.801269450045784,0.9055006696381085,0.9998690037503287,1.030538927742258,1.1183638044087314,1.2396421872196381,1.3617045427473857,1.5885145113686352,0.16337594393965849,0.2609089617449458,0.2090086774918493,,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000007373493975903609,0.00002656886227544908,0.00004189285714285711,0.00031957988165680443,0.0003348,0.0003512736842105262,0.0003940155673904138,0.0004192130612244898,0.06104353469004242,0,0.00005515792703608932,,
Belarus,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000036867469879518047,0.000018323353293413158,0.00008196428571428566,0.0002353846153846152,0.000801,0.0010557894736842105,0.0015956739041376484,0.0016141771829327758,0.00883197913222511,0,0.00021238524157492298,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947272727272726E-7,0.000007257361445783127,0.00001135131736526945,0.0004204858928571425,0.000800335757396449,0.0008338095,0.0012639374736842105,0.003487491513314215,0.022843936441815142,5.53235175711591,0,0.003005689221118888,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011195121951219504,0.00003905215442092152,0.00009954216867469872,0.0014658682634730526,0.0030563571428571406,0.004239639053254434,0.004896,0.005587273684210526,0.008781109381401064,0.01653884342857143,0.8783111125692891,0,0.0021760970815886305,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000014971472392638027,0.000004261143292682924,0.000009100546699875462,0.000017039683734939747,0.000028561526946107757,0.000047539285714285666,0.00006318328280781382,0.00006263999999999998,0.00006227368421052631,0.00006204408029496107,0.00006181616326530612,-0.006395673023307569,0,0.000008133457037525035,,
USSR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000027159763313609437,0.0000063,0.0000610836842105263,0.00013817287996722652,0.00013766530612244898,-0.006395673023307458,0,0.00001811330231058018,,
Other CIS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.965277777777773E-8,7.567868098159504E-7,0.000001548658536585365,0.000010420881444582808,0.00003878227409638551,0.00007439968562874245,0.00009515825892857135,0.00009748277741752443,0.00009129374999999999,0.00014175986842105263,0.0006368766898811963,0.0006106251830859246,-0.043838755690139286,1.4894974816156115,0.00008034296258965065,,
Total CIS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.965277777777773E-8,0.000002253934049079753,0.000017004923780487793,0.000058768309838107066,0.00017368172891566252,0.0016250730089820344,0.0037433977232142826,0.005758321344249002,0.00702584325,0.008523391552631578,0.015095384016386725,0.04222627676701752,1.789654399014343,2.416571961474165,0.005555919193256287,,
Iran,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62264150943396E-7,9.562499999999997E-7,0.0000019006211180124218,0.0000028333333333333313,0.00000657055214723926,0.000006530487804878044,0.000006490909090909086,0.000006451807228915658,0.0000064131736526946055,0.000013660714285714274,0.000045266272189349066,0.000772245,0.0019846694736842104,0.002534560625368561,0.0028478904787969965,0.12055293877897943,0.9731518148617111,0.0003747109757921865,,
Iraq,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004267409638554213,0.000524964071856287,0.0005218848214285709,0.0005187967455621296,0.000515745,0.003369086842105263,0.003356664973371569,0.003344334367346939,-0.00639567302330768,0,0.000440030543131446,,
Israel,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022666666666666655,0.0006570552147239261,0.0017912195121951209,0.0034216363636363615,0.004554054216867467,0.007699473053892209,0.011076107142857134,0.014806597633136083,0.014787000000000002,0.016355789473684212,0.02776383449405981,0.04875233659383497,0.7511678186523407,0.6173692387958565,0.006414585024681775,,
Kuwait,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016774698795180711,0.000030031976047904166,0.000046355357142857096,0.00044192556213017706,0.00046128599999999993,0.0006325252631578947,0.0013658256838265386,0.0013608083649879921,-0.006395673023307569,0,0.00017904825838886056,,
Oman,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011060240963855412,0.000010994011976047893,0.000033696428571428546,0.00003798745562130174,0.00014004,0.00014058105263157895,0.00014758026708769343,0.0018301669193580635,11.367279849207174,0,0.00024080407491826303,,
Qatar,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010206219512195117,0.00001014436363636363,0.000034572469879518046,0.000059605868263473004,0.00005925107142857138,0.00007572142011834314,0.00007527600000000002,0.00007483578947368422,0.000074559868906186,0.0000742859755102041,-0.00639567302330768,0,0.00000977417164681888,,
Saudi Arabia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005787391304347823,0.000005751666666666663,0.00003838141104294476,0.00005030341463414631,0.0002377249090909089,0.00039148644578313217,0.0004203468862275445,0.000417844821428571,0.0004153723668639049,0.0005853239999999999,0.0019143431578947366,0.009252732350857681,0.009218742721813715,-0.006395673023307569,1.0924140574483792,0.001212955381039486,,
United Arab Emirates,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006000999999999997,0.00017293693251533733,0.00019307853658536572,0.00022478945454545434,0.0007873324698795173,0.0028257450898203575,0.0028160651785714254,0.0030692524260355,0.007067438999999999,0.011757595303168453,0.037162965893796175,0.0493207796931817,0.3235225521309295,0.9019043598893872,0.0064893778827724855,,
Other Middle East,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000025658385093167692,0.000028333333333333315,0.000042600644171779116,0.00006328042682926825,0.000094893407222914,0.0001588987951807228,0.00039626541916167637,0.0017617767857142843,0.005909059171597628,0.010772765999999998,0.017814872631578948,0.024239677528686016,0.028609535454373895,0.1770522644516288,0.9643682982128785,0.0037642974780399776,,
Total Middle East,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62264150943396E-7,9.562499999999997E-7,0.000033346397515527936,0.00032359499999999987,0.0009175447546012265,0.0021146185975609746,0.003995679407222911,0.006372274879518068,0.011973839550898193,0.01674664232142856,0.02531997905325442,0.035177121000000006,0.05404429898737898,0.10589840168596024,0.14535888056920448,0.3688754773437899,0.7843858073300711,0.0191255837904113,,
Algeria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008541717791411039,0.00016903467987804864,0.000247795217932752,0.000263602409638554,0.0005497005988023948,0.0005282142857142852,0.0022180473372781047,0.004535999999999999,0.0053952631578947354,0.005482343301925439,0.005328979591836734,-0.030629924900787864,0,0.0007011600894418133,,
Egypt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000020000000000000003,0.00000894155844155844,0.000009870967741935483,0.000009807692307692307,0.000009745222929936305,0.000009683544303797465,0.00000962264150943396,0.000011474999999999994,0.000014254658385093163,0.000020777777777777768,0.00023653987730061336,0.002281649817073169,0.00467531836363636,0.00023444945783132506,0.0012785028143712568,0.0003824999999999997,0.0021149307692307677,0.005422905000000001,0.0049480110526315775,0.017087283966065507,0.025832257163728105,0.507651963722479,0.9566240796754641,0.0033988772955988534,,
Morocco,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.970674486803521E-7,9.906759906759906E-7,9.843659525188187E-7,9.781357882623706E-7,9.719839908519152E-7,9.659090909090907E-7,9.599096555618292E-7,9.539842873176204E-7,9.481316229782483E-7,9.423503325942346E-7,9.391680440771344E-7,9.309967141292437E-7,9.254218835057151E-7,0.00005191071428571423,0.003634881656804731,0.0037376999999999996,0.008501386842105264,0.014097752199918065,0.014045964538775508,-0.00639567302330768,1.6119259793344973,0.001848096728948048,,
South Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009300000000000001,0.00010729870129870131,0.00012240000000000002,0.00013632692307692307,0.0001510509554140127,0.00016462025316455692,0.00017898113207547167,0.00019220624999999997,0.00020621739130434775,0.00022005555555555545,0.00025906748466257654,0.0007491402439024385,0.000797454545454545,0.0022396987951807212,0.01028856287425149,0.025035535714285694,0.029640355029585765,0.038151000000000004,0.04091631578947368,0.04370720196640721,0.04598482355826085,0.04923627916255424,0.6974698404451214,0.006050449704943064,,
Eastern Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000017287012489585134,0.0000034252258346926783,0.0000034032692588292632,0.000005077261416016109,0.000011610570167423799,0.00004606358472671148,0.0000900240813571193,0.00016869145261627934,0.00029824532802923896,0.000889520081697151,0.0016286923784460915,0.0022677369168695796,0.0027908064652797464,0.003485125682314728,0.0039698478404190446,0.004518721928306849,0.00515176075537746,0.006091544207075178,0.0068802852294233665,0.007290719814463623,0.056758487842504035,0.3686842804667041,0.0009592759118528692,,
Middle Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76883121028349E-7,0.0000039977418001621,0.0000057571154185212574,0.000008127515752793875,0.00001216253182103362,0.000015752264298920356,0.000042906938559003166,0.00007415273184417194,0.00009716444429920774,0.00012689613905194955,0.00015480987814953288,0.00018603872769947877,0.00021702036152818817,0.00026009083861277464,0.0002977944627679669,0.00034960047195359056,0.00040809599860310556,0.0006104638657128967,0.0006084156119670344,0.0006077032573821306,-0.003899876912831002,0.20134929493269516,0.00007995851043469158,,
Western Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000024410000026226046,0.000030182727264288763,0.0000357131611061673,0.000049783846144492804,0.00006424050850579573,0.00007758455690712065,0.00009554320528256299,0.00011889056056039404,0.0001357423596995772,0.00015486055628624216,0.00024902392615412856,0.0004046196943098836,0.0007293834516520821,0.0010681980617088754,0.0011878004107350624,0.00141415507897356,0.002289301103106373,0.0027743244812454874,0.004961647852046081,0.005270353195724817,0.006043281236621795,0.14352289409042762,0.42295082099279835,0.0007951442746905512,,
Other Northern Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000031188461538461534,0.000010846433121019108,0.000018476202531645566,0.00002600999999999999,0.00003344962499999998,0.000040796832298136634,0.00004805333333333331,0.00006668993098159506,0.00008509925304878044,0.0001227335006226649,0.0002049347439759035,0.0003869411227544907,0.0006669593303571423,0.0010613670272351453,0.0012725797499999998,0.001627819342105263,0.0016218175501843508,0.001901878839041449,0.16947954383355235,0.4217650943215412,0.0002502395653630512,,
Other Southern Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.745222929936306E-7,0.0000019367088607594933,0.000001924528301886792,0.0000028687499999999986,0.00005511801242236021,0.00006799999999999993,0.00008072392638036804,0.00013714024390243894,0.00019379999999999983,0.00025163891575494425,0.00031493263495333863,0.00036751875022147354,0.0005272398924505595,0.0006676534788782933,0.0011698505265333775,0.002472805027236282,0.003165754949623911,0.2767303977317357,0.43241248015908407,0.00041653396966080376,,
Total Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011941000002622606,0.00014862857137453537,0.00017640416393163792,0.00020918836835098084,0.0002510467853850863,0.00029705250354459986,0.00037486934018583914,0.0004927871145674255,0.0006959333482255281,0.000908110979568673,0.0019948266757654704,0.005611128539042978,0.009221199891911542,0.007271280207612387,0.01775258239867904,0.03271443617702488,0.04635444521595188,0.062122019464104346,0.07422230263557805,0.09722825804885209,0.1102013629497341,0.13033256519348257,0.5957518545812925,0.014499736050933744,,
Australia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0.00005450000000000001,0.00012100000000000001,0.00014600000000000003,0.000174,0.0002115,0.00025600000000000004,0.00030649999999999997,0.000356,0.00040600000000000006,0.0004675000000000001,0.0005379837662337662,0.0005754774193548386,0.0006198461538461538,0.0007109140127388533,0.0008139018987341769,0.0009382075471698109,0.0010877343749999995,0.001322832298136645,0.0027411747285537922,0.009176698577459935,0.01907412348933635,0.022365818181818164,0.03546097590361443,0.04536862275449098,0.056423525823500534,0.06735418234860452,0.08025800913325548,0.11034381880016715,0.1631062804245804,0.2117617588694738,0.29475808214814236,0.50471204157215,0.027862537514072156,,
Bangladesh,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.870967741935483E-7,0.000008826923076923077,0.000018515923566878975,0.00003292405063291138,0.00005196226415094338,0.00008606249999999997,0.00014444720496894402,0.00023705555555555543,0.00041582208588957024,0.0005448292682926826,0.0008428909090909085,0.0011941649999999988,0.0015295144311377237,0.0018067569642857123,0.001991706923076921,0.002280249,0.0024611347368421045,0.003113184616514438,0.0036662037718554245,0.17442017484739214,0.29370564688215905,0.0004823804858483344,,
China,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0.00002,0.00002,0.00003,0.00004,0.00005,0.00007000000000000001,0.00009,0.00010999999999999999,0.00014000000000000001,0.00017,0.00021999999999999998,0.00030798701298701296,0.0004738064516129032,0.0006276923076923076,0.0007406369426751589,0.0008134177215189871,0.0009141509433962261,0.0010901249999999995,0.00144447204968944,0.0026349999999999985,0.0065799386503067455,0.024349390243902425,0.03333090998181816,0.07718100207831319,0.21541080718562858,0.35955519107142825,0.6022944585798812,1.0602,1.5827894736842103,1.9968209750102417,2.318994285714286,0.1581700436322071,0.9406885834931205,0.30512149892209584,,
China Hong Kong SAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000032852760736196305,0.0000064465243902438995,0.000007918909090909086,0.000010249156626506018,0.000010096167664670651,0.000009380357142857134,0.000008863136094674548,0.000007695,0.000009842105263157894,0.000009470904155539947,0.00000999183673469388,0.052120945442908795,0,0.0000013146751677034002,,
India,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0000101010101010101,0.00006060606060606061,0.00006060606060606061,0.00006060606060606061,0.00006060606060606061,0.00007070707070707072,0.00011038961038961039,0.00012961876832844578,0.0001585081585081585,0.00017718587145338735,0.00017606444188722668,0.00006928301886792451,0.0005641874999999997,0.0005986956521739127,0.000708333333333333,0.0010606748466257662,0.007715304878048776,0.01946345454545453,0.031641506024096364,0.04497467065868259,0.059800960714285666,0.1046192272189348,0.19390122,0.32506961578947363,0.41244782957804177,0.5212050006169048,0.2602344004814774,0.8902233960063759,0.0685775087992241,,
Indonesia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.503105590062109E-7,9.44444444444444E-7,0.000004880981595092022,0.00000718353658536585,0.000027910909090909073,0.0000506927710843373,0.0000623910179640718,0.00004808571428571424,0.00019093313609467439,0.00026145000000000004,0.00017885789473684206,0.00048137648504711184,0.004198251785508572,7.697519056846071,0.8652233583183384,0.0005523846632731913,,
Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0.00001,0.00001,0.000105,0.000225,0.00029,0.000395,0.000545,0.0009630284589041097,0.0014324625000000002,0.0021802499999999995,0.003440617191780822,0.004964941593132894,0.006856571612903225,0.009356097115384612,0.012392241074077303,0.015785032981836304,0.019203232075471692,0.022112970468749993,0.024650782751425147,0.028763173675799066,0.03737122384969322,0.05074328963414631,0.06835764380884178,0.1189785284093909,0.21574068480538908,0.31456228028347205,0.39223852178590607,0.4881752181818182,0.5557600866560338,0.6441265790225069,0.7364870311605857,0.14026465516639086,0.36462537183027144,0.09690322579436006,,
Malaysia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006490909090909085,0.0012995783132530112,0.0020797005988023934,0.002486249999999998,0.002806508875739643,0.00297,0.005654736842105263,0.006449321128303218,0.010875062339202005,0.6816264593379879,0,0.0014308855102618278,,
New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003256887045454544,0.00003283908526256351,0.00003390425813692479,0.00003593646402677076,0.00003850066518847004,0.000044721895316804386,0.00006109770189787867,0.00017051046965362412,0.0003351342122021337,0.0005167365977443079,0.0006964414627231362,0.0009030422030473798,0.0011465211665699045,0.001422321726006199,0.2371647749996184,0.4220431775470008,0.00018714187424347236,,
Pakistan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000019316249999999995,0.000015052919254658378,0.00005031999999999998,0.00012604196319018396,0.0002503042682926827,0.0006102845454545449,0.0013340033132530108,0.002180039281437124,0.003348404999999997,0.007728781420118335,0.011828888999999999,0.013827361578947367,0.014470251212896041,0.0149011461816643,0.026964387063506567,0.7614630758306276,0.001960617189363291,,
Philippines,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000014689936708860754,0.000013240754716981126,0.000012517312499999995,0.000012392049689440987,0.000011824444444444437,0.00001177067484662576,0.0000113070731707317,0.00001223999999999999,0.000013032650602409628,0.00015132341317365255,0.0012616489285714274,0.00993156497041419,0.010810368,0.011176304617415657,0.011108047652601394,0.012190964506122452,0.09449079083520662,0.9828309943562483,0.0016040252390136516,,
Singapore,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002822422360248446,0.000015073333333333327,0.000028966748466257647,0.0000456667682926829,0.00007597145454545449,0.00011572698795180714,0.00024858377245508967,0.00044381839285714245,0.0008011146994082833,0.0011050740000000002,0.0012093454631578948,0.0017349075061040557,0.002621041917675162,0.5066397440575878,0.6073361126186607,0.00034486339340519714,,
South Korea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00003,0.00003,0.00004,0.00004572,0.000052839999999999996,0.00006143844155844155,0.00006953109677419354,0.00007602923076923075,0.00009620484076433119,0.0001394333544303797,0.0002985135849056603,0.0006816054374999997,0.002701875465838508,0.005347359444444442,0.007253898957055211,0.008556786219512188,0.010229923090909086,0.014794749759036134,0.02341999401197603,0.036238763571964254,0.04637476549118339,0.063505973421,0.08238825294666836,0.11585143440774272,0.14715760431020408,0.2667562995945454,0.3601167960534919,0.019362250731499303,,
Sri Lanka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000432,0.000008972317402597403,0.000014817428129032257,0.00002357761384615384,0.000034489045605095534,0.00004469281063291137,0.000051835052830188664,0.00005714989874999997,0.00006058355254658382,0.00006410703777777773,0.00006754035754601223,0.00008129662463414629,0.00009279978545454539,0.00013256731084337336,0.0002572967101796406,0.0004436999999999996,0.0007511485207100587,0.0020214900000000004,0.0028748789473684202,0.003328357256310419,0.0035540363278101206,0.06488744239226762,0.4843366903783126,0.0004676220628249583,,
Taiwan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000012,0.0000026228571428571424,0.000003435096774193549,0.000004521346153846152,0.000005691210191082801,0.000009296202531645565,0.000014020188679245279,0.00002084624999999999,0.00004250875024844718,0.00008606283055555554,0.0002039405896932514,0.0005748931805487802,0.0014824293419999992,0.0029595014522891543,0.004844347648922153,0.007743511669285707,0.010040101269230762,0.015007076541000001,0.02426558230157895,0.035785367207800074,0.05405177900982858,0.5063167087403306,0.8276329751709939,0.00711185876243109,,
Thailand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035103396226415085,0.00037064249999999976,0.00036948074534161475,0.00041933333333333314,0.0005474208588957053,0.000881056097560975,0.004622222727272724,0.011589980421686737,0.017713872754491003,0.021656785714285698,0.030572840236686365,0.040887,0.040594210526315774,0.040719581184286605,0.04056999904932392,-0.006395673023307569,0.5802448789898353,0.005337994576983127,,
Vietnam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000055342822085889536,0.0000550053658536585,0.00005467199999999996,0.0000543426506024096,0.00006109922155688617,0.00006073553571428565,0.00006037615384615378,0.00008433899999999998,0.0010154656725146196,0.036702185179712014,0.08395568556549124,1.281234701326217,0,0.011046463020879983,,
Other Asia Pacific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2E-8,1.2000000000000002E-7,9.000000000000003E-8,0.000027659999825656414,0.00005121526009053185,0.0000598871611194053,0.00007588211546733401,0.00008903235686041367,0.00010970487392239695,0.0001410294345062085,0.00016313644294378466,0.00024597857617929085,0.0002753813031487777,0.00029495992659215806,0.0004417560236350627,0.0008475502022674366,0.0010252500608610633,0.0013320408269030923,0.0021061113595252853,0.003031032689934894,0.00424689405144677,0.005199646150074328,0.007382662406666606,0.009394702984700071,0.26905903063505443,0.3894017958412348,0.0012361073394092641,,
Total Asia Pacific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0.00004,0.0000945,0.000276,0.000431,0.000534,0.0007066010101010101,0.0009816060606060609,0.0014701545195101701,0.0020291885606060606,0.00286266606060606,0.00428484426231355,0.006045550858937711,0.008184132131770432,0.01095098096474472,0.014264911277932505,0.0179391582728358,0.022046508826959032,0.02628147818089832,0.031645713833674455,0.04138904772286078,0.06323834363004202,0.11337713986139156,0.16253427137933507,0.2978969499654027,0.5755555957305083,0.8683310453128066,1.2813128640536091,1.9782473867912436,2.765721656915921,3.49478433235008,4.177016867673378,0.19194887499099322,0.5583086972880409,0.5495906805543566,,
