Terawatt-hours,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,oo,pp
Other Middle East,0.05300000000000005,0.13619999999999943,0.14809699999999992,0.056596999999998676,0.189558199999996,0.002258199999999988,0.0062581999999999915,-0.0017418000000004596,0.00009699999999934761,-0.0007417999999992375,0.004097000000000683,0.00009700000000023579,-0.0037418000000002394,0.04025820000000557,0.11225819999999942,0.11577460000000572,0.0631940000000033,0.07703280000000134,0.06777460000001234,0.10203279999999815,0.11245220000000167,0,0,0,0,0.000999999999990564,-0.03200000000000358,1.5360000000000014,-0.009182000000002688,0.00012200000001172384,0.00006100000000230921,-0.02304900000000032,-0.020999999999997243,-0.008133200189472944,-0.003431451782585526,0,-1,0,0,,
Total Middle East,0.05300000000000005,0.13619999999999943,0.14809699999999992,0.056596999999998676,0.189558199999996,0.002258199999999988,0.0062581999999999915,-0.0017418000000004596,0.00009699999999934761,-0.0007417999999992375,0.004097000000000683,0.00009700000000023579,-0.0037418000000002394,0.04025820000000557,0.11225819999999942,0.11577460000000572,0.0631940000000033,0.07703280000000134,0.06777460000001234,0.10203279999999815,0.11245220000000167,0,0,0,0,0.000999999999990564,-0.0239708561020322,1.966072859744969,0.4856631730419352,-1.5464861967212968,-0.25028326229512743,0.08044462477234049,-0.1326776837195034,-0.013537381131850879,0.022140229263460043,0,-1,0,0,,
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
South Africa,2.1070000000000277,1.785000000000025,1.774000000000001,1.4029999999999916,1.0390000000000157,1.8409999999999798,1.804000000000002,1.3329999999999984,1.3450000000000273,1.516999999999996,1.2739999999999725,2.219999999999999,2.608000000000004,2.4199999999999875,2.5900000000000034,2.8329999999999984,1.9269999999999925,2.0109999999999673,2.980999999999966,3.67500000000004,2.8669999999999902,2.9470000000000027,2.9790000000000134,2.7720000000000766,2.7420000000000186,2.953000000000003,2.9620000000000175,3.005999999999972,2.8810000000000002,3.107000000000056,2.8963838383838265,2.620484848484864,2.726179309097546,4.524242424242431,4.6363636363636545,5.111111111111143,0.09938450182744885,0.05392814890757336,0.022047060099940244,,
Other Africa,0.10873684210526312,0.10589473684210601,0.10899999999999997,0.10905263157894712,0.1291052631578954,0.16521052631578928,0.010410526315789675,0.007110526315788929,0.00421052631578947,0.00421052631578947,0.004315789473684203,0.004315789473684203,0.004315789473684203,0.00300000000000053,0.00421052631578947,-1.3693225315789472,-2.4350221052631573,-3.1460000258904843,-3.3665712376021966,-4.29422640889048,-3.5806794538565345,-3.436351177995749,-3.823888817995747,-2.8232995313793032,-1.4371316429957464,0.8218088320042525,2.5144508320042505,0.6240200336937028,0.6999461260042552,0.8004107686042528,0.6263070276373821,0.6581726896632798,0.6479983003646632,0.6339699367282821,0.7656887217462468,0.5550236723969291,-0.2771119665792059,0,0.0023941252686961105,,
Total Africa,2.215736842105291,1.890894736842131,1.883000000000001,1.5120526315789387,1.1681052631579112,2.006210526315769,1.8144105263157917,1.3401105263157873,1.3492105263158167,1.5212105263157853,1.2783157894736568,2.224315789473683,2.6123157894736884,2.422999999999988,2.594210526315793,1.4636774684210512,-0.5080221052631652,-1.1350000258905173,-0.38557123760223055,-0.6192264088904399,-0.7136794538565453,-0.48935117799574623,-0.8448888179957335,-0.051299531379226715,1.3048683570042723,3.7748088320042554,5.476450832004268,3.6300200336936745,3.580946126004256,3.907410768604309,3.5226908660212084,3.2786575381481438,3.374177609462209,5.158212360970713,5.402052358109901,5.666134783508072,0.046019765515057376,0.15265465616417728,0.024441185368636355,,
Australia,3.734489400000001,4.899201200000022,4.595203999999995,5.14855639999999,4.657330999999999,0.7320000000000277,0.2820000000000391,0.4189999999999827,0.41399999999998727,0.29400000000001114,0.3540000000000134,0.3230000000000075,0.3400000000000034,0.35000000000002274,0.36000000000004206,0.36000000000001364,0.3699999999999761,1.073099999999954,2.0046000000000106,1.4104999999999848,0.8304999999999723,0.8260000000000787,0.5304999999999609,1.990949999999998,3.3524579699178787,2.9005517201790383,2.015103429901245,1.6206999999999994,1.1266500000000121,0.08299999999996999,0.1209999999999809,0.29700000000002547,0.24800000000001887,0.19000000000002615,0.271937011718677,0.2719370117187623,-0.002732240436845834,-0.2221237750246402,0.0011730153210185875,,
China,0,0,0,0,0,0,0,0,0.00024219999977503903,0.0047960000001694425,0.0009375999999292617,0.0029529999998203493,0.00250220000009449,0.002305399999841029,0.0018302000000858243,0.0036872000000585103,0.0023075999997672625,0.006127800000285788,0.007894600000099672,0,0,0,0,0,0,19.85186000000067,21.66899999999987,20.279889999999796,22.982726600001115,26.14633000000049,26.783590000000004,42.1934999999994,46.185795999999755,46.32616899999812,47.21818499999881,51.62085868630493,0.09025406395444158,0,0.22266942532189826,,
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20679999999993015,0.1376849999994647,0.10410499999989042,0.17456500000048436,0.20623000000000502,0.1915049999997791,0.6054888639998808,2.1531005605185642,0,0.0026118096602184455,,
Indonesia,0,0,0,0,0,0.0019999999999988916,0.001999999999995339,0.002000000000005997,0.001999999999995339,0.0021500000000003183,0.002499999999990621,0.002499999999990621,0.0025000000000048317,0.002499999999990621,0.0024999999999835154,0.002999999999971692,0.0040000000000048885,0.005500000000012051,0.007499999999993179,0.010000000000005116,0.01100000000000989,0.016000000000019554,0.018000000000014893,0.027564999999952988,0.03129500000000007,0.047359999999997626,0.10842999999999847,0.13431499999998664,0.09214999999997531,0.12038500000002728,0.24022500000000946,0.29500500000008856,0.2952200000000005,0.31122999999996637,0.12000000000000455,0.005250000000074806,-0.9563695355185057,0.14385408899754837,0.000022646164994282898,,
Japan,5.5639999999999645,5.921000000000106,6.736000000000047,6.3740000000000805,6.916000000000054,8.940000000000055,11.17899999999986,9.569999999999936,12.889999999999986,11.196999999999889,12.423000000000002,12.259999999999877,13.97700000000009,13.55099999999993,11.836000000000126,12.444000000000187,12.372000000000071,11.237000000000194,10.536999999999807,10.525999999999726,9.635999999999967,9.212999999999738,10.833999999999946,6.800000000000068,5.8599999999999,9.664999999999964,10.133000000000266,10.23928350000017,8.684088849299997,6.5716687477500955,7.3560000804500305,56.045803478195126,56.25756302741388,56.60248617209106,55.496337329734956,64.79655825754651,0.164392491290833,0.2520932391790054,0.2795035332078388,,
Malaysia,-0.03541750841750613,-0.03860606060606031,-0.0468585858585886,-0.05393378226711576,-0.04956790123456756,-0.03768911335577485,-0.04131537598204105,0,0,0,0,0,0,0,0,-0.5709030000000013,-0.5740939999999881,0.277639999999991,0.550699999999992,0.617999999999995,0.36199999999999477,0.7450559999999768,0.30733800000000144,0.2052890000000076,0.16989000000000942,0.2581599999999895,0.03789570000000708,0.08730649999998263,0.07314000000002352,0,0,0,0.0010000000000047748,0.0020000000000095497,0,0,0,-1,0,,
South Korea,0.5474860000000064,0.9918229999999966,1.5477180000000175,1.8484590000000196,1.9148859999999956,1.9538940000000053,2.176374999999979,3.182254999999998,3.3268719999999803,3.3535289999999804,4.272992000000016,4.4843090000000245,4.605879000000016,5.21111300000004,6.582403000000028,6.335680500000109,5.988134606000045,6.5709239746999515,6.939112282000082,2.119803942688094,1.8449308416350334,2.196777008840968,2.33387606633994,2.575538695728028,2.919990899556126,2.9819331243411398,3.574276184668747,4.257682828677559,4.566130815120005,5.665784138017045,4.699787589839843,4.869551100887179,5.16057030805672,4.9554221853047125,4.333441003769735,4.068198940890284,-0.06377319093342904,0.04026776002928134,0.017548400846410586,,
Taiwan,0.9250089999999993,1.2888420000000096,1.609290000000012,1.479553999999979,1.8188709999999872,1.8068070000000063,1.6592289999999892,1.8106901799999804,2.625629119999985,3.871658700000026,4.15967451500002,4.5220025610000505,4.578196708000007,4.766529398499998,4.377491379999938,5.061420759499981,5.070457780000027,4.867907932500003,5.249071095499971,4.845833167000023,5.363799669999963,5.438610508000011,5.512805215500009,5.010343973999966,4.822461482499989,4.623901392999954,4.500237966499981,4.529977608999957,4.808961928500025,4.783283635000004,4.727051782149971,4.991940886000066,5.004177348000013,5.154074900499978,5.023505424999968,4.939829775500044,-0.01934355473801941,0.004092702637945367,0.021308228597724087,,
Thailand,0.008037800000000317,0,0,0,0,0,0.0000029999999995311555,0,0,0.0000014599999786923945,0.0000050499999986186594,-0.0000030500000178790287,-0.0004803869999818744,-0.0000022880000045688575,0.03397555199998692,0.09166495299999156,-0.0010752640000077918,0.00023267500000656582,-0.0034097260000294227,0.00029696000000001277,0.0000838409999630585,-0.0017268069999971658,-0.0018328339999698073,-0.0013041000000555414,-0.0014091960000541803,-0.0016393909999692369,-0.0018238600001154737,-0.0008648335000032148,-0.001258777940137179,-0.0014345330199887485,-0.0013585070800559151,-0.001396842830075684,-0.0015616709999051182,-0.12390958000003138,-0.0012503030000630133,-0.0010934910000912623,-0.12780876338920688,-0.011892064460631402,-0.0000047168338299956755,,
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000034000000013634235,0.00003399999999231795,0.00003399999999942338,0.000058000000024094334,0.000057999999995672624,0.000006000000013273166,0.000018999999994662176,0,0,0.9220175470733523,1.1878337622885624,0.28477849321925564,0,0.005123786545939677,,
Other Asia Pacific,0.154425732095667,0.23072496579014468,0.23082973014030395,0.28936788289959015,0.2756714980046311,0.22976437521444584,0.44609504000881467,0.5128991543059979,0.3769631883693403,0.49462049841877215,0.5437940112585845,0.8948730153330665,0.9662954166905817,0.5024102057708817,0.5612076108640494,1.1081852227209394,1.3010076922088916,1.8586384861554974,0.9361813412775561,1.2154090918235856,0.5339922043511548,0.5617990186050007,0.4905026989859791,0.43225308991130357,0.5295749265929206,0.5205929509962139,0.5857387886598993,0.6545701516751727,0.3771046900316046,0.9837045417121211,0.7648378812163887,0.7595167349340644,1.047822215585859,2.06119713574958,0.7742466912847812,0.7551592953848929,-0.02731774368727058,0.03871210855242957,0.0032574213333350526,,
Total Asia Pacific,10.898030423678133,13.292985105184218,14.672183144281787,15.086003500632543,15.533191596770099,13.626776261858765,15.703386664026635,15.496844334305901,19.635706508369047,19.217755658418827,21.756903176258554,22.48963452633282,24.471892937690814,24.3858557162707,23.755407742864243,24.836735635221252,24.532738414208787,25.897070868355897,26.228649592777483,20.745843161511416,18.58230655698606,18.995515728445792,20.025189146825884,17.040635659639268,17.684261082566767,40.847753797517015,42.62189220972989,41.80289475585262,42.70975210501265,44.55957952945969,44.82882482657565,109.55504435718576,114.37315222805682,115.68489981364343,114.34992470558001,128.25002110263384,0.118493182555367,0.2052160219924397,0.5532135501655477,,
Total World,53.98264237284939,53.79719671648736,52.98810618864472,59.10709192990515,66.22259738234553,67.2693300509494,68.75981852755382,72.87278620435765,76.41529452924843,75.87841560936633,86.62140873302212,87.33414108597398,93.50237084547966,105.50716578991062,111.63769692787123,115.58300093507553,107.56635450775498,110.21266025785026,120.43298879090214,114.60305906047012,123.88914601864715,121.43041905795903,121.24658749379661,118.73516365982431,115.91852409497375,146.95821356184854,148.6288663316057,148.8632538561497,147.9140933906089,154.80837755989475,151.71099789146615,216.5997668529945,219.52992553577857,220.24516788226327,216.65567808830752,231.82733153274236,0.06710299754459625,0.06453935923920984,1,,
