Thousand barrels daily,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Australia,343.8715342465753,367.4275068493151,401.4631780821918,435.991174863388,450.96082191780823,496.75350684931504,523.1010136986301,532.1593715846994,569.9006301369864,603.8556438356165,600.0082739726028,612.664781420765,643.1646301369863,665.0290051452131,674.6120564039645,642.2777137214043,635.1571256671413,628.0532758530373,572.2534669629165,589.3142915106823,599.2143456618352,590.5615130981842,606.7598908373059,632.9695242592297,662.2071059103886,681.3949903335532,658.471374917596,671.9649553299257,695.116762586778,720.3530630445003,775.4113379070384,792.9370261733986,810.8584575978193,812.9838723303485,828.9624756405358,827.4374278948005,830.2263662258785,840.2135092423814,835.7070328402949,849.0237733270708,865.3209807005379,893.3470692809212,908.1232583751705,904.7257119153846,883.8983718847138,891.9363993428383,932.629447731313,961.0762117344104,992.3211257478638,993.5212819098028,985.2283596023327,988.0006504760597,1029.5906220497352,1040.5890520954006,1031.376600439509,889.9286417631095,-0.13714482044301102,0.015550429123334153,0.010058264243834604,,
Bangladesh,,,,,,,14.00605479452055,16.86756830601093,18.97468493150685,19.626383561643834,23.102849315068493,24.93051912568306,24.58331506849315,26.193945205479448,28.924301369863013,32.35513661202185,33.59435616438356,33.19082191780822,29.681260273972605,29.851830601092896,33.589698630136986,36.14254794520548,35.7511506849315,35.803688524590164,39.39123287671232,38.224958904109585,35.424383561643836,39.250573770491805,44.07386301369863,46.144054794520564,60.084958904109584,61.09248633879782,70.56079452054794,78.11813698630135,69.23778082191781,67.9705737704918,81.37926027397262,81.76649635616437,84.91478167123287,79.27817642076502,79.9260238082192,80.62885942465753,76.21107712328767,77.11500486338797,72.34494715068492,80.63785402739725,103.68115147945205,109.76585838797814,107.65832334246574,120.39810552380568,127.4797322672822,138.1885474058988,155.6293021785919,178.08726901031682,175.71898161577064,154.2961280746908,-0.12191542054303106,0.09280090850860256,0.0017439052471680105,,
China,215.49350684931505,276.6654794520548,273.2941369863014,298.00571038251366,400.56093150684933,554.2244657534246,753.2652876712328,864.5880327868853,1058.3232328767122,1216.7103561643835,1341.9964657534244,1534.1262021857922,1624.8955890410957,1819.0612328767127,1827.1003835616439,1706.835337038013,1625.3579116763035,1613.6112014634873,1654.3262115332534,1712.8878354494389,1807.4444120079836,1924.954501621511,2048.2839558768205,2202.9245717594786,2315.068868284459,2296.888911035926,2490.5689372523866,2704.8812894035336,3013.4708463783436,3068.820542834217,3342.232279583069,3659.8938759415128,4007.3786777079777,4139.010427257624,4386.9819388009955,4696.923683154344,4809.613544446631,5200.217578840336,5781.168071765767,6737.611038670242,6878.046903855133,7402.370460207851,7777.579299863392,7904.189482860518,8240.40893510338,9389.606270969329,9738.767219907135,10170.045712954077,10667.760198793325,11120.416975732052,12066.485376835642,12499.283711043972,13137.010239898671,13575.819219704164,14005.09852513493,14224.627229337993,0.015674913233139742,0.05446881505575196,0.16077138405082556,,
China Hong Kong SAR,40.61195439452055,44.74588460273973,53.57184669835618,58.33828845409836,69.56820662520548,74.89607831835616,79.62131506849315,90.00562841530056,93.92093150684931,96.43624657534245,91.17375342465753,107.11467213114753,115.77315068493151,120.46402739726028,123.75271232876713,125.87844262295084,133.9181917808219,130.88783561643834,117.48331506849316,109.3987431693989,103.48501369863014,102.13953424657535,100.85191780821918,115.28008196721312,123.30939726027397,130.51320547945204,130.77479452054797,166.4323770491803,173.8990410958904,186.3136164383562,198.77884931506847,194.14352459016393,192.52498630136984,184.7212876712329,197.29167123287672,204.1387431693989,242.3318082191781,265.65413698630147,267.1327945205479,311.3934972677596,283.132301369863,303.0693039564588,321.9474714397568,291.6350444122777,331.5932130498054,358.9827437931455,360.2719459906477,344.1982536864194,351.56849323235946,335.731017534811,367.3891318739903,380.0817351127433,427.6204041887699,434.57450520632506,408.4022400194561,285.1978006212921,-0.3016742498579209,0.02105291199498449,0.003223398715121932,,
India,252.2339726027397,281.5287123287671,289.3797808219178,324.33390710382514,392.345397260274,390.3169589041095,416.35964383561634,447.3971584699454,473.669698630137,464.37531506849314,476.862,502.8964207650273,542.0885753424657,588.4090136986301,633.6824657534247,643.379344262295,696.9477808219178,727.630493150685,765.4041643835616,822.8071038251367,895.9757808219179,944.1254246575342,974.2576438356165,1069.4853551912568,1163.697342465753,1211.8925205479452,1234.7384383561646,1299.8018852459013,1316.3528493150686,1416.7255616438351,1585.0571232876714,1704.6522404371583,1835.1638082191778,1971.4852876712332,2172.5066034671227,2286.783245968032,2309.529384384109,2359.3076419329986,2413.2243666212935,2552.814139086741,2603.3927237929433,2748.4867871647793,2935.771024499646,3073.5431004983166,3232.726764165605,3308.084087760885,3474.6607366969642,3673.722376455405,3716.702889906157,3832.109701954395,4147.367440239998,4544.01025240039,4724.324131405543,4974.029647367302,5147.575594968182,4669.078417545447,-0.0929558330120438,0.0476190171014792,0.05277144963647353,,
Indonesia,121.97095890410958,117.46665753424658,114.31797260273972,120.64631147540983,130.4616712328767,137.74054794520546,142.39956164383563,154.25601092896173,184.44208219178083,193.20487671232874,221.15720547945205,237.28486338797813,280.8658630136987,316.9315068493151,345.58517808219176,385.7149999999999,430.7881369863013,447.5648767123288,438.5658904109589,460.85122950819675,453.856,493.7798630136986,510.83964383561636,535.9210655737705,569.5198630136987,652.2610410958904,692.114794520548,745.1166120218578,785.8428767123289,808.9575068493152,864.6745753424661,923.6337978142078,1023.9559726027397,977.7262191780825,1022.3176438356165,1138.7057330287885,1181.0719234282408,1197.8410877971373,1215.5391948695715,1294.7485718917048,1290.1488639542526,1233.8061211400095,1309.3387779081852,1314.3782688972678,1352.6928371653134,1443.3051264538162,1578.788735546761,1663.1321198782107,1656.5392651105342,1642.029175011503,1551.5389818085291,1507.5539474585416,1609.946676615081,1649.207889928835,1626.1192492279015,1230.1482240601097,-0.24350675718020254,0.01858041178463421,0.013903537110758658,,
Japan,1705.0758630136986,1945.1918904109589,2388.4097260273966,2765.207568306011,3284.039397260274,3876.2086027397263,4285.447835616438,4570.639153005465,5264.604438356164,5068.185835616438,4787.586794520548,4975.957568306011,5128.23101369863,5478.828164383562,5543.251821917808,4986.666748633879,4745.88489041096,4452.273684931508,4456.4277397260275,4672.642636612021,4488.334178082192,4544.323301369864,4556.968383561644,4875.85225409836,5090.354602739728,5277.332487476354,5340.972782562638,5452.443509818704,5368.512698358508,5651.555550601464,5903.613888062432,5941.073059035053,5902.655831202714,5691.466917120883,5793.558270272779,5695.598543581296,5548.390181539702,5519.059117373664,5632.7634578916695,5475.240877008146,5385.881939702926,5208.436013670684,5045.853899517142,4831.617382114773,4377.2196465893385,4424.190911316308,4412.457243383683,4676.084861702414,4496.024464504288,4279.3059708631,4113.493624511951,3987.5262681676304,3953.1251078735654,3824.4760348040795,3689.4449006152618,3268.4929117138504,-0.11409629368125607,-0.01694850294731498,0.03694157468624252,,
Malaysia,46.080225419178085,53.75209053698631,53.44089641643836,53.9409002295082,55.89679726027397,61.794019298630126,67.58706849315068,74.9307650273224,81.92095890410958,81.67328767123287,86.15816438356164,95.73948087431692,108.9170684931507,119.02115068493151,144.90509589041093,163.21322891909924,175.22457575213298,183.59369805074078,197.0181538003789,193.6883271894802,194.6045148535031,188.00869825557442,193.72942553344498,209.959506054734,219.26856574834642,262.6409851425775,284.6361537438026,308.9501528587679,345.7039406132534,385.4791540052126,403.83035576834925,445.36678356506354,511.8228506006464,444.95755746127674,489.3655863138439,494.53314854325146,521.5266584939993,588.0736132473063,620.2083774045607,633.0821135260859,637.3251939963453,659.4201788736993,700.7861195452701,671.9260852858737,678.2010856959369,687.87986711815,724.4041442524766,757.0152616458075,802.7237928739484,802.3690734268163,750.9646527156218,838.21455612356,801.0118099835472,801.168715141442,841.4114756591274,727.9460615424758,-0.13485127954520393,0.021797874673130435,0.00822748420339293,,
New Zealand,56.71906849315068,62.72975342465754,65.81150684931508,67.43316939890711,70.33238356164384,82.2869315068493,84.87778082191781,91.01961748633882,96.23293150684933,92.2532804618102,89.6404870884189,91.5091697088969,91.45743659816351,87.8492487856718,88.56533339946782,85.63622287196432,82.0035269061633,81.94175678477235,78.80551809760127,79.99213732264991,76.53494139817924,70.09100902586536,79.87861042572821,79.73832697628127,81.21431302434533,91.2242954175,92.51653092208076,95.00462204250111,94.54564093037534,109.2387278818428,116.97285275805459,118.85696635111287,125.63135071653919,127.17734320112497,127.96964885728076,131.1916695408626,132.4009612780273,137.51026287969773,144.90420191060383,145.91256186856583,151.11616312712349,152.70396604601945,153.48875355100893,154.8702286321246,148.24477179591386,148.0864677575973,152.41947735523638,149.87915575415335,152.37602201495244,155.01157581439662,161.17732358918178,165.1546229977747,174.80882423519412,175.41902890797974,178.47568607659898,147.9755936987127,-0.17089214250055396,0.018732044957683103,0.0016724685027680577,,
Pakistan,75.7265205479452,77.75241095890412,86.80271232876713,98.62830601092895,92.75665753424659,91.83260273972601,87.11375342465755,71.20439890710381,73.21430136986301,78.95564383561646,82.20945205479451,82.28445355191258,87.11145205479451,92.01610958904111,98.65652054794519,102.60765027322407,109.07383561643836,119.79756164383562,131.6714520547945,142.12218579234974,151.97104109589043,163.944602739726,179.80764383561646,193.19254098360656,207.2884931506849,216.35126027397257,227.10199999999998,246.78636612021862,269.0040547945206,287.86115068493154,311.68336986301375,326.4189071038251,336.7759178082192,348.39539726027414,361.32980821917806,372.03868852459016,366.3279178082192,357.75106849315074,320.1630684931507,324.5427049180328,309.83189722191776,353.83864835945207,384.04028563726035,389.28759621814214,414.9590634017534,411.2030753052055,414.2739973882739,402.28812351,441.90359308827396,457.9473822471781,505.3006481082191,566.0165003422951,588.6159738070684,498.1968730555616,445.86443592900537,437.3367743293989,-0.01912613097709437,0.00720937103847219,0.0049429230989087415,,
Philippines,84.5874794520548,92.2827397260274,103.9908493150685,118.34327868852459,127.19252054794522,144.42841095890412,167.83561643835617,164.26275956284155,192.74452054794523,180.0233150684932,194.11290410958907,198.61035519125684,217.11323287671235,223.85934246575343,230.59849315068496,214.8199180327869,202.5927397260274,195.2290410958904,203.84602739726026,167.4392076502732,150.2645205479452,157.91898630136987,182.80797260273977,197.1327595628415,222.3106301369863,232.84104109589043,225.67112328767124,276.6727595628416,287.994794520548,304.0198082191781,341.6628219178083,357.57912568306006,386.5743835616438,389.746301369863,372.4612602739726,346.43521857923497,344.9394246575343,329.41934246575346,328.54287671232873,336.2606161733203,313.86715060081286,283.2204573751439,294.3710321239342,281.5166570762469,294.274181905091,306.88008073481325,291.9826624287172,300.76567462981245,316.42583169478917,335.81399340579867,384.45634675716275,413.35368765059513,444.83675774151027,449.5770144813377,458.5452694366714,377.53823281778784,-0.1766609362656858,0.045353085944151994,0.004267060446900961,,
Singapore,76.49975958980062,87.40738811702658,104.37377015217655,128.87752796854116,127.07653077336515,138.03660414815693,120.72243835616439,150.32254098360656,142.60887671232877,140.1178904109589,137.39964383561647,162.4293169398907,163.64183561643839,169.81693150684933,181.09249315068493,179.4123224043716,206.32545205479454,201.70575342465756,213.36035616438357,224.82084699453551,230.0102191780822,265.38723287671235,280.19073972602735,322.2774863387978,367.0014794520548,444.2662739726028,451.78197260273976,463.65437158469945,504.49361643835624,578.3612328767124,605.8008219178083,612.0695901639344,648.506191780822,661.4359726027398,655.5823561643836,695.9995081967213,752.9337534246574,736.2780547945206,686.4170684931507,757.8776775956284,796.0397808219178,847.6414408767123,921.4314778082191,973.3203698968869,1049.2465998835994,1156.7362744785735,1208.1006602739726,1202.1916087431696,1217.4721873972603,1259.2453095890407,1328.5532260273972,1372.2389221353342,1405.714129765259,1431.182350092476,1401.3996163477095,1332.3680021698765,-0.049259050289839124,0.029362736200949202,0.015058858437575623,,
South Korea,24.946301369863015,37.36797260273973,64.73060273972604,95.4156830601093,129.7931780821918,162.11972602739726,183.12471232876715,190.53319672131153,235.13304109589043,243.64112328767123,277.3419178082192,310.1846721311476,371.2090410958905,425.904602739726,480.4452876712329,475.8800273224043,473.5903561643836,471.29246575342466,497.1795616438356,501.1115027322404,537.3469589041096,588.4032876712329,621.6000000000001,739.1393989071039,854.9832328767123,1040.6061095890411,1256.6477808219179,1523.760054644809,1681.5297260273974,1847.5388493150685,2016.8781369863011,2152.9815573770493,2388.1557534246576,1962.581604696673,2106.2641878669274,2156.003512880562,2164.6011741682973,2217.598825831703,2236.1005870841486,2215.427010148321,2237.8626223091983,2245.1561643835616,2316.8293542074366,2216.8860265417647,2257.7150684931503,2311.649315068493,2331.1999999999994,2396.112021857923,2402.2493150684936,2397.750684931507,2503.024657534246,2696.248633879781,2737.958904109589,2720.3315068493152,2703.2383561643837,2560.20218579235,-0.05291289613653871,0.018172870465152702,0.028936241507324264,,
Sri Lanka,9.349684142993787,9.575282149128267,9.807152980407785,10.014326353482328,10.274388049006838,20.60372191780822,18.91574,20.44746147540983,21.26672383561644,16.864749863013696,16.35030712328767,16.2075174863388,17.266073698630134,20.09241589041096,20.62735424657534,20.73971693989071,24.620716438356165,27.65607095890411,30.147464931506846,25.471787158469944,23.381829863013703,23.442847397260273,26.69560739726027,26.282345355191254,25.178079178082193,27.099846027397263,28.395708767123285,33.18069098360656,32.54477232876712,36.075471506849325,39.10236246575343,47.33112978142076,51.413072054794526,54.82333808219178,59.909301369863016,70.40836721311477,69.44026931506849,73.50858493150686,73.3647301369863,72.8846363387978,82.53084043835618,85.97494295890412,91.31157221917806,82.76141142076501,87.22332816438356,87.02549189726027,91.68860408602738,95.38768524890712,82.03374373315069,91.52071742739727,89.56213876712329,105.17680966761043,113.62405688351178,114.0491009998254,122.6157392377268,103.54479634852356,-0.155534216143562,0.03464498416574635,0.001170297115827319,,
Taiwan,43.85572602739726,51.77769863013699,61.37095890410958,72.86371584699455,87.3411506849315,104.72898630136987,145.15742465753428,156.1957650273224,199.92827397260277,179.72561643835616,208.84180821917806,268.4485245901639,298.2982739726027,348.83487671232876,352.14986301369873,364.2890983606559,323.8416712328767,370.1351311977687,385.1766858070338,366.7891985829705,367.0495789158517,404.36714856734784,425.8993628163702,487.9468197936643,544.9121193818818,565.0482122522437,594.2184628382311,612.0129646449881,657.9408340572136,692.5133413466274,755.6130964900274,757.4700980169767,778.8416101918679,818.2966898315367,875.8280352379568,895.6036749454413,945.7627454540419,960.4661748805404,996.9354783277041,1044.9937643320334,1050.3899943215017,1051.0357247455213,1100.4240097298896,1039.800229006614,1033.8289826963226,1075.515421371313,993.6708452337126,985.7886277519727,1021.6095230803534,1052.1683443687382,1076.6810190878807,1082.5093584661165,1067.2794100924655,1074.331116976909,1021.6265233443777,973.1071635440915,-0.047492267175537006,-0.0011866334474731621,0.010998375070953451,,
Thailand,47.56139726027397,55.992794520547946,61.973424657534245,81.13,87.96964383561644,102.80887671232878,114.38657534246576,142.74781420765026,151.42624657534247,153.6529315068493,167.89980821917808,175.9705737704918,197.95082191780824,221.27819178082194,225.111698630137,232.50806010928966,223.6496712328767,205.84895890410957,231.3140273972603,241.30590163934426,231.5579178082192,240.9260235616439,263.9651430136986,297.7660628415301,349.94431671232877,423.96181205479456,452.1943315068493,507.66603730818184,590.030646849315,655.4722180821918,712.6977482191782,792.1310383486788,805.2551635616438,741.6595416438356,794.7142282191783,744.4812385741125,740.4106432615724,826.0421724631095,916.2764525074316,1001.3501294284405,1017.8353686179987,1006.7234807611849,1027.0009908002933,1004.9567328070837,1059.476782139597,1104.468181084555,1166.8488401696811,1224.6968672899895,1266.4094206699028,1270.2570790428988,1312.7142888052574,1347.3768828867858,1390.1609897134745,1399.7905879700168,1404.7371972868543,1271.1994719765544,-0.09506242560403333,0.02860910407617223,0.014367511725919631,,
Vietnam,31.347252782638353,68.5095364918274,100.33816599877535,102.08027629303061,123.71382010085482,128.25801645062685,108.50231535825425,111.7193276379459,109.93492319389534,67.51069825544877,64.5682663520263,16.797280720104368,16.33900984587452,19.734791984594523,22.860008867542465,40.10127049918907,34.888210491118905,35.5272227346537,40.497557151549586,39.44489227012077,40.26604383137425,44.578374380056985,52.05815301830849,54.57637450248361,50.64839519905589,59.9564949985463,58.208580351155604,63.48002732240438,80.41260273972603,89.57479452054795,98.85172602739726,114.22950819672131,130.95178082191782,143.4772602739726,158.11627397260276,170.6072950819672,185.7167671232877,205.00717808219176,219.97320608219178,262.76163730704525,257.56395912328765,253.8764744109589,283.20236898630134,299.76029642076503,305.2560861369863,332.29161643835613,361.38230136986306,371.0492626028113,380.0574217985463,391.3271912639466,437.30401867970164,466.2510293891622,491.5961016730988,524.9807165385791,557.0663515765166,490.67169881698027,-0.11918625594893173,0.06199937095168262,0.005545731839684002,,
Other Asia Pacific,67.59035759900964,71.14811228648993,75.67373330568584,79.6592053479806,83.6992823507128,87.53191222191525,89.93747515675338,100.09139276465002,99.58121786446101,108.98054879728592,107.88839900527427,112.8347429277774,116.89318160467604,133.261959247083,145.9713252622081,161.73003109894472,166.59137365173018,162.67844025478257,165.97606260830378,158.17625339646983,164.6029045794471,171.18770579731572,165.22408211019075,165.55810123504534,165.20281856693165,177.8093558456538,164.11482528450844,153.67325791846446,160.9129473343084,160.38589743010155,170.75599162065467,181.48190315239728,185.32136576654202,195.32290527450746,186.99470718829107,198.72810606373713,206.0265552968312,215.3355265776665,228.5206374544254,227.8666167163709,223.1885929305751,232.53927524980134,251.25007405602025,244.54005139056014,265.375982717483,309.6583527178408,320.28006913891755,331.3660178553964,349.1576032353719,373.58334786273724,423.734520387345,425.6083881024534,437.5117541433516,463.9347980842174,479.1649331136207,471.63677520494696,-0.01571099508420959,0.060870422326382734,0.005330592914419473,,
Total Asia Pacific,3243.521562695264,3701.3219106225542,4308.750414866909,4910.909349783253,5723.982778584079,6654.569968793851,7402.361612706789,7949.387963298771,9067.827714209041,9005.793743130982,8974.298500664896,9525.9911152147,10045.799564761042,10876.586516943382,11167.892393248256,10564.045269722386,10324.050522774727,10088.618290448836,10209.134915413091,10538.11591140487,10549.48989987831,10954.28260252668,11305.569326919538,12241.80626392518,13051.500855978427,13830.313801543445,14418.552975817602,15364.73250763108,16102.382514094399,17045.39054207547,18303.702296436197,19183.34261807054,20192.347968441638,19743.386059913693,20659.391777755325,21193.58837871075,21432.62933879925,22111.050373176124,23001.85638478707,24323.069542025074,24463.401300692905,25042.27536888632,25898.960847391398,25756.829680258757,26084.68664813905,27828.137537635874,28657.508082432832,29814.565701688858,30420.99321529204,30910.506927909926,32332.455487598865,33522.79450370671,34690.36519635803,35329.74542721408,35697.881676193596,33615.2961093582,-0.05833919182448977,0.0318716535957273,0.37993105855409937,,
Total World,30818.568204255535,33148.25386067242,35524.04779730565,38435.85906501579,41737.989443830884,45327.6039795982,47903.690963537454,51440.19292051112,55664.73039243779,54911.98616612297,54448.93516833003,57755.29401935586,59956.370484404586,63063.474753141454,64179.2834948194,61453.53374500582,59642.554586024315,58025.24628505561,57801.79571018307,59025.03098181541,59391.48612547858,61168.43777949504,62495.62585563481,64445.91427954837,65676.34407959187,66343.40284348933,66477.72620636887,67432.27679773742,67370.32125496115,68997.22461769667,70297.95875900844,71727.47350967847,73908.50249715602,74189.7044608924,75769.96862493515,76494.58359715912,77365.49929772103,78237.15314563097,79909.71235461628,82736.118847232,83691.09268529594,84656.84995244675,85895.80260497051,84814.46373327821,83687.81104483274,86568.35501209949,87529.74345989287,88607.22135574189,89988.22655818023,90677.05773058953,92786.57067159707,94380.69192268421,96099.42875399961,97264.79587551032,97598.31839802355,88477.35754293863,-0.09345407794720395,0.015495521977073379,1,,
