Exajoules (input-equivalent),1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064,0.00064,0.00113,0.00117,0.004600000000000001,0.03014,0.015330000000000002,0.02722,0.024800000000000006,0.025200000000000004,0.02537,0.025374155844155845,0.02513148387096774,0.024872307692307694,0.02463592356687897,0.05153582278481011,0.06863830188679243,0.09431493749999996,0.1412731677018633,0.1970046888888888,0.23372608527607347,0.25778634146341445,0.2794150909090908,0.3422499397590359,0.4238944706586823,0.49242585535714245,0.5625218550887566,0.7163773578947366,0.8385813684210527,1.0048627152806229,1.2036761600000006,0.1945785320407465,0.17696356026144322,0.19358701441145518,,
China Hong Kong SAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036607361963190163,0.0004011585365853656,0.0003801818181818179,0.00033180722891566246,0.0003939520958083829,0.0005191071428571424,0.0005884615384615379,0.0005853960000000001,0.0006011289473684212,0.0006607283922311066,0.0010670679550932607,0.6105747556629055,0,0.00017161634205718667,,
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003758633633633633,0.0009507132132132132,0.0011939189189189188,0.0025204954954954947,0.003802852852852853,0.005637950450450451,0.007561486486486484,0.009816666666666665,0.012925277777777773,0.016860788288288287,0.016860788288288287,0.02055713886451386,0.021122890540540538,0.026603753421690923,0.032299207651919425,0.039074422211768725,0.05376169811320753,0.07079118749999996,0.08839788819875771,0.10995222222222216,0.13418006134969318,0.1598756707317072,0.18486109090909078,0.20717674698795163,0.22607353293413157,0.2351282142857141,0.2246732187672891,0.224173676132533,0.24358396381191666,0.2644637331008474,0.2850842153245553,0.07502565047373211,0.09173243007669063,0.04585004167608757,,
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112742,0.010514599999999999,0.010857399999999998,0.010919700000000001,0.0160391,0.022125300000000004,0.0234287,0.0272838,0.032865000000000005,0.03940729999999999,0.048724,0.059954142857142866,0.06162741290322581,0.06180709615384614,0.06495775796178344,0.06405664556962025,0.06422150943396225,0.06731043749999996,0.0792235425465838,0.08808403611111104,0.08827339693251529,0.0884404371951219,0.0885611754545454,0.08761323795180716,0.09307425179640712,0.09369105267857135,0.099141872485207,0.11753145000000001,0.1282158789473684,0.1278856861941827,0.14106041362572017,0.10000584776882349,0.03798833566905557,0.022686720259914514,,
Japan,0,0,0,0,0,0.00242704,0.00235611,0.00248591,0.00253998,0.0030754700000000003,0.0037850700000000006,0.00367553,0.0053377400000000005,0.008276440000000001,0.01099732,0.010914400000000003,0.01136527,0.09870767000000001,0.11030233,0.12119022999999998,0.12699479,0.13803359,0.14792468,0.15986553,0.17046979,0.11340126,0.11650857,0.11850117,0.11559372,0.13472534,0.14295146,0.15247687000000001,0.16437627000000002,0.16172629,0.16486810000000002,0.16111082000000002,0.15924657272727272,0.16720738258064513,0.17532686826923075,0.17593495337579612,0.20999734177215182,0.20715622641509424,0.21226837499999987,0.20234962732919248,0.191965426111111,0.2048799815337422,0.19689601719512184,0.20520528299999988,0.21361658583518656,0.21646917098205073,0.25941855518108015,0.2142982543880743,0.24650755736983632,0.26960137264604667,0.28665267217733026,0.30970757583262887,0.0774760197566744,0.04091028024293375,0.049810212196981576,,
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570903,0.00570366116883117,0.00399181935483871,0.004084903846153846,0.005616756687898086,0.005737499999999998,0.006004181886792451,0.0072653293124999956,0.007571703913043474,0.013159586666666659,0.011854726288343552,0.014344075591463402,0.013924505890909081,0.010171642771084328,0.00634904191616766,0.0068394642857142795,0.0068804733727810576,0.006885,0.012087894736842105,0.016994549259703413,0.01709182609800439,0.0029761224683408916,0.025904040273966977,0.0027488752333123057,,
New Zealand,0.013480000000000002,0.01359,0.011340000000000001,0.01295,0.013269999999999999,0.012730000000000002,0.012560000000000002,0.012570000000000001,0.012430000000000002,0.01759722105263158,0.017868273684210526,0.017355115789473685,0.016586694736842107,0.016818273684210527,0.015582484210526316,0.01652143157894737,0.01619248421052632,0.016489852631578948,0.016670484210526318,0.01819095789473684,0.016908726315789473,0.017636989473684212,0.017585647368421053,0.01767947368421053,0.022609157894736838,0.026085368421052635,0.027851684210526313,0.027611052631578946,0.028832105263157895,0.027366315789473683,0.026816299999999998,0.026254970526315785,0.027173842105263166,0.030854571578947373,0.03309065263157895,0.03479374736842106,0.03283497129186602,0.0313489303658404,0.03049314690845531,0.03132142664711825,0.03513900203184543,0.03742158611380336,0.03903945409065788,0.04494683145726288,0.05117731800391811,0.06047791274238517,0.0633507394032092,0.06378591848990989,0.06651965989861015,0.07318639871911826,0.07810497013193368,0.07752851241421901,0.07714479339171137,0.07613136361917312,0.07657469835338572,0.07652258189623977,-0.0034109771944936806,0.04111997081554697,0.012307112707415524,,
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009267000000000001,0.00866437012987013,0.009484025806451612,0.01021078846153846,0.010489757961783436,0,0,0,0,0,0,0,0,0,0,0.0007256213196378464,0.004818646428739965,0.009677832608941105,0.009219174555480228,0.005509560960711593,0.005633436061092601,0.019689989701236144,0,0.0009060244808244305,,
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00003,0.006369400000000002,0.020448499999999998,0.03912190000000001,0.039078600000000005,0.0493498,0.053584599999999996,0.05942180000000001,0.055733000000000005,0.04895970000000001,0.0522291,0.0570166,0.0589576,0.05758,0.057,0.05667000000000001,0.0632,0.06135,0.06534,0.07237,0.08914,0.10594,0.11626,0.10374194805194804,0.101103318,0.09633550846153843,0.10019599681528661,0.09589074550632906,0.10070362811320753,0.09767795399999997,0.10189971055900617,0.09763248277777774,0.09345598564417172,0.09383008609756091,0.09674059254545446,0.09047803391566257,0.0962325291017963,0.10392297321428563,0.10679498680473365,0.10154902499999999,0.1032537715969503,0.10457589460057354,0.10673796022857143,0.017885879571249985,0.006893936379291921,0.017166646421756644,,
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085,0.00085,0.00085,0.00085,0.00085,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.004699285714285715,0.004668967741935484,0.004854807692307691,0.0046679617834394895,0.004625429667721517,0.004558868830188678,0.0047201379749999975,0.0049500010411490675,0.004977997705555554,0.005511362386196315,0.005645930759451215,0.0058947976309090865,0.006504463854898664,0.006792929561019964,0.00739760524857207,0.007256419559126987,0.006973813045899397,0.006822314869344015,0.006777396977545569,0.0060341606232273675,-0.11209659615547951,0.03133753331919564,0.00097047293811132,,
South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.004030000000000001,0.0007800000000000001,0.00058,0.0008700000000000001,0.00079,0.0008742857142857142,0.0017669032258064515,0.0018438461538461532,0.0028540758219517824,0.0025159177550608852,0.0023218489880286785,0.0036710843358318734,0.006206248527482792,0.005091164792592252,0.027111099131059902,0.05422455323467229,0.06121745002769148,0.06826285789156622,0.10072194636670857,0.10925248460992597,0.10981666712603495,0.13428115186499998,0.1387172822145019,0.13238816774737827,0.1540097267293905,0.16014095322613375,0.38517039759350036,0.024769355893753665,,
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000011694267515923563,0.000022078481012658223,0.000017128301886792446,0.000010518749999999996,0.00005435776397515526,0.00021731666666666656,0.0003051552147239262,0.00029504743902439,0.00020560418181818168,0.0002432239156626504,0.0003792292814371255,0.0005219303571428567,0.0006514721893491117,0.000603,0.0007793157894736842,0.0008265943337901113,0.0008235578648088416,-0.006395673023307569,0.1429308066903392,0.00013245265922971872,,
Taiwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008282489999999999,0.00004545145,0.0000350599,0.000029558800000000002,0.000045321,0.000028272000000000003,0.0000310436,0.0031721424000000008,0.003461438,0.00394528202,0.0042111909,0.0036348286000000003,0.0038535519000000005,0.005167886149999999,0.00595200458,0.005202695220000001,0.006172268445,0.007530775870000001,0.010581287895000001,0.013560448010844155,0.01703447894758064,0.017547216702403844,0.01800446113375796,0.01789934623462025,0.01779397852075471,0.017999264331281243,0.01725590751596273,0.01649648287916666,0.017204870640920234,0.017111784955884134,0.017009604020181805,0.016970134686234924,0.017516752437664655,0.017652365836939268,0.017234650932603533,0.01672378335,0.017578847588684204,0.017656143935239652,0.017246453142726527,-0.025872707589084443,0.0068167914481509495,0.002773743872344772,,
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000492,0.0003019000000000001,0.00021570000000000007,0.0002500899999999999,0.00029667000000000007,0.00020861,0.00029429,0.0005076354,0.0014274905999999998,0.0020712081,0.002735002650000001,0.0030951109499999987,0.004474332869999997,0.005268974909999998,0.006170548010844151,0.007426937519419356,0.012078107483076922,0.017949900505414,0.01797525379537973,0.019144994838679232,0.02313618047887498,0.020333664201801223,0.021271703578888874,0.03159134134785274,0.037121599428475587,0.043548454399090865,0.051857612516515626,0.061543225198029294,0.06681758007845354,0.07981887184926385,0.08364212930700002,0.10509788262105263,0.130093455426174,0.12160833876505384,-0.06777727482835172,0.19852008847956792,0.019558246654202728,,
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048417721518987327,0.0006254716981132074,0.0007554374999999996,0.000522670807453416,0.0005855555555555552,0.0005162576687116561,0.0005224390243902435,0.0005285454545454542,0.0005345783132530116,0.0005405389221556882,0.0006374999999999995,0.0006156213017751473,0.0006880859999999999,0.0006840621052631578,0.000003916403910954916,0.000003637493007765911,-0.0737537330781276,-0.3939172312291662,5.850173283451477E-7,,
Other Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010526315789473684,0,0,0,0,0,0.00045,0.00045,0.0002,0.0002,0.0002,0.0002,0.0002,0,0,0,0,0.00019986391268306166,0.00024817021276595744,0.0003243641786544922,0.00038101119107566983,0.00043481703686903755,0.00045527097320603976,0.00038514881211014083,0.0003582100615499032,0.00045307833322525,0.0005242831279615679,0.0006430479324755723,0.0006859407272550404,0.0008302164570605499,0.0009245870980833784,0.0011759730540029188,0.0012182743799592146,0.0015747573518371581,0.0016708669035158659,0.0022495788239863114,0.0020028876364696266,-0.11209367523352287,0.1737964510627359,0.00032212404850302166,,
Total Asia Pacific,0.016440000000000003,0.01643,0.014240000000000001,0.01577,0.01608,0.01776704,0.017546110000000004,0.017855910000000003,0.018349980000000002,0.024962691052631582,0.026543343684210526,0.025870645789473685,0.026224434736842106,0.029174713684210526,0.03712920421052632,0.05173433157894737,0.07071965421052634,0.15951894753157897,0.18067806566052635,0.1974213741105263,0.2079148751157895,0.21689890047368424,0.22009749936842107,0.23826704728421053,0.26243339029473683,0.223340819784416,0.22838251944373955,0.2300633424504979,0.2289851393586534,0.2637097959423265,0.30902138720045047,0.3145602396928022,0.34937827664192983,0.37541851875172516,0.41202694965986725,0.4460806484617094,0.4495046065842578,0.4646672630055018,0.48297536927120444,0.516745599384358,0.5828735000623793,0.6206657318495663,0.6802251345862559,0.7504679601965125,0.8243982825155685,0.9329149824745347,1.0145299869153868,1.090726844549583,1.1941141383087466,1.3566382864704587,1.5077523141640692,1.5467251023527964,1.7769998570481478,1.984756721646012,2.209113765367884,2.4786270926564664,0.11893507986612706,0.1035908736663369,0.3986371373399224,,
Total World,0.17985232095652648,0.19806006895272862,0.1998657074264804,0.22120045096175944,0.23257964376537182,0.2569319598650858,0.2787916846328396,0.2987710081971983,0.32084923820256606,0.3395881358251306,0.3448367862763181,0.3846095586934621,0.40562557227460166,0.42967477840818635,0.46169328818744887,0.4938536384962013,0.5315454248350119,0.6137055690610955,0.6801793288243799,0.7600921829667573,0.7779223187634531,0.8557913314871549,0.9164285454466817,0.9428072763351707,1.0434828906361662,1.1700267339375074,1.2201897430235362,1.3097184384275822,1.3530575769427373,1.404256750847633,1.4636166235245578,1.505656293076341,1.6128674178174907,1.6876210885027025,1.77393358343663,1.859737234914187,1.9055747726375816,2.0362996885688425,2.1366537099660055,2.29217725730232,2.4645689547795095,2.613770503400042,2.8176085639604413,2.99642060663977,3.1999256662439106,3.5765287977195093,3.756400227175845,4.04442935670951,4.341808571179133,4.676866986496543,4.97833933604757,5.0759884948136325,5.344118818003692,5.656292887884972,5.911430638541793,6.217752588723095,0.04894476021485006,0.06329867044590864,1,,
