Billion cubic feet per day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Turkmenistan,,,,,,,,,,,,,,,,,,,,,0.7909612003482315,1.281214299059094,1.2726985093355023,1.2862518948044193,1.3324921726635173,0.8977290586031558,0.8797818028416077,0.8519004598083436,0.8542344336708322,0.9310596764460312,0.7345555393833656,1.1515860562280056,0.8129749746218734,0.9992235369636543,0.893061856428839,0.6909516337368032,1.0178483931978322,0.7254381503212364,1.1240100737326473,1.1051511346059086,1.126803802167774,1.1603285433892947,1.0802416615823287,0.7615327146023908,1.6557497192184316,1.7678506264321974,2.006187804122796,2.213287810831759,1.8703430424990142,1.9314697756869874,2.4561884643616154,2.42330035641556,2.395483551441004,2.747028943094113,3.0508612777345467,3.0200790582267762,-0.010089681799832051,0.06302328362202325,0.00818776435723026,,
USSR,11.772440458691957,13.132936044182149,14.458936196448734,15.569366718162765,16.684328396225986,18.333122850090277,20.0395552507844,21.019777265531697,22.92210732430733,24.30574541423897,26.519566361795505,29.103402569045162,31.27011172939033,33.34551428801054,35.3978834947438,36.383498927500604,38.63368628281568,41.70476245099164,44.71798235806399,48.66069400370887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,3.0126666418913124,2.904250566270532,3.0408694723737457,2.98991583825113,3.168972588753368,3.3731684068566965,3.3996314523418363,3.407327886893422,3.7241471381526874,3.783940801480703,3.877980758965958,4.026836403068251,3.9605756781979693,3.9764068059970206,4.607789432335658,4.69642797285889,4.746544611280284,4.888093518660038,4.4066409850065345,4.4401072055049156,4.5398087070809074,4.18966140987836,4.5314275217755275,4.2580823127462955,4.264160834815072,4.261367106379945,4.581847418682211,4.46146726945108,4.4653092821441955,4.697188742259712,4.483934138378373,4.1805353188912955,4.170149214275989,4.294417931964098,4.299017701938727,4.152230835530921,-0.03414428052752827,0.0008144464622203973,0.011257151545600249,,
Other CIS,,,,,,,,,,,,,,,,,,,,,0.7549761141236091,0.7381028235429635,0.8041448050606821,1.0560006212837671,1.1727861169326135,1.0850661749563153,0.8990700997918653,0.8115513764918698,0.5861733198128142,0.5025037874854346,0.4931863900890785,0.5483450187650063,0.5756859702142184,0.5908487616602385,0.4627456452806165,0.4344519938920633,0.46031638619484533,0.4255127053339467,0.38405353615969956,0.4641640318817719,0.48795407715422523,0.5043245213906197,0.5700959543117283,0.5726654137349638,0.5157175717755997,0.4982814744591826,0.5294195401923375,0.5501599973582912,0.4605314217156656,0.5091199969461078,0.5014237227106128,0.496034123161262,0.48882818776422454,0.5675514679521793,0.5372397256966072,0.5894453794592203,0.09717385231503695,0.004096883109144356,0.0015980508375512432,,
Total CIS,11.772440458691957,13.132936044182149,14.458936196448734,15.569366718162765,16.684328396225986,18.333122850090277,20.0395552507844,21.019777265531697,22.92210732430733,24.30574541423897,26.519566361795505,29.103402569045162,31.27011172939033,33.34551428801054,35.3978834947438,36.383498927500604,38.63368628281568,41.70476245099164,44.71798235806399,48.66069400370887,42.00388419055264,43.110993271858504,45.45534405590878,47.77274754346498,48.97683461834503,49.43887145032839,50.3597071457531,48.74766324011481,48.38868314310594,45.450408614696734,44.10741627424646,44.50084913978184,41.35823505925313,42.921113894089814,43.366235185465214,43.59107725986673,44.82257075202733,45.118580136742736,45.90630260573243,47.333132797872906,48.26433728911364,50.17991495222762,51.22693688162117,50.1496027452322,48.2371247135336,51.260220529315156,53.01749326476087,52.45945909815977,51.83374231334168,52.08865458610262,51.10817162738492,51.82377113688375,53.01295029945569,56.178798771670884,55.554512688953196,51.93060164675086,-0.06523162326150578,0.014223789218603011,0.14078953597408178,,
Iran,0.07559542696768003,0.07925661273918813,0.08309049595274852,0.088511654631117,0.1041436737408448,0.24695644954145823,0.28584037994600353,0.32630310864009227,0.39743093554039427,0.40408760963623086,0.41225108673773764,0.4631014747720965,0.47486829120367463,0.36774105737383606,0.49267050019389447,0.43761274306981324,0.47680024401054594,0.652992537241851,0.7462821215350721,0.8663546943680859,0.9371870992109681,0.9003279409789028,1.1021819306825957,1.1933140603181034,1.51096785124205,2.205812934621175,2.566944257477635,2.9446528655894446,1.597690067869629,2.525751204579536,3.083308348097463,3.616316433370044,3.846139445706746,4.472998514855715,5.318740255166826,5.735340441966236,6.437205547138122,7.568012077629497,7.766975139960785,8.998100714407641,9.389530450342917,10.234866451305427,11.470223970251608,12.13692732056471,13.041696331113384,13.970035271341251,14.821768063835828,14.718836172728714,14.88387177133857,16.77697481043262,17.804345221850486,18.942461472389066,19.830174097888477,21.247972436546647,21.618908886394713,22.491592488324326,0.040366681154700323,0.051840693523699244,0.06097716508831259,,
Iraq,0.045773607711115064,0.05579232907760411,0.04448679946220822,0.0444569145711817,0.07003913469050137,0.0716936024390959,0.08502125930277397,0.0857055981939276,0.08364253617894521,0.07684083543472328,0.11902976302388356,0.16545305319790302,0.10827572265801919,0.11222806227966164,0.1609429459882781,0.11742125271275,0.05698722245158904,0.06250211494690412,0.04319999121330138,0.054081607416489076,0.07812764368363014,0.14246805612897262,0.3446807809571918,0.5133169517497268,0.5928509432463698,0.3658212021892329,0.159931882364137,0.20807669294140715,0.23438293105089045,0.2913701535024794,0.2913701535024794,0.2969905220837705,0.28034036851184935,0.27114888101965756,0.29228930225169863,0.2887407853592214,0.2536850547844932,0.21691910481572604,0.1433872048781918,0.0916637413838798,0.13327656863678083,0.13327656863678083,0.43954244676910637,0.6230842820569229,0.6630187587617619,0.6903542425635404,0.6097265142820341,0.611864640111536,0.684297052306186,0.7286270449917774,0.706399362704285,0.9548060124235623,1.1055768612134051,1.4126296818750563,1.8859330253773696,2.006662651789107,0.06401586100205225,0.11019698856603366,0.005440281734528779,,
Israel,0.007124849314809288,0.00923659589007493,0.010343623287294929,0.01323756830552934,0.01364371917758583,0.012468486300916253,0.011671006848890473,0.011505696720892895,0.005007856164201374,0.006120130136763649,0.005592849314865024,0.005373510928766259,0.005354130136791517,0.0052675616436439815,0.00375130136972654,0.00017789617485691603,0.0001888767123218957,0.004205130136833318,0.005957486301153126,0.00518776639325389,0.004895054794342465,0.0036699794519212798,0.00418152054779308,0.003827383879642179,0.003523075342337583,0.003048260273861706,0.0025367191779899056,0.002163531420686317,0.0021615890410172506,0.001996321917735592,0.00232685616429891,0.0014571789616956209,0.0017444863013063982,0.00109653424653545,0.0009863561643476777,0.0008842486338476122,0.000928643835582654,0.0008289589040794312,0.0007528835616164455,0.1099410089750813,0.15193045062093427,0.2121467877572802,0.25383502115936585,0.3483005074252576,0.3872373680460397,0.49470036970474934,0.4594969726096549,0.2355878763751742,0.6419987943921187,0.7012887263417515,0.7791067620256446,0.8924623081506601,0.9572544794305573,1.018119300197602,1.0422058350521406,1.0901713495008063,0.04602307225258051,0.10407257973922879,0.002955573661027671,,
Kuwait,0.16700932773312466,0.21875740231416443,0.24890548128855347,0.3060652324807746,0.34256673883398775,0.18723060021594654,0.19338889683571506,0.22796772482170902,0.256074841532463,0.2694024983961411,0.2952305782492,0.3541886967073115,0.3872373680460397,0.4339301245063739,0.5745598831369083,0.37316309117377455,0.4305292741342631,0.337787165338048,0.3708765203099384,0.401120532295858,0.3860424746720548,0.526672233302589,0.4393531021267672,0.6269799910657378,0.7500253793628493,0.3851233259228357,0.04595743746095891,0.24015900242576504,0.4981786220767946,0.5487318032838493,0.8527862095255534,0.8526561223528497,0.8520508905261781,0.872364077883922,0.798556433321622,0.8799719172852462,0.8731913117582193,0.8005785605699042,0.9191487492191781,0.9991347810842898,1.1305529615395893,1.140663597781,1.0349614916207945,1.1641295155752736,1.1461410470588473,1.3521682345385373,1.5342939340177175,1.6916149042070159,1.7193296799495674,1.72907777860115,1.9662727041529395,2.0407159919891478,2.0344647508103666,2.0465317482139556,2.229508552448585,1.9920173852494334,-0.10652175652716123,0.06880163042171361,0.005400576816523724,,
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292717432063835,0.04924218483316851,0.062339425023502364,0.07368089878740769,0.08061128035652029,0.10012577582744261,0.12549731076941398,0.1602194791701427,0.18730268082838533,0.20982642092800133,0.21057175585983914,0.2191277225075998,0.2368184333550715,0.24010124567728272,0.2617255510104155,0.2518646564985396,0.2637192565509691,0.32261265433888453,0.351522630431436,0.407509828560514,0.424926971714468,0.4550482593257102,0.7405612103652524,0.8153929751223215,0.8541483992604815,0.9215283846609643,0.8339937623856535,1.0428280791028632,1.164490755191882,1.176750294946521,1.2910510016175185,1.3107450819313566,1.5848875444390382,1.7495155531532274,1.9023209273059187,2.1021942406878855,2.062206973940441,2.2297800049682417,2.2055110967912723,2.2592559278569624,2.418473331414214,2.4184784784799582,2.4996531993190745,0.03356437593363881,0.0631692303746656,0.006776832982259128,,
Qatar,0.008111245830609454,0.008211384668024386,0.011315688627887262,0.05133073029348444,0.08531828947752165,0.1006395316020062,0.1006395316020062,0.11015135313952011,0.15821936311559182,0.12998021096458112,0.20057809134210786,0.10925256603321395,0.15531533683055881,0.14810534053668373,0.4368056088039313,0.47346107455527175,0.43290019414474906,0.5062018231324789,0.5242268138671666,0.5922008378217173,0.5467580522855262,0.5808052570066029,0.5617788778977659,0.5852102714393361,0.6208607919725755,0.6308746757140686,0.7640593294759276,1.2602992535092872,1.3518743051015756,1.3518743051015756,1.3518743051015756,0.9363123492485612,1.0038772519809225,1.0841316845751412,1.24376954708425,1.0900497636547055,1.0131803629952925,1.1081865445846826,1.2648624671711155,1.5160622522369427,1.7311449337977116,1.7182184895096895,1.8633850554710778,1.9970903252566048,2.0580325191252964,2.4580688368445482,2.7743296614074087,3.2419097006778155,3.4133551372952606,3.718589094114419,4.186836390374307,3.9705327244689848,3.981569218416052,3.301935814626713,3.549762896977187,3.375343044381607,-0.0491356345924141,0.056026244061439856,0.009150923846490109,,
Saudi Arabia,0.05809020095065206,0.06985530494065753,0.08414806799101576,0.10092177926365165,0.12183316670900209,0.1486263527487411,0.12399316626966712,0.1401538605759522,0.16544677485945208,0.2093820850721288,0.2490893110383973,0.2681622754185403,0.3784135400535356,0.5218007449317275,0.6406466782057672,0.891338221216847,1.0421308518647043,1.1045410519366863,1.0785291423337835,1.668280093186612,1.727999648532055,2.316254848032329,2.4633186479073976,2.667414874270902,2.739063272673151,3.0809866073826857,3.2326461510038493,3.5061381079334013,3.680271591873589,3.931199200410425,3.9459055803979313,4.070786754858101,4.167420428959754,4.303454443844192,4.246467221392603,4.565770958331052,4.934909634557767,5.21157340807274,5.520407387810384,6.020474534093225,6.548015689437425,6.752158626639004,6.840304991689124,7.373431356919289,7.210721937624453,8.057257935655317,8.480066360296139,9.10495943166078,9.194244938439438,9.410244894505945,9.600508685594315,10.161842369816913,10.57023083729303,10.845955240786301,10.754040365864384,10.816327077718357,0.005791935843172391,0.04078084669365456,0.02932424470208583,,
United Arab Emirates,0,0,0.04282749408861781,0.05644556706270492,0.05565687557771917,0.07924029743268493,0.12546380426841783,0.12982480424422133,0.163197279236363,0.16980063735575343,0.15659392111697262,0.18250733350274592,0.31884786347913696,0.3782780865536507,0.41129487715060276,0.46285364991418027,0.5858121988773494,0.615055641977507,0.5612854401481849,0.769541230954877,0.9546569166890138,1.1593610183901166,1.3225582976264794,1.3339969015819264,1.6291427817410342,1.5951826542698835,1.920633875868411,1.7639239707095287,1.8527136209261097,2.142318041305089,2.338532111138404,2.554161909587398,2.7356769351760275,2.866800760689637,2.963964458732096,2.9568069546346925,3.0450914299131786,3.4375195695798078,3.573360079464412,3.7827937526522755,3.9667315560052394,4.09030868652526,4.638144029521122,5.593622108072009,5.571790004011109,5.734679755426482,5.963451012940757,6.168559720502602,6.264688409012517,6.137491729476339,6.914953166956411,6.940485819394219,7.006510037308116,6.885364365793212,6.917509298211212,6.7174579854263285,-0.028919558205236506,0.02186965134815999,0.01821176267370928,,
Other Middle East,0.004719103183491096,0.00566002124519178,0.00566002124519178,0.025407741789379098,0.029255537162647255,0.06290044498906573,0.09170637328459497,0.11412338427405569,0.16225839297716063,0.20006617386504272,0.21053082750365296,0.22308474907411532,0.24271825567130953,0.26622717810133856,0.2949096502069727,0.24050288618817783,0.22398687493472194,0.35122386226913344,0.3703444783128904,0.38529888809225626,0.4712443708921754,0.5595909168646245,0.544171857962723,0.6234193853977925,0.7091817400490441,0.7537338336517901,0.7521438030681409,0.8513518783438632,0.9002861998316438,0.9390253341483679,1.003029821913996,1.0377491729695594,1.2458172556324218,1.3962808830702236,1.4209887901214233,1.4283338059189181,1.478079012507628,1.5666010260371313,1.6924488690939996,1.614353084287168,1.670768167951989,1.8261160371469638,1.885648600743322,1.9994357676142345,2.170483499889509,2.472028427218866,2.13592099343869,1.9836694214539068,2.0564680045542425,2.0252854260433324,2.1789854202249175,2.2266332874690864,2.24544768627671,2.127335486596546,2.2616375703155946,2.3024661341398787,0.01805265545645618,0.004122392358111737,0.006242237300208005,,
Total Middle East,0.3664237616914816,0.44676965087490533,0.5307776719435177,0.6863771883978228,0.8224571353698098,0.9097557652699149,1.0177244183580691,1.1457355306103711,1.3912779796045713,1.465680180861365,1.6488964283268168,1.7711236596346929,2.071030508079066,2.2628498991333,3.0648236298892497,3.058870240029174,3.3230166359176523,3.715120607335963,3.8008277698489326,4.867562961298564,5.267130739929909,6.376452930984445,6.992051436636715,7.758051575563006,8.774743558137013,9.257401927380602,9.68495470157433,11.038490853883799,10.369423584269791,11.995985620800026,13.191746040180586,13.717953073863416,14.54057689135572,15.693202751899493,16.740810623560577,17.68646008614917,18.851663972612602,20.76436764945405,21.802871165820648,23.966517631506157,25.764778857435445,27.272246000493286,29.602795902172044,32.52707218510182,33.55986654756176,36.81418061773233,38.52856906598146,39.65932279502347,40.96044802797579,43.28978647844778,46.367187718851554,48.33545108289292,49.99048389649368,51.30431740605024,52.67798490912114,53.29169131584892,0.011650149636257545,0.04611852511730863,0.14447959880514513,,
Algeria,0.0718919450639274,0.07468567349905413,0.07245069075095274,0.0759675317737507,0.10015516439929263,0.09414864826377022,0.10690667478418221,0.12379550104451058,0.1727921037125872,0.20003095595507261,0.2756478722658356,0.32504445135467896,0.3473535687674212,0.5578144442136337,0.7887626615174419,1.055930117686486,1.3763768757057604,1.561694195235832,1.7097618022975483,1.497990571528849,1.488126013110829,1.6296749204905825,1.6669246329589384,1.8731847382353932,1.7674988566235004,1.887629179333949,1.8643481090412262,1.91961965985749,1.7274554157200173,1.820579696890908,1.956541147400408,2.0041312172097063,1.8773855084051507,1.9416412624130652,1.9844784317516748,1.843048474102652,1.9091408882844243,1.885114823742335,1.9924405577917859,2.0445760339425525,2.1629976787562715,2.2107704349969386,2.2621393803588554,2.354714875456539,2.536053549126859,2.4504723347308106,2.59267311207876,2.882494194613293,3.1078366355161258,3.491974295346049,3.6690966781330823,3.7240807140921794,3.818095528006507,4.1999050808071585,4.36752878691476,4.156854183610123,-0.048236568911880884,0.055863399331522956,0.01126968594747653,,
Egypt,0.004563089777373631,0.005214959745569864,0.005214959745569864,0.0052007112216748645,0.00661182396313322,0.007915563899525687,0.007915563899525687,0.006593758870337775,0.005308084026740754,0.005587456870253425,0.004656214058544521,0.03529054043279372,0.04283716933860959,0.0689119680664589,0.10429919491139727,0.20245625827234293,0.22722324605697264,0.2486418307262774,0.291479000064887,0.37333676984165987,0.4591027061724897,0.5289459170506575,0.5848204857531918,0.6426593152498226,0.7207819362626917,0.7515129490490856,0.8455684730316849,0.9119818606579851,1.0513731344193527,1.1174913740506849,1.1733659427532193,1.2073079621745217,1.2478653676899314,1.2758026520411985,1.527238211202603,1.85739686488388,2.2815448886868155,2.467793451028596,2.765791150775445,2.943974030840949,2.9427272850001374,3.3990362627375,3.572247425715356,3.792804398092883,3.9615069210096783,4.200836323618867,4.620826831699582,4.885882453077046,4.7893817806188945,4.471779557199949,4.452431125301072,4.7620869520325355,5.411768014880558,5.765927426402332,5.703113410142621,5.577411577154793,-0.022040914137228196,0.0371108049168527,0.015120972278071519,,
Morocco,0.0047053159522528094,0.0047053159522528094,0.0047053159522528094,0.004692459897738458,0.0047053159522528094,0.0047053159522528094,0.004857962274620636,0.0052474313622648885,0.006579679106065525,0.0075494036765767405,0.006678812007738813,0.0074492159471628685,0.008136999604542575,0.007682406048628755,0.007114164103736478,0.006226513493819593,0.008016037210332835,0.007438118273903779,0.007854116386827887,0.007823006500768453,0.008864799386634306,0.008581916168919616,0.006973847726453176,0.007106733578623619,0.005264283396007962,0.004870114775620311,0.003117003983259588,0.002042550482356304,0.002002237062854089,0.0019562150914756845,0.0012380923009207337,0.0015698978820000381,0.0029017471831449507,0.0031846304008596397,0.0037118013932993053,0.0042635239548755866,0.00422929539420219,0.005116310896653667,0.0049031312759597635,0.006271616300059011,0.04114366679392324,0.051056519156189716,0.05759473812287171,0.056720923012059124,0.06248081502917596,0.06748627252306881,0.08542000811394336,0.11392932079670703,0.11077375574241488,0.1073580251962988,0.10931457239073043,0.11078725442482622,0.11022871435602732,0.0996200006917844,0.09439995656577381,0.07266139936760832,-0.23028143220615782,0.042131470102040325,0.00019699299403039118,,
South Africa,0,0,0,0,0,0,0.005948215090453314,0.008842156613359709,0.009604391475646533,0.011267222959086458,0.014813570351237657,0.014920499513351596,0.014333196811577232,0.014702714919008328,0.01817515868967331,0.020519781369693065,0.019966295071526804,0.018175158689673305,0.020594475854159664,0.020602695781094093,0.019505423876425242,0.020465144516558783,0.01893267080990705,0.019046771023938883,0.019468472065682134,0.19068733873592936,0.192921392180159,0.17764981280145084,0.12324365522981182,0.12340070042547002,0.12492085686187404,0.10849662444286924,0.09012502507587314,0.08995632550101323,0.11478557178459325,0.10995815861611291,0.13379963573898354,0.13467549851460983,0.10183430763110077,0.23487934993180942,0.33432779056924605,0.3623063157680879,0.3667761852865667,0.3784188364652742,0.32160486188744,0.39881923071903247,0.4141925463995547,0.42043059840331115,0.3922702976382644,0.41586397013714177,0.4178379426079844,0.3526310150616858,0.3880670860785664,0.42675463424516424,0.41057860332754925,0.39086871251668703,-0.0480051582111749,0.024725092058806908,0.0010596877932658078,,
Eastern Africa,0,0.00008949606242397262,0.00008949606242397262,0.00008925153766325138,0.00008949606242397262,0.00008949606242397262,0.00008949606242397262,0.00008925153766325138,0.00008949606242397262,0.00008949606242397262,0.00008949606242397262,0.00008925153766325138,0.00008949606242397262,0.00008949606242397262,0.00009675249991780822,0.00010131255626639347,0.00009675249991780822,0.00010159012491369866,0.00010159012491369866,0.000038595259530054645,0.00003628218746917808,0.000024188124979452056,0.000009675249991780823,0.00001688542604439891,0.000012094062489726028,0.000014512874987671237,0.000012094062489726028,0.00002894644464754099,0.00003144456247328768,0.00003144456247328768,0.00004837624995890412,0.00004824407441256832,0.000055632687452739725,0.00013149172689454707,0.00018816924459389922,0.00022330845684716643,0.0002062509347123512,0.0002540215091841449,0.0002860521523444971,0.012126054227625627,0.04061170936351869,0.05024787057862964,0.05601233257880888,0.059387096570949906,0.07033614498269969,0.08164016455079554,0.09240170780546075,0.10605390677410063,0.11053066230062704,0.12143473259700173,0.15557075310034052,0.19634320918206286,0.19314568087248546,0.2013500242916721,0.22973984809644551,0.22400369406996604,-0.024968041347670056,0.12565622346641891,0.0006072984934609146,,
Middle Africa,0.0010425081866143836,0.0010425081866143836,0.0015988350611417811,0.002351898627612705,0.0022664273105746577,0.005522148932808904,0.012631038864269863,0.014831836579682671,0.050393539582190415,0.05773866683697907,0.02196039866884452,0.006739697195435794,0.010594398741,0.010853211678280138,0.010117892678904795,0.025238887528935113,0.029637709537322605,0.03386579378373082,0.0363523330316185,0.03487564139284564,0.0397023883412726,0.04526081946155068,0.052212486580645215,0.06229274888150821,0.048107761771632195,0.059647916199328764,0.06352769144603287,0.06186578882295696,0.061599897885170556,0.057420189888721246,0.06412030050802946,0.06311289814652186,0.06458471250763492,0.06676251452828488,0.064758867007487,0.06739697195435793,0.06266417538426644,0.07907339453270174,0.08412629950818692,0.20786381596306164,0.20180068011919422,0.20550540590542202,0.1927465328006358,0.1991443025639201,0.17581380522564521,0.2772418697019815,0.2885014418799165,0.3554044473825082,0.39241352087063386,0.3848715749570554,0.4187179663107839,0.5333291755970119,0.5277131606052153,0.5257948987684081,0.41642477849993725,0.4283218413927918,0.028569536461568568,0.09005486858641021,0.0011612273184789569,,
Western Africa,0.00924522673322113,0.016606030181193086,0.017082569139138262,0.01383538548619895,0.006033604900449419,0.010202551116332876,0.018888506796454114,0.025253360751258887,0.038788077217049306,0.03621446071923562,0.03244595084743699,0.0600855824771332,0.07932253705761506,0.09609700173086508,0.12665869764240276,0.15266596127485177,0.22546718818346442,0.23488846286296095,0.2662773926487959,0.2554668472368729,0.24265526979386304,0.28300589988458497,0.28028231701189865,0.3367388149922856,0.3909357323553979,0.3720544819964377,0.36281219944178905,0.39142829774637294,0.44830754599416034,0.4102088303390254,0.45348070865976575,0.55870835404228,0.5447110048978109,0.665504721358174,0.4880481024705272,0.7031264845539968,0.8935951945148133,1.0738070822667554,1.119162688592412,1.074554046282826,1.110796161018905,0.9741820780081505,1.2099190522491539,1.1271079753990902,0.8501365043690511,0.828799133422933,1.1903914561939797,1.2522429369680934,1.2291550208272477,1.5471487344442314,2.2999747152122727,2.037335620126202,2.143202592511469,2.253529537535335,2.353768404383476,2.4303153361505627,0.03252101252805151,0.1072036438385382,0.006588850458056274,,
Other Northern Africa,0.0008901229992438355,0.0008901229992438355,0.0008901229992438355,0.000998652340340164,0.0010013883741493152,0.02757930010157123,0.02083806966979795,0.053389304948668725,0.09911809854079864,0.11224983159214316,0.16267239692430893,0.138778904455194,0.1575154886786897,0.1859268602795541,0.3848669317980534,0.34035953277694875,0.323924950912324,0.2824036155725966,0.29223608837674386,0.3176196883025847,0.43988040325131916,0.5150183946874891,0.5186683827468884,0.5175190106310615,0.6420060508296124,0.5905772594983014,0.5536178045296986,0.600141812470026,0.5784203078836289,0.6469549412004082,0.6889307230322496,0.7285013476861888,0.7630404288992931,0.7882266526678972,0.6933065483460323,0.787262051391804,0.8550831138736023,0.8424400776993428,0.8154611268597614,1.0314353290344622,0.9810838316787421,0.9121751682550655,0.9953196608328352,1.0597051913156055,1.1300611784870007,1.1886259102617234,0.9818612289856465,1.0524677531158095,1.190136188291829,1.4696423103081868,1.2962483766913158,1.511150469214427,1.4349900392419723,1.429400776799228,1.4538268510141332,1.4791777463659432,0.01743735530412449,0.025512770694598785,0.004010212513050654,,
Other Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
Total Africa,0.0923382087126332,0.10323410662635207,0.10203198971072326,0.10313589088497908,0.12086322096227602,0.1501630243286857,0.17807552744172775,0.23804260170774647,0.38267346972350236,0.43072749467177107,0.5189647111863711,0.5883981429134134,0.6601828550618795,0.9420781029988531,1.4400914538415275,1.8034983649593435,2.210709055177621,2.387208765269888,2.624656798785495,2.5077538158442043,2.6978732861203016,3.0309772003853226,3.128824498837915,3.4585650180186778,3.594075187367014,3.8569937524636395,3.88592476771634,4.064758729283286,3.992433638757469,4.178043392449166,4.462646147766425,4.6718765456585,4.590669427346292,4.831210250637387,4.876515703200813,5.372675837914527,6.140263442811821,6.488274660190179,6.884005314586996,7.555680276523347,7.81548880329994,8.165280055405983,8.712755307945086,9.02800359887632,9.10799378011755,9.493921239529215,10.266268333156846,11.068905611130868,11.322497861806037,12.010073200185916,12.819192129747584,13.227744409730933,14.027210816552802,14.90228237954108,15.029380638944696,14.759614490628474,-0.017949252520572556,0.05136093440956402,0.040014927795891046,,
Australia,0.0002851779935077397,0.0003802373246769863,0.0003802373246769863,0.0029387877928415984,0.039924919091083554,0.16742028029993056,0.2498795792752412,0.3577226992803868,0.45540240612619054,0.5195801802411638,0.557971382447872,0.656864468327223,0.7524290758307224,0.810063988416733,0.9324539864290959,1.06779458089918,1.160491954423829,1.1318188259586686,1.229480656133628,1.209163079677645,1.2960251179695998,1.4157723772355735,1.4454300139237388,1.4762049513627271,1.6145635490510721,1.6231148801205986,1.555983472621418,1.605269184570264,1.668917086289715,1.853454429735737,1.8713451738190483,1.8798461118388938,1.8509241939552692,1.905571508186526,1.9518901254863457,1.983321571920783,2.144937045550069,2.207390584477488,2.224754972084101,2.2629945381876446,2.25036468275514,2.510056209232953,2.807739696351031,2.7532852677159703,2.819022856960508,3.0676760274584125,3.1728756425190094,3.1803508280596717,3.3547884889212187,3.6012183567124145,3.7535902931714067,3.6540923871142708,3.590909208630549,3.466275011638281,4.072406658987486,3.9462298482362517,-0.030983352429397426,0.03746929978068425,0.010698660357519938,,
Bangladesh,0,0,0,0,0,0,0,0.04241754105761362,0.05884961132250695,0.06470081550753631,0.06503838497974955,0.0853961607006454,0.09553216063634493,0.10543419848793308,0.12129996368195503,0.13622988053953156,0.13171746574863274,0.17100856163761424,0.19028493149992667,0.21903449452755058,0.24943253423750095,0.28126095889387714,0.3304671232756487,0.38789275954872976,0.41118527395764365,0.44256541094280344,0.4557767123121857,0.49566120216775994,0.5563513698427734,0.5900520547730542,0.6523376712091443,0.6982332650019203,0.6882270547694826,0.7436828766852732,0.8108205479157077,0.87400785515946,0.9813808218821053,1.032459246537781,1.110566780781515,1.1906861338364636,1.2832630136519445,1.3896917807713602,1.4838321917268396,1.5801304644233882,1.8137937969604119,1.8628462328089415,1.894621917739292,2.058698087356798,2.1239869862240983,2.2274623286860873,2.501445205388449,2.5522028687596086,2.572907534152972,2.653824458849747,2.9929785243229703,2.9365933402727684,-0.018839154237819566,0.05136028804718573,0.007961425452644446,,
China,0.10726493968272248,0.13066819924986192,0.14236982903343165,0.13614601137076796,0.1911266197983055,0.2798639789903759,0.36470079492125645,0.47067621073894067,0.5831312175478913,0.7342772689190001,0.8629951965382671,0.9821962248891116,1.1818646081405422,1.3388614744034357,1.4149220679966392,1.387716844472042,1.2423230286889855,1.16333702764989,1.1906408304782194,1.2087820866704613,1.2608506091796379,1.3417868818493284,1.3544636474481955,1.3867443729622513,1.467481888441173,1.4917627702420804,1.5104853778957918,1.5355325139603047,1.63481519434622,1.7122409780808396,1.729890936337724,1.8078245367018406,1.9155567955703643,1.9753326210480993,2.0959569214003966,2.382846940441377,2.6747975413609795,2.8458363633641572,3.3064905225106846,3.8579792489285496,4.544959151365261,5.590722951861262,6.8769643980095205,7.9055544184207625,8.729400453285066,10.533836986913448,13.077345775138902,14.557898601188509,16.629678621596373,18.22460425903338,18.836698544101367,20.208582948353893,23.34172849719418,27.470453539163696,29.8362305406569,31.897049961607202,0.06907103825136662,0.130774363440469,0.08647638811474766,,
China Hong Kong SAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002940765628064304,0.1859199239381896,0.29109533528290044,0.27309028523844575,0.30113864387843103,0.2714881594324664,0.2747451644270463,0.2610143955288981,0.1678422213867859,0.2418087495577661,0.2430302919169132,0.2666193425904429,0.24908245394684686,0.2873500389529079,0.27983361786016103,0.3477587534823209,0.27695772696022286,0.25433538137187867,0.24026816309014087,0.23095205837805496,0.29467300568623617,0.3016764892902054,0.30149416939105006,0.29193616212283297,0.3014964884039113,0.477062374099984,0.5823148608645456,0.007484183986757875,0.0012933682289512408,,
