Exajoules,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Czech Republic,0.0154458,0.016164900000000003,0.019417499999999997,0.023944499999999997,0.0262584,0.028845,0.035838,0.0389178,0.042741,0.0521109,0.059659199999999996,0.06586650000000001,0.07485479999999999,0.08387639999999999,0.0941067,0.10840050000000001,0.10874699999999998,0.11519189999999999,0.1351503,0.14385690000000004,0.1766286,0.1866456,0.2036016,0.20489849999999998,0.21145589999999997,0.2197107,0.2120031,0.24282180000000003,0.24815430000000002,0.24238710000000002,0.27430289999999996,0.31567319999999993,0.3210795,0.32176889999999997,0.32349780000000006,0.3140163,0.3362904,0.3249810000000001,0.32833709999999994,0.32606370000000007,0.3225276,0.31792590000000004,0.30306780000000005,0.3003417,0.28488060000000004,0.33785550000000003,0.28508579999999994,0.28705140000000007,0.2908323,0.2588328,0.2714202,0.29375909999999994,0.3014919,0.2873817,0.2996981999999999,0.3046455,0.01373026346471784,0.0050834594763509156,0.002213671961741738,,
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005254200000000001,0.004240890000000001,0.02416932,0.04308444000000001,0.05468121000000001,0.06669081000000002,0.07108182,0.07577307000000001,0.08746493231304,0.09196636045194001,0.10334634921558,0.11548095702939,0.13371913472094002,0.1575177987582,0.16458807771000003,0.17747273589696,0.18609723449307003,0.18366966300078003,0.19193353184871,0.19374463936022376,0.19587303506967488,0.19494105544643095,0.18722009616379737,0.19073846727978,0.17096260691973683,0.17177795826072007,0.16498052222106002,0.18662322698592002,0.1565051241332081,0.14617041169102532,0.13787216984344136,0.1184197761309768,0.1191330939985722,0.12114911752414398,0.11578368000116507,0.112355490251362,0.10432000242832397,0.08366264067970755,-0.2002103883472517,-0.04480180865930472,0.000607925086429776,,
Estonia,,,,,,,,,,,,,,,,,,,,,0.03775044247787611,0.034309292035398224,0.037171238938053096,0.04003318584070797,0.04003318584070797,0.0511749,0.0513855,0.030042900000000008,0.014891399999999997,0.0213867,0.024388200000000002,0.0268956,0.026134199999999996,0.024804000000000003,0.024111000000000004,0.0277173,0.029745000000000004,0.0249426,0.028471500000000004,0.0324288,0.03348090000000001,0.033835500000000004,0.0336348,0.0322596,0.0219861,0.0235512,0.0210717,0.022834800000000006,0.023232600000000003,0.0182358,0.016347600000000004,0.017930699999999997,0.017599653,0.018012861999999998,0.016777994,0.015431387106290672,-0.08277325367756017,-0.026672074959152914,0.00011213042361688793,,
Finland,0,0,0,0,0,0,0,0,0,0.016,0.026478,0.031026000000000005,0.031554,0.03435600000000001,0.03423400000000001,0.032204,0.025625000000000002,0.024204000000000003,0.023472999999999997,0.026884000000000005,0.03411200000000001,0.04130000000000001,0.05462000000000001,0.058752000000000006,0.07704000000000001,0.09075600000000002,0.09565200000000001,0.099324,0.10263600000000002,0.11329200000000003,0.117648,0.12308200000000001,0.12109800000000001,0.138731,0.13888800000000007,0.14187600000000003,0.15393600000000005,0.152856,0.16920000000000002,0.16300800000000004,0.149148,0.15940800000000005,0.14745600000000006,0.15077000000000004,0.13456800000000002,0.14868,0.130032,0.11500200000000001,0.106944,0.09560400000000001,0.08236300000000002,0.072276,0.065967,0.07564600000000002,0.07330000000000002,0.07047400000000002,-0.04118079007596587,-0.058942375595304575,0.0005120913252675233,,
France,0.18016918275599997,0.19006740597600003,0.21722131605600004,0.259763390856,0.30186179046000006,0.3439053011160001,0.40761181738799995,0.481995887832,0.565331420412,0.590253305544,0.6583320133200001,0.7072317020519999,0.7383068852759999,0.787606204068,0.8725536127800001,0.9061911176040001,0.9205811910719999,0.8847801154800001,0.9424889988840003,0.9611712122400001,1.028849410728,1.034694895284,1.0469376009,1.0417005002520001,1.019331893232,1.0899126000000001,1.1939985000000002,1.191564,1.2186531,1.1633408999999997,1.2383217000000002,1.3685274,1.3120893,1.3989411000000003,1.4263614000000002,1.4974686000000001,1.5720624000000003,1.5693939000000003,1.6461657,1.6809308999999997,1.7176527,1.6588998,1.6113933000000005,1.6699122,1.6103187,1.7843202,1.5486852627,1.5999946209000004,1.6251535332,1.3647006189000002,1.4670635247000003,1.6030778247,1.6115651631000003,1.5421818411,1.5718335236999998,1.4638422254173098,-0.07124855496209015,-0.002416008968214145,0.010636843448598214,,
Germany,0.11151242500265009,0.1340277199745592,0.17275913476555596,0.2839310638139995,0.404338945620296,0.5750551046606124,0.7596890358291222,0.9836076877142147,1.2683899914137304,1.5867537085968693,1.6745165407936111,1.7722388796508954,1.882048824882513,2.01752365266245,2.230120814070174,2.1986249383060668,2.102179459277057,1.9507013216494116,2.028036465248577,2.1178848351648347,2.093369126461962,2.0872827612805205,2.263021235645383,2.227865028373555,2.280088595349987,2.2927800000000005,2.409094,2.3818569999999997,2.5204079999999998,2.566538,2.7985450000000003,3.131676,2.991721,3.0191410000000003,3.0102870000000004,2.9852849999999993,3.148135000000001,3.14326,3.181391,3.197558,3.2501177710106353,3.3122482735877967,3.1909030508088567,3.2220226911707877,3.039484379287183,3.170565,2.9109860000000003,2.9199620000000004,3.059076,2.6602210000000004,2.7703300000000004,3.0558510000000005,3.1585850000000004,3.0906260000000008,3.192735,3.115638834951457,-0.026813637668324675,0.004931120883837181,0.02263943610473726,,
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030366,0.0028944,0.0031842000000000003,0.0029925000000000004,0.0040995,0.004680000000000001,0.005613300000000001,0.005661,0.0057834,0.0057132,0.005279400000000001,0.003893400000000001,0.0019917,0.0018369,0.0020637000000000003,0.0071595,0.029322596160000002,0.052573341600000004,0.07056675288000001,0.06964116588000001,0.07489850004,0.08467269876,0.09307702872000001,0.093717,0.11049480000000002,0.13992412282812003,0.14589648896955792,0.12251319417562931,0.13426419344535986,0.16556357275126524,0.15216544107223134,0.13430493343264566,0.10239368546207345,0.11056996692,0.1439208,0.1735668,0.16994124,0.18656892,0.20528316000000002,0.0973010780637007,0.042955175235478205,0.0014916667914337913,,
Hungary,0.04895010000000001,0.0606825,0.07788510000000001,0.0980244,0.11669760000000003,0.1308708,0.13627980000000003,0.14709510000000003,0.17467290000000002,0.1860318,0.2066517,0.24813810000000006,0.2674071,0.29282850000000005,0.30932010000000004,0.3337911,0.3414276000000001,0.35657550000000005,0.35548470000000004,0.3620358,0.36960300000000007,0.3920481,0.3892185000000001,0.3849777,0.39221280000000003,0.37317200000000006,0.37004200000000004,0.32529600000000003,0.35005600000000003,0.35350600000000004,0.38413400000000003,0.42862200000000006,0.4064900000000001,0.409314,0.41470500000000005,0.4043090000000001,0.4484330000000001,0.4526160000000001,0.4976450000000001,0.490368,0.506349,0.4796720000000001,0.4481900000000001,0.4421610000000001,0.38317100000000004,0.410955,0.3928870000000001,0.3506390000000001,0.3268850000000001,0.29230600000000007,0.3135840000000001,0.33610400000000007,0.3576290000000001,0.346407,0.3543840000000001,0.36640800000000007,0.031104353599207712,-0.007779610338399134,0.0026624621606354494,,
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
