Exajoules (input-equivalent),1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Western Africa,0,0,0,0,0,0,0.00037999999999999997,0.00037999999999999997,0.00037999999999999997,0.00039000000000000005,0.00039000000000000005,0.00039000000000000005,0.0004,0.0004,0.0004,0.0004,0.00041,0.00041,0.00041,0.00042,0.00042,0.00042,0.00043000000000000004,0.00043000000000000004,0.00043000000000000004,0.00092,0.001,0.00105,0.00111,0.0011840000000000002,0.001203,0.0013410000000000002,0.001352,0.0014060000000000001,0.0014579999999999999,0.0016534100000262265,0.0017368281818097434,0.0018310842578803607,0.001721004807682954,0.0025997480750574414,0.0027167416689977985,0.002795846789485742,0.002758956126714873,0.0026984323591650442,0.002404876667411425,0.002626564087557449,0.0029174487795422797,0.0033213303409925137,0.00402109046121039,0.004212750301115252,0.005784078597625079,0.006545562610290861,0.007706352662095812,0.009083715650346656,0.009314175034916541,0.010073834365966143,0.07860440572493843,0.14499913512333373,0.0003176704811023038,,
Other Northern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0.00023844155844155845,0.0002961290322580645,0.00032677269230769226,0.0004396362420382164,0.0004251850632911391,0.00039167037735849037,0.00044463712499999983,0.00041141795031055884,0.0009641644444444438,0.0013714138573619626,0.0011019894969512187,0.0019401880460772091,0.003504573298192768,0.005031911182634726,0.004746959330357139,0.005352609630785437,0.00531177975,0.005681871973684211,0.006074550036870135,0.006035390675776144,-0.00916108999261267,0.2020881063124449,0.00019032132055809206,,
Other Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032250000088654987,0.0012470000004380596,0.0012900000004172,0.0016770000002294602,0.0017200000002086002,0.0019554732030077275,0.0019704732030077277,0.0022193862314558626,0.0012980000000000003,0.0014366103896103898,0.0015339483870967744,0.0014436923076923073,0.0015212292993630572,0.0015435569620253157,0.0014510943396226414,0.0014831437499999997,0.0014093105590062105,0.0012476111111111106,0.0017487055214723917,0.002552487804878047,0.0028337454545454524,0.0027945726506947016,0.002396512987958252,0.002394166817047454,0.0025474155645425736,0.002670458627271029,0.0029733447370596934,0.004269649730226859,0.004942152533297379,0.15434513267143934,0.1309184816391249,0.00015584691150349062,,
Total Africa,0,0,0,0,0,0,0.00164,0.0016500000000000002,0.0017,0.0017500000000000003,0.0017200000000000002,0.00185,0.00189,0.00195,0.0020100000000000005,0.0020700000000000002,0.00218,0.00236,0.0023,0.00234,0.0026900000000000006,0.00659,0.006579999999999999,0.00626,0.006169999999999999,0.00808,0.00824,0.008542500000886551,0.009417000000438061,0.008424000000417202,0.010270000000229462,0.012671930879318945,0.013958404082118072,0.01722149285596526,0.01715924798967655,0.0245650415789736,0.02747932289810044,0.028891216593264196,0.03313062800075919,0.03905998303589915,0.03787256138673426,0.04512033451904101,0.04307769130674424,0.04632822880531324,0.050763542288924185,0.06005159682161876,0.06640674472374729,0.07255778931183728,0.08337627212539568,0.11646354454675167,0.18154353625451822,0.21539231753738106,0.24509130571300305,0.2819228854412308,0.34147911327252317,0.37816811370113657,0.104415622597273,0.20998844381424076,0.011925235441914008,,
Australia,0.00296,0.0028400000000000005,0.0029,0.0028200000000000005,0.0028100000000000004,0.00261,0.0026300000000000004,0.0028000000000000004,0.00338,0.00429,0.004889999999999999,0.00484,0.00429,0.00405,0.00418,0.00385,0.00404,0.005160000000000001,0.00431,0.00441,0.004560000000000001,0.0046,0.0047,0.00731,0.0081,0.007595000000000001,0.007249500000000001,0.006821000000000001,0.006866000000000001,0.007194000000000001,0.0085365,0.009791,0.010351500000000001,0.011346,0.012171000000000001,0.012941822246066177,0.014028383477637055,0.021089930676069263,0.02667165013188501,0.037809138367532066,0.05300668042879414,0.06287548988344144,0.07396018357831777,0.07541621855198785,0.07662981333277996,0.08686698259260613,0.11267579117427097,0.13198615325236013,0.16275329288610504,0.1803633317999582,0.20714544728693,0.22647036794307304,0.2385156582841408,0.2939955917394065,0.37321824527169456,0.4486085030119107,0.1987163071136666,0.17153835059635947,0.014146517979274957,,
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.870967741935483E-7,0.000008826923076923077,0.000018515923566878975,0.00003292405063291138,0.00006735849056603772,0.00010136249999999996,0.00017200621118012413,0.0002946666666666665,0.00048246625766871126,0.0006203963414634142,0.0009272727272727266,0.001287015722891565,0.0016311723952095799,0.0018774557142857123,0.002063752721893489,0.0023518709999999997,0.0025323378947368414,0.0031841252474034184,0.0037382903618173365,0.1708322267678073,0.2687203713080959,0.00011788406028896682,,
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006802020202020203,0.000750909090909091,0.0024731313131313134,0.0033312121212121216,0.00848838383838384,0.03637161616161616,0.01635939393939394,0.02930979797979798,0.028495555555555562,0.03010737373737374,0.0314889898989899,0.03282736127508854,0.039990696195946474,0.052168390185675796,0.05912983329873843,0.10111407314082055,0.1485266957630345,0.19451474954796766,0.32700498997189825,0.5315759333251828,0.7747884063078136,1.0517845992386055,1.3600291094747374,1.8058316194104818,2.2349050697379256,2.639944704470262,3.444866140611736,4.610760900015454,5.814828443638067,6.750807834092819,7.791360821793688,0.15098416984343666,0.2893744009219801,0.24569446456880137,,
China Hong Kong SAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006678113207547167,0.000008271562499999996,0.00000766900621118012,0.000010379444444444438,0.0005327896502393434,0.0015158088903193265,0.0005895291880393849,0.0009234398143672145,0.0007194721579682837,0.0007665018622362769,0.0007557129304197161,0.0008772987780518295,0.0008249378335163235,0.0008910835210454582,0.0012911745914151959,0.4450349059023966,0.5608976629015858,0.00004071618003048218,,
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006788936663936663,0.0020798132132132134,0.0020786189189189188,0.0034681954954954948,0.005715652852852853,0.010612751460551463,0.016405892547092543,0.019757272727272727,0.023775883838383832,0.031381394348894344,0.03275149535899535,0.04138213886451386,0.07262090684857772,0.08098058380347486,0.1146410616495242,0.12730997406961367,0.1755961293093859,0.2187651540888262,0.262940977516441,0.29615100127293054,0.3574097352468981,0.43605841032312154,0.5021890358242145,0.5587678680036667,0.6264558353311482,0.6450353772490292,0.7850088944685387,0.9465508665467516,1.1817699183657402,1.3260031933814473,1.4305812690127198,0.07591941266952529,0.16172446797945517,0.04511226048331301,,
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112742,0.010514599999999999,0.010857399999999998,0.010919700000000001,0.0160391,0.022125300000000004,0.0234287,0.0272838,0.032865000000000005,0.03940729999999999,0.048724,0.059954142857142866,0.0640502432367487,0.06469042068595558,0.06784944698918056,0.06774260788939265,0.06750109193734471,0.07159445891410322,0.08347463379770895,0.09584420306057227,0.0990192027515863,0.10339840852892049,0.11397637682709383,0.1246213207484398,0.15613640641171217,0.127222551596899,0.20134044874673793,0.20540050766785284,0.2562454780710043,0.3460941431226767,0.36885541113246234,0.06285418800720377,0.13700621849010441,0.011631566656238112,,
Japan,0,0,0,0,0,0.00242704,0.00235611,0.00248591,0.00253998,0.0030754700000000003,0.0037850700000000006,0.00367553,0.0053377400000000005,0.008276440000000001,0.01099732,0.010914400000000003,0.01136527,0.09870767000000001,0.11030233,0.12119022999999998,0.12699479,0.13803359,0.14792468,0.15986553,0.17046979,0.11341126,0.11651857,0.11860617000000001,0.11582831595959596,0.13502493595959597,0.14335605595959597,0.15304106191919192,0.1653488944185001,0.16322945957070709,0.16741198636363638,0.16564143719178082,0.166715150684042,0.17814066387096772,0.19284296538461537,0.2023603154689817,0.2442779443742413,0.2470763322125102,0.26093532763482363,0.2553742403104026,0.25361491869911135,0.2855128430031531,0.29748630031964673,0.32568669563304653,0.3892199067344585,0.4892543128564422,0.6351427432567915,0.6705190353925532,0.8042541683012946,0.9008275385350225,1.0084442746395392,1.1319431244863651,0.11939788057458989,0.14801539164868904,0.0356949403646009,,
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570903,0.00570366116883117,0.00399181935483871,0.004084903846153846,0.005616756687898086,0.005737499999999998,0.006263181886792451,0.008560329312499997,0.009347703913043475,0.013344586666666658,0.011854726288343552,0.015348235591463403,0.018801014981818173,0.019337141084337338,0.020980742514970053,0.025601474285714278,0.0259627422485207,0.02571236,0.03598487157894737,0.0424256606582769,0.04482863459936856,0.05375264162095639,0.12261889785508262,0.0014136359009884335,,
New Zealand,0.013480000000000002,0.01359,0.011340000000000001,0.01295,0.013269999999999999,0.012730000000000002,0.012560000000000002,0.012570000000000001,0.012430000000000002,0.01759722105263158,0.017868273684210526,0.017355115789473685,0.016586694736842107,0.016818273684210527,0.015582484210526316,0.01652143157894737,0.01619248421052632,0.016489852631578948,0.016670484210526318,0.01819095789473684,0.016908726315789473,0.017636989473684212,0.017585647368421053,0.01767947368421053,0.022609157894736838,0.026085368421052635,0.027851684210526313,0.027617961722488038,0.02884196384901648,0.027376416799574692,0.026826401010101007,0.02633823315257841,0.027309777660818723,0.031075268548644345,0.03348058192450824,0.03599582817650186,0.03421582489281054,0.03288369976818644,0.03193037558036673,0.0348446820316,0.04108843520215613,0.043408955960916,0.048010568041226054,0.05515040444444105,0.06527039163895598,0.07605649988038862,0.08186251777312864,0.08337258284325562,0.08530956571308426,0.09372661303336785,0.10008136296179976,0.09926904162196293,0.09671219955604973,0.09565329608199331,0.09799074018194955,0.09854011568585454,0.002858843750191742,0.04147028186291157,0.0031073854126049956,,
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009267000000000001,0.00866437012987013,0.009484025806451612,0.01021078846153846,0.010489757961783436,0,0,0.0000019316249999999995,0.000015052919254658378,0.00005031999999999998,0.00012604196319018396,0.0002503042682926827,0.000786466363636363,0.0027291757145312696,0.005051014421516294,0.009525507244472747,0.02085939339586993,0.03737283774542698,0.04838360455548022,0.04804446000169871,0.04480039529062668,-0.07006989281525344,0.9860504137799306,0.0014127453964925152,,
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00003,0.006369400000000002,0.020448499999999998,0.03912190000000001,0.039078600000000005,0.0493498,0.053584599999999996,0.05942180000000001,0.055733000000000005,0.04895970000000001,0.0522291,0.0570166,0.0589576,0.05758,0.057,0.05667000000000001,0.0632,0.06135,0.06534,0.07237,0.08914,0.10594,0.11626,0.10374194805194804,0.101103318,0.09633550846153843,0.10019599681528661,0.09613292122075988,0.10132563280959916,0.09955906016435162,0.10487095068516024,0.10668554322471342,0.10283853887233389,0.10377549101739346,0.1093945740047465,0.10534536775210232,0.11330095378919045,0.12954272220574145,0.1449832408277185,0.14226121417397058,0.14539181200963525,0.14695978771219298,0.14667445102102736,-0.004668532583123497,0.032545728232908466,0.004625263998649971,,
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085,0.00085,0.00085,0.00085,0.00085,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.0024500000000000004,0.004699285714285715,0.004668967741935484,0.004854807692307691,0.0046679617834394895,0.004625429667721517,0.004558868830188678,0.0047201379749999975,0.004952823463509316,0.004993071038888887,0.005540329134662573,0.005691597527743898,0.005970769085454541,0.0066201908428504715,0.007041513333475053,0.007841423641429212,0.00805753425853527,0.008078887045899397,0.00803166033250191,0.008512304483649626,0.00865520254090253,0.014009127975615598,0.054794703755034924,0.00027293503698010174,,
South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.00002,0.000030000000000000004,0.000030000000000000004,0.00252,0.00406,0.0008200000000000001,0.00064,0.0009741100000000001,0.00100969,0.0010608066233766232,0.001983324193548387,0.002163743653846153,0.0036428875289581516,0.00447415851202291,0.007150881878594716,0.011951524435831872,0.020487557936178437,0.02755414817037002,0.05697180416909671,0.08490325059564789,0.0949794408640551,0.11659644572530115,0.15363267479305584,0.17636503913189022,0.18997268396532485,0.23523194502,0.271763932844972,0.3014176714766103,0.35815445401918644,0.18498656096506694,0.27027623192463457,0.011294120350200554,,
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000035000000000000004,0.00003832,0.00004374504467532468,0.0000504096361083871,0.000056980128184615374,0.00006202657577579617,0.00009006744504303795,0.00009115072727547168,0.00008971735022999996,0.0001457479763776397,0.00031449292951111097,0.0008716956609865025,0.001231095798175609,0.0016597121626472716,0.0025379000954024074,0.003132659118783231,0.004091292857142853,0.004524816568047333,0.00592578,0.006573810526315788,0.007063802716687994,0.01006224051524239,0.420587247023686,0.365031795769831,0.000317304878095202,,
Taiwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008282489999999999,0.00004545145,0.0000350599,0.000029558800000000002,0.000045321,0.000028272000000000003,0.0000310436,0.0031721424000000008,0.003461438,0.00394528202,0.0042111909,0.0036348286000000003,0.0038535519000000005,0.005167886149999999,0.00595200458,0.005202695220000001,0.006172268445,0.007530775870000001,0.010596316495,0.01368456452181818,0.01734657288319742,0.01897335075922604,0.019330426189332933,0.019566763855120472,0.02116243962509538,0.02646552945446319,0.024889297180433808,0.026439285537878096,0.029924086425353515,0.03494603621303516,0.03550460155030161,0.039302179570101514,0.038581290195597445,0.04112549182442085,0.04216541048427609,0.048979386000924295,0.058651691367831264,0.0717424660761673,0.09306373178505566,0.29364746390660756,0.10497552500780905,0.0029346919331146915,,
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000492,0.0003019000000000001,0.00021570000000000007,0.0002500899999999999,0.00029667000000000007,0.00020861,0.00029429,0.0005076354,0.0014274905999999998,0.0020712081,0.002735002650000001,0.0030951109499999987,0.004474332869999997,0.005268974909999998,0.006170548010844151,0.007426937519419356,0.012078107483076922,0.018083900505414,0.02186442675353868,0.026686914637218128,0.02944734475260576,0.042690529247440025,0.05128771777691729,0.06295395925772765,0.06857656444378965,0.08831927907833459,0.12070513676206615,0.14608834977965018,0.15921864713911493,0.18270423300108435,0.2110143577639225,0.2440650954771446,0.28424250298330256,0.2755723394022002,-0.03315159897368669,0.18677274654878584,0.008689958009646961,,
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048417721518987327,0.0006254716981132074,0.0007554374999999996,0.0005388260869565216,0.0006951111111111106,0.0009536311656441713,0.0009571456097560969,0.000960617454545454,0.0012239631325301195,0.0012328776646706578,0.002307467678571426,0.002575370236686388,0.0031870529999999996,0.004475297656162063,0.03671041262133812,0.08396624602908438,1.2810103204248606,0.48687172751268193,0.0026478098411592734,,
Other Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010526315789473684,0,0,0,0,0,0.00045,0.00045,0.0002,0.0002,0.0002,0.0002,0.00021640218000000002,0.00004919092,0.000058662070000000013,0.000058250670000000006,0.00010138048980181458,0.00031973888645120516,0.00038939403947473174,0.00044735096313737005,0.0005825852901557986,0.0007152807370184966,0.0008697817203427886,0.0009389743887717753,0.0010289868362398087,0.0012769962090452244,0.001454713826724605,0.0016332211592017614,0.002214515302807877,0.0029666035673900906,0.004071516756136909,0.005423264447950815,0.006409437749148783,0.00807441041829812,0.010795384597857104,0.0137422559486918,0.015492387394365148,0.1242738109916306,0.2681973533301736,0.0004885403093005137,,
Total Asia Pacific,0.016440000000000003,0.01643,0.014240000000000001,0.01577,0.01608,0.01776704,0.017546110000000004,0.017855910000000003,0.018349980000000002,0.024962691052631582,0.026543343684210526,0.025870645789473685,0.026224434736842106,0.029174713684210526,0.03712920421052632,0.05173433157894737,0.07071965421052634,0.15951894753157897,0.1806780656605263,0.1974213741105263,0.20791487511578946,0.21689890047368424,0.22009749936842107,0.23826704728421053,0.26243339029473683,0.22370405210764835,0.22969702853464857,0.2325440828545383,0.23253450602532008,0.27007967675040734,0.3209440013418647,0.32545389641825684,0.36298793157638953,0.39234320897829084,0.43542210578441276,0.47824428476713593,0.4932116702033354,0.5552218968682447,0.5984987541440598,0.6793252930671682,0.7882633645620662,0.9137930554836263,1.0503800628265187,1.2685086160548649,1.552032580105746,1.9541584524544175,2.402715174813976,2.877347746618367,3.546078133280108,4.276305806090779,4.918258474854682,6.058508257172128,7.631261701318036,9.380794703106336,10.86749496413719,12.356188792673294,0.13387940410084287,0.21485056889090481,0.38964274135978105,,
Total World,0.21235982255131364,0.23121550627336626,0.233647082945313,0.25559413119900065,0.2675859762010161,0.29667258656060114,0.32073009509543954,0.34537996761009837,0.36616113911966613,0.3833922664861306,0.3861657945241181,0.42734131066026215,0.4627096159187016,0.5052032314729064,0.555356261250509,0.6014494108541412,0.6299208787079318,0.7406916506704356,0.8407707456856294,0.9539679687162238,1.0075530052843096,1.1441705966554268,1.21057598953652,1.2542502439719285,1.4012975075000456,1.5736025342893132,1.65005109726896,1.7385086739830033,1.8084863230706305,1.9059844691564678,1.999370428916757,2.0338610586226378,2.1872397032674056,2.3104980069802368,2.457205063425368,2.6392257722081793,2.7415544478282055,3.117776430511163,3.3942647468514,3.8804358081031025,4.3790783125260715,5.020366686303989,5.932927499123916,7.1122648260228605,8.16472790770878,9.629155596776007,11.082635732578193,12.604076481259725,14.375678370768803,16.04169077256643,18.09711241045205,20.109188517092473,23.055943226019988,25.879478495505666,28.82126788289976,31.711584693076745,0.09727792502201682,0.13442852066790856,1,,
