Million tonnes,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Qatar,11.605327438217273,14.494207229704834,16.137880214516723,16.981209317558438,17.731744927061584,18.080402832930773,21.417557074821577,24.073361444303433,28.390715192205345,25.800685034319947,21.766214980690766,24.323085110738116,21.666598436156715,24.10720377724103,25.202985767115624,23.672969378147133,20.696350268145903,16.876113303584834,15.348632046505916,17.147038318254392,15.317823774238889,17.271538120385912,15.271207229704835,17.64720931755844,19.690143461470228,21.12215854041293,20.40303445640753,23.600622180374174,21.8132261841405,21.348335189203205,21.8312261841405,27.104029844025057,33.27295985082458,33.55168796865303,34.27819556924009,40.1792152886893,39.99961902039861,37.33207389960172,43.78618055851828,49.89636123479237,52.55862977000362,56.6895918992439,57.46084223764123,64.50455003915287,62.397078173043525,70.92053378672712,77.74395636532233,82.23816381808848,84.17104222831733,83.48548776505531,81.24207277239722,81.59441066507293,79.08450957536236,79.45352892685905,77.68413786538102,75.87253160720402,-0.025988680734313485,0.02215512303255851,0.018216117933256858,,
Saudi Arabia,111.02417582417583,130.9688186813187,141.2870879120879,154.2227472527473,162.75089285714287,192.17149725274726,240.7947115384615,304.23247252747257,384.01459478021974,429.6471153846154,359.3369848901099,437.26060219780226,468.3960267857143,424.43944780219783,488.01086607142855,509.8033104395604,506.34725274725275,340.18423741580995,240.27947735732008,219.03685982807514,172.07240705866712,252.6001196384261,213.6081309819213,273.3085814516129,271.17302042715346,342.64366913328604,428.345808224034,442.07782258064515,429.31062898794755,432.1858450017724,431.262868720557,437.4357739158242,432.0220021853147,445.29466848461084,408.5259524818635,438.5163799701472,427.6968381906555,390.05309504640286,460.49974768591835,492.78732783110866,516.6281756538145,508.9405428693886,488.93981926787825,509.9741464064297,459.00725300782165,463.3006688487867,522.7005012124176,549.2255463402315,538.4130895329947,543.8235764924389,568.0341772168791,586.7122092094977,559.3193872421472,576.817653188267,556.5640098498974,519.5829020838856,-0.06899607682483455,0.019458513746827055,0.12474584965035276,,
Syria,,,,1.0485675306957707,2.639154160982265,4.232605729877217,5.27830832196453,5.842019099590723,5.5272851296043655,6.423601637107776,9.560709413369715,10.036289222373805,9.112551159618008,8.913369713506139,8.315825375170533,7.889222373806276,8.166439290586629,7.718281036834925,8.017053206002728,8.088949522510232,7.932462482946794,9.979072305593453,11.48293315143247,13.371787175989086,16.9356275579809,20.225121418826742,23.46981991814461,25.635143246930422,28.1279931787176,27.985607094133698,29.612058663028648,29.19336834924966,28.666946793997273,28.618151432469304,28.751537517053208,28.096272286776124,29.901341910899937,32.73997800724467,31.550083501905256,23.48967751799407,21.666777414498753,20.32230265324364,19.475781507268195,19.629003387119536,19.326395422684293,18.52966963823681,16.949032008456037,8.078834031142684,2.6864814411723197,1.45994848755704,1.1978360069624123,1.1012541750952627,1.0788101169191198,1.0510343446474497,1.510590541939126,1.964179969892271,0.29672025844817673,-0.22500376974500236,0.00047157690953205603,,
United Arab Emirates,13.666312856574233,17.43399230463049,18.504245721109193,24.11511211357304,30.402945469019503,37.75427889080536,51.30920790765557,58.40363539869975,74.22037946132413,81.29083189597984,80.57410110123392,94.03252381584186,96.79304099774447,88.64705652116226,88.6562093671222,83.80591375368695,74.08667228850491,64.44244757912249,60.698403670099296,58.14116344495361,55.96009973872486,64.62045217950418,68.19819144783172,72.04597339790368,85.07719514497708,93.15146556475234,106.85157075096191,117.67991582551718,114.36120333278902,115.30879389881711,114.41128228942347,116.91905318378053,117.3075647957257,121.52192044886253,112.02888346975436,121.52335929758704,118.41361296134006,109.01835874719012,126.18966387399763,131.2759247878113,136.5529499764496,145.65607887777338,143.64345610310667,145.24689933612567,129.31317690846782,135.21364415664678,150.49826203896242,156.24555564615363,162.76675015279957,163.3965974775059,176.062452607183,182.37958882160552,176.22433479644178,176.68667610042058,180.54417952302754,165.6222724621755,-0.08515603755039003,0.03393698568957393,0.03976399341943834,,
Yemen,,,,,,,,,,,,,,,,,,,,,,0.4783748361730013,1.2437745740498034,8.154652686762779,8.515072083879424,8.706422018348624,9.423984272608125,8.726401048492791,9.895171690694625,16.391231979030145,16.658419397116642,16.917148099606816,17.72516906946265,18.00103145478375,19.16529357798165,20.93836592398427,21.43272005242464,21.550083355176934,21.23088964613368,19.981037011795546,19.785784338138924,18.149379423328963,15.944866055045871,14.797619187418087,14.377825294888599,14.29081762778506,10.164714220183487,8.140715229357799,9.034351048492791,6.903391218872871,2.6072590432503278,1.6104722149410222,2.954849279161206,4.051517955439056,4.075111402359109,4.0838925294888595,-0.0005833090057250079,-0.11845471211454472,0.0009804953962660738,,
Other Middle East,3.0462131147540985,3.283530054644809,3.6424371584699453,3.902,3.889617486338798,3.9179808743169398,3.8010540983606558,3.5476,3.428810382513661,3.379746994535519,3.0765666666666664,2.937,2.9185765027322406,2.766786338797814,2.5633327868852462,2.655606896551724,2.5755434332014318,2.471616657245148,2.372689881288864,2.376258620689655,2.371989881288864,2.388589881288864,2.432989881288864,2.488058620689655,2.4746532692670056,2.426589881288864,2.478620915771623,2.498013793103448,2.45685752779348,2.4032941398153382,2.406394139815338,2.3287103448275857,2.3225652345958165,2.273201846617675,2.2224384586395325,2.2791484695854316,2.2228748398871105,2.273338227865253,2.262192509151576,2.2780448905462998,9.079410434871898,8.944413031543034,9.537169039507921,9.494977508325869,9.445553977489979,9.445152843546683,9.897541541921525,9.047510333183014,10.264805209147129,10.522021370857443,10.474405367576848,10.566093743476392,10.241762429100422,10.151066241110426,10.43364084054193,9.128289360946724,-0.12750028309774297,0.009998769944267849,0.002191596774294415,,
Total Middle East,418.6909176212784,467.1966773470187,499.7830093117958,562.3835466345331,618.7018160225014,693.2852644096054,811.8379828031909,903.5733243108349,1058.672320106025,1091.2489319293086,978.7254772816764,1113.2174513691011,1118.1251680373155,1064.6028726512116,1089.1131750223935,934.0088883393647,797.4673187932425,659.6568750831158,578.2387178868431,549.3276397412669,514.1236327191282,630.4830012123376,627.3463542419169,735.0743094298534,787.1423021330882,837.4013439786829,823.8191121539254,913.0364912395064,947.9599107325579,969.2123964336316,975.3612155471948,994.5971850168114,1025.4484939025988,1098.9489284933138,1058.6162220257495,1128.9067144268595,1106.77298100865,1018.7349136877584,1109.4618153589008,1190.203462547244,1222.4868846105583,1237.2817914628674,1218.214821976086,1271.6850941126963,1181.5125365111714,1210.143843458158,1320.3869739032455,1343.7380468230267,1326.4562069485382,1338.8913860560976,1411.7549154187275,1499.7612502854142,1475.1900665371002,1488.5645691704922,1413.5046529356846,1297.2865923289264,-0.08472738964400994,0.01808934160322284,0.3114635172770859,,
Algeria,26.139312342569273,33.642476070528964,38.64524181360201,42.423748110831234,44.43579345088161,48.31349370277077,36.797659949622165,49.72648110831234,51.6986322418136,47.83411335012593,46.80389924433249,52.229137531486145,55.756234256926945,56.93535390428212,58.086430100755656,51.54245541561713,45.92668513853904,45.69070528967254,44.95342317380352,48.78596221662469,47.06101826196473,48.479248740554155,50.19775629722922,52.575269521410576,54.4848161209068,58.35548992443326,58.693727959697725,56.50141057934509,56.323211586901756,56.071254408060454,55.81125440806045,59.012319899244325,61.56702518891688,61.38579345088161,58.528459068010086,66.787,65.751,70.894,79.005,83.55100000000002,86.43767,86.202,86.48200000000001,84.761008024,77.23400000000001,73.775,71.67500000000001,67.212,64.78399999999999,68.771,67.225,68.417,66.648,65.33200000000001,64.33,57.598,-0.10709422640602295,-0.018115278352421993,0.013828614104397523,,
Angola,0.655,0.631,0.537,0.75,2.458,5.065,5.721,7.057,8.175,8.541,7.791,7.564,7.062,6.469,7.2,7.428,7.158,6.41,8.790000000000001,10.074,11.452,13.926,17.506,22.32,22.642,23.38,24.514,27.153000000000002,24.810000000000002,27.424,31.173000000000002,35.364,36.5,36,36.7,36.85,36.550000000000004,44.6,42.83272874527665,54.58297533854529,62.43436379310345,68.67886297291636,81.18433669886541,92.29060962134753,86.03681220624505,88.92848385433888,82.03175100384249,85.29585679342587,85.20591952766532,83.27741204318487,88.1626587219973,85.76803662618084,81.60494215789473,74.08543234816197,69.06988983998384,64.51593636593522,-0.06848463976397567,-0.02172614865014899,0.015489530671002203,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.237410071942446,8.83453237410072,9.107913669064748,8.043165467625899,7.53956834532374,6.690647482014389,6.18705035971223,6.402877697841726,5.971223021582734,5.309352517985611,4.759988486662757,4.6638323364976495,5.809218194567082,6.1360103597122295,5.168381007194244,6.066114100719424,6.663367050359711,6.648839280575539,-0.004906528048002845,0.007444217822011989,0.0015963094665307682,,
Republic of Congo ,0.07100000000000001,0.062,0.05,0.043000000000000003,0.024,0.019,0.014,0.336,2.091,2.455,1.7890000000000001,2.1,1.639,2.43,2.762,3.168,4.101,4.553,5.365,6.025,5.937,5.9510000000000005,6.317,7.038,7.962,8.029,8.054,8.638,9.538,9.562,9.267,10.359,11.586,13.599,13.726990112994352,13.517863822326124,12.544252873563218,12.048804305474382,11.006353496980324,11.47021040327294,12.567326484024933,14.199407486849793,11.484072046074422,12.197761075394505,14.09272804159361,16.041745555717903,15.318330026300409,14.241383895382816,12.323503426358855,12.89146792324177,11.93369117718683,11.887969491525423,13.800196327683617,16.931360169491526,17.226814265536724,15.755473336271187,-0.08790880584642358,0.020283797684197635,0.003782707052318116,,
Egypt,6.478,6.257000000000001,5.581,8.577,12.295,16.404,14.952,10.72,8.479000000000001,7.453,11.734,16.61,20.900000000000002,25.19,26.14,29.779999999999998,32.152,33.31400000000001,36.43,41.836,45.067,41.135000000000005,46.249,44.234,44.52100000000001,45.499,45.418000000000006,45.985,47.527,46.497,46.588,45.08,43.792,42.962,41.361,38.917063473053894,37.60009281437126,37.24056646706587,37.07247904191617,34.84065676646707,33.167281437125745,33.161696617964076,33.809999999999995,34.65437125748503,35.260000000000005,35.03,34.59899138853755,34.726087159662654,34.361052954732756,35.14019728683478,35.431000000000004,33.835,32.178,32.844,31.812,30.001810910469462,-0.05947948102879741,-0.010237793329650358,0.007203088050175102,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09932157394843961,0.24762550881953868,0.24762550881953868,0.3466757123473541,0.8442333785617367,2.971506105834464,4.110583446404342,4.952510176390773,5.696991297431339,9.355035558882703,11.101820053338326,12.722187456136245,16.561701211809293,17.46852348541384,17.245875733410116,17.72976459564284,17.5806557540186,15.641454740242253,14.45514880364707,14.17405064251898,15.163405772170712,13.234748768145312,13.279241392876145,12.104109710969828,10.344194429314207,8.965715010374968,8.122959510200328,7.395199737671633,7.489949123773676,0.010045035545882097,-0.07217242283232361,0.0017982502186575321,,
Gabon,1.2650000000000001,1.447,3.4450000000000003,4.641,5.027,5.423,5.795,6.303,7.597,10.202,11.315,11.324,11.267,10.6,9.798,8.895,7.652,7.792,7.869,8.73,8.626,8.295,7.729,8.892,10.227,13.493,14.708,14.452,15.223,16.837,17.756,18.25,18.194,16.848,16.975,13.818878248974007,13.082079343365253,12.78248974008208,13.681258549931599,13.668673050615595,13.498014569083447,12.080456429548562,12.260994117647058,11.995066703146374,12.03353071135431,11.643799589603283,11.797938440492477,11.072526402188783,10.65565321477428,10.53082421340629,10.662393980848153,11.047942818057454,10.488931600547193,9.659118331053351,10.876650478796169,10.364158686730505,-0.0497220322176366,-0.010056951773073197,0.0024883147157112326,,
Libya,57.981770833333336,71.66927083333334,82.36263020833334,123.85859375,147.7109375,159.544921875,130.68418469551284,106.81965144230769,104.63260216346154,73.5856670673077,71.5318108974359,93.49203125,99.62555088141026,95.64798677884616,101.0739983974359,88.28723557692308,59.11508413461539,55.39342948717949,54.32957732371795,48.243521634615384,48.391015625,50.19481169871795,47.295723157051285,49.71280048076923,54.88526642628206,67.24203725961539,67.89277844551283,69.6990985576923,66.12188501602564,67.50014022435897,67.89277844551283,68.58614182692307,70.09067508012821,69.5927483974359,66.97881610576923,69.4986050943796,67.05083543699753,64.55393661519679,69.7795904869721,76.52599632547536,81.96635712662152,87.96836914638824,89.58738079358614,88.24221179320232,81.70009226106328,84.58605644483322,24.335327355134755,72.56751240053059,49.35375657364756,24.383712688151785,20.455231033822656,19.326162888253215,43.755326757164674,54.9431983849987,61.54406833768023,18.30428717901435,-0.7033950475088377,-0.027932629256219088,0.0043946477977475015,,
Nigeria,13.506477732793522,20.57004048582996,15.718151147098517,6.9791902834008095,26.61396761133603,53.35107962213225,75.42348178137651,89.68234817813766,101.19021592442647,111.07624831309042,87.83643724696356,102.08416680161943,102.7073056680162,93.44157624831308,113.39111673414304,101.6502024291498,70.91147098515519,63.39473684210526,60.85796221322537,68.55708502024291,73.83245614035087,72.24143049932523,66.38468286099865,68.28619892037787,86.97442645074224,87.48675641025642,96.08875393612236,99.71153846153845,98.42866171839856,94.27509964012596,95.06094152046784,96.41393279352226,96.54016846603689,98.91972874493926,92.33547683310842,106.5481946205094,105.29668601376859,95.01156023334872,112.17780199345734,121.66510318249371,121.14382420651191,115.54593803976836,107.19365729556364,105.76143658449922,106.90660022600316,122.09588570406052,118.41607228172671,116.44119572797621,109.45719456106185,109.28375465245392,105.73972640188592,91.32420646936231,94.49238911204495,96.36094542270965,101.13982751499,86.86594687577161,-0.1434768048198789,-0.0055298107906114335,0.020855509881560843,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1.5331991902834006,4.912417273954117,7.652271794871794,7.2772282074015795,6.751573846153846,7.250766869095817,7.107697705802968,8.448493927125506,8.372603157894737,-0.011690454534853845,,0.0020101652508730584,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09851551956815115,0.09851551956815115,0.09851551956815115,0.24696356275303644,0.4433198380566802,0.5910931174089069,3.103238866396761,8.847810661268557,10.295271794871796,11.633918893387316,12.911952091767882,14.380059353576247,14.466039306342783,17.543685638326583,23.797195141700406,22.570072064777328,23.407901349527663,22.760577192982456,14.334119973009447,5.092759109311741,5.805194466936571,5.891449730094466,5.372157489878542,5.117755870445345,4.660550014584233,4.9391743678824165,4.803926415063802,4.229721517392758,-0.12193390639831525,-0.1464609664811184,0.0010155072508262646,,
Tunisia,,0.771,2.241,3.1910000000000003,3.7070000000000003,4.151,4.109,3.977,3.878,4.139,4.609,3.71,4.304,4.944,5.5360000000000005,5.627,5.407,5.146,5.532,5.48,5.408,5.25,5.007,4.936,4.960000000000001,4.7404,5.444299999999999,5.4541,4.9362,4.5591,4.443700000000001,4.4071,4.157,4.0804,4.198600000000001,3.8528,3.5426,3.7025,3.385,3.4984,3.6430000000000002,3.5126,4.8607,4.4632,4.2343,3.8756000000000004,3.5631000000000004,3.7957,3.5073000000000003,3.2631,2.9288000000000003,2.7564,2.2267,2.373307,1.9747,1.6533,-0.16504644407492475,-0.07344340807213012,0.0003969382217924308,,
Other Africa,0.10300000000000001,0.10300000000000001,0.099,0.089,0.058,0.044,0.023,0.028,0.042,0.025,0.02,1.2658681318681317,1.2131593406593406,1.5514725274725274,2.772884615384615,3.9219450549450547,6.023884615384615,7.546159340659341,8.233434065934066,10.400791208791208,12.207532967032966,11.768395604395604,11.064258241758242,10.704241758241757,9.906846153846153,9.605083516483516,8.902446153846155,8.273642857142857,8.333134065934066,7.847645251020618,7.843557338932705,8.605212172780615,9.399389067488318,8.346269461154316,7.498379710335621,7.250395497106913,6.793484683878762,6.788102742049761,6.981143893869381,8.61614025917019,8.821982691308133,11.384145165610668,9.561800445829018,9.221207417394954,9.07211992130311,7.446110642647506,9.823365458909688,9.760631929956428,11.156056646193136,11.435585400155814,13.007348096329885,12.69014360473837,14.811532425771622,14.762063030502084,16.266712137787177,15.510192090429449,-0.04911242140441363,0.06012993985572623,0.00372381786005812,,
Total Africa,106.19956090869613,135.1527873896923,148.67902316903388,190.55253214423203,242.3296985622176,292.315495199903,273.51932642651155,274.64948072875774,287.78345032970157,265.311028730524,243.43014738873197,290.37920371497376,304.4742501470127,297.2093894589139,326.7604298477192,300.29983847663505,238.44712487369418,229.24003095961658,232.36039677668091,248.1323600802742,257.9820229943486,257.24088654299294,257.7504205570374,268.6985106807995,296.5633551517772,317.8307671107886,329.71600649517904,335.9671120296671,331.5872334156477,330.91938055195357,336.28142294488924,347.168903633785,355.2410837464615,356.43561661822434,346.3584708730052,371.58560271504984,367.8613385196991,370.3576990499433,402.7929058282501,448.19544826552647,464.72229676860053,475.5662026984087,485.49146948023264,490.4282477772803,471.80658981704465,487.04128548567263,406.0392695920553,442.21161089887477,409.51678590013245,390.46384946176926,386.10856301488786,365.4023964037433,386.051431282356,393.5273703715225,401.5516497049948,327.31021852425846,-0.18711346709815024,-0.015994012145343572,0.07858340054165068,,
Australia,0.3462059620596206,0.4451219512195122,1.038617886178862,1.9341463414634148,2.225609756097561,8.70460704607046,15.25540370058873,16.28000560695262,20.394430427062893,20.178605971404544,21.621841416690028,22.140930754135127,23.42475586393795,23.190853658536586,23.276296607793665,21.838752453041774,21.271030744790206,20.97428277731053,20.416771797028314,26.483181874091695,30.68281018642179,27.412586598817686,29.137750305872054,27.653337737465268,26.081922680438698,30.275085388150195,28.613046251597474,28.198353369869565,26.301506669367647,28.318066488001843,26.66500505354354,28.065861859261027,29.78808112070766,28.20511710799976,27.47182336686737,37.09170611655387,34.320505297600015,34.107292575277754,29.522829153295447,25.783251243718276,25.327277748938506,23.12615195768139,24.629933221979904,24.566362465935057,24.11255239341148,24.637620736840788,21.52790796741659,21.38267648487609,17.809147110999998,19.09558776498827,16.985710618008564,15.53308515121305,14.062478180454862,14.693277920622725,19.267119078598842,19.658398094363463,0.017520395456339877,-0.02218350382770562,0.004719754178227994,,
Brunei,3.964974114441417,4.7606144414168945,5.158434604904633,6.070114986376022,6.1529850136239785,6.749715258855587,6.401622615803816,9.061940599455042,11.434147138964578,9.740228882833788,9.166771117166212,10.621479564032697,11.102961852861034,11.736192098092642,12.740787465940056,11.715291008174386,8.464220708446867,8.676358310626703,8.738850065276063,8.42008484023488,8.17674878895642,8.061021171003643,7.564822638694908,7.3263172315705924,7.298664597999034,7.39787169812516,8.004042246333332,8.922774708185724,8.541581385911643,8.740584173305104,8.540513728870843,8.082527017770696,7.960596537307682,7.662329703439619,8.913224879984268,9.484795380481206,9.951288754155613,10.288378243179485,10.49401329785881,10.322883414878989,10.092822429622121,10.807330985145725,9.495547397072906,8.559873564201746,8.222534983407614,8.425136451503944,8.083626503168684,7.787650570467716,6.576116905665375,6.153485777989352,6.177046502831504,5.89813514897657,5.487575009707681,5.4125766764537815,5.901085382140064,5.379616389064495,-0.0908591155337134,-0.03262999577131953,0.0012915837194705606,,
China,11.31,14.55,13.88,15.99,21.740000000000002,30.650000000000002,39.410000000000004,45.67,53.61,64.85,77.06,87.16,93.64,104.05,106.15,105.95,101.22,102.12,106.07000000000001,114.61,124.9,130.69,134.14000000000001,137.05,137.64000000000001,138.31,140.99,142.04,144.03,146.08,149.02,158.52,160.13,160.18,160.22,162.62,164.83,166.866,169.585,174.05100000000002,181.3529,184.7657,186.31820000000002,190.4396,189.49,203.014,202.87550000000002,207.478,209.959285,211.429,214.56,199.685,191.506,189.106,191.014,194.769,0.016872293456474674,0.0008013680347456198,0.0467617858345672,,
India,3.0220000000000002,4.647,5.667,5.853,6.723,6.809,7.1850000000000005,7.373,7.198,7.49,8.283,8.659,10.185,11.271,12.839,9.399000000000001,14.975000000000001,19.881,25.355999999999998,28.194,30.201999999999998,31.622,30.684,32.286,34.449000000000005,34.171,32.18,29.186000000000003,27.875,32.378,36.647,34.8,35.585,34.695,34.614,34.164,34.177,35.242000000000004,35.388000000000005,36.335,34.925000000000004,36.045,36.44100000000001,37.793,37.99790000000001,41.270007,42.880309,42.548619,42.47062,41.640472128458626,41.17200576074206,40.222857867006326,40.43770448217941,39.547649781338365,37.61745581653591,35.14769018323731,-0.06820763174956879,-0.0010057640735960938,0.00843855418946682,,
Indonesia,24.53526970954357,23.929460580912863,25.746887966804977,30.322821576763484,32.410788381742734,43.1134163208852,45.03181189488243,54.72282157676348,67.54771784232365,69.41562932226832,65.93222683264177,76.1261438450899,84.9366274781005,82.10463808206546,79.54492623328723,79.03507607192253,79.96209313047486,66.58380820654679,70.68378976486859,74.89247579529736,66.33980175195943,70.3697264749368,69.82433578162508,67.28974674488481,71.63032590896805,74.43352486446955,81.00554712961637,76.730357180331,76.85102824279423,76.94038799065197,76.45456272555286,76.7262899317976,75.71113801847346,74.20052046072398,68.60419615745377,71.8102576118298,68.1748786772435,63.32870564811651,57.64736604824669,55.55009843592872,53.71537531527133,50.225912693016845,47.83466864900333,49.42713326279391,48.40740194133919,48.6225343920755,46.30668945263119,44.588859884383695,42.741971947909846,40.96380545461394,40.5796838677016,42.76626186738711,40.96830259996578,39.52396181523763,38.17880788703819,36.39720460337114,-0.04926945868633403,-0.02345770235075384,0.008738548160332314,,
Malaysia,0.04777486910994764,0.04777486910994764,0.04777486910994764,0.19162303664921465,0.42997382198952877,0.8599476439790575,3.296465968586387,4.45523560209424,4.347513089005235,3.869764397905759,4.681937172774869,8.000261780104712,8.742801047120418,10.31937172774869,13.472513089005234,13.22198952879581,12.373691099476439,14.523560209424081,18.393324607329845,21.36596858638743,21.259816753926703,23.887434554973822,23.600785340314136,25.724328097731235,27.973353694008143,29.549924374636415,30.77041303083188,31.26415008726003,30.57655322862129,31.1137550901687,33.32307737056428,33.79378708551483,33.49761489237929,34.02313845258871,32.413231529959276,33.55147904622685,32.585984005304,34.21827425388416,35.413845382002755,36.30706347701236,34.15353668824727,32.175255714040226,33.333367167279334,33.58728949067078,31.800952819867724,33.070306100372335,29.66452199508839,30.0695435549568,28.71457785995974,29.79668164807184,32.18868234836324,33.30307774171408,32.85462427475992,32.68838224656625,30.21379956029697,27.243205809761754,-0.10078271463374155,-0.005106665733978888,0.006540778848395361,,
Thailand,,,,,,,,,,,,,,,,,0.06696149400375667,0.24135038289264554,0.5849862014159803,1.061997294276002,2.0101377348877176,1.9746828907672302,1.8146382268458319,2.0791478517555264,2.0481019726918075,2.439487442421615,2.8233982548764627,3.302394076289553,3.393715905216009,3.416491278716949,3.3206393844820115,3.776336571304725,4.289972292009825,4.461832919375812,4.85924169845398,7.130647187801659,7.781751023881071,8.549602757065697,9.981844232914318,9.76832363502384,11.928662099552088,12.988930209651784,13.701247206906515,14.468808778066753,14.987291992775612,15.229754608438089,15.81480754211819,17.271433129172088,17.094548839474065,16.886905907961278,17.598206252131195,18.12782356913741,17.562978090882822,16.85828726946973,16.803952728796418,15.044360459904638,-0.10715913737401317,0.01150685014504571,0.0036119770694725112,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,0.28,0.6900000000000001,1.49,2.7,3.96,5.49,6.3,7.1000000000000005,7.62,8.803,10.09,12.5,15.217,16.548000000000002,17.097,17.212,18.055,20.414,18.889000000000003,17.145,16.201,15.164,16.618,15.256,15.429,16.9942,16.9118,15.853000000000002,17.169,15.511000000000001,13.85,12.41,11.4422,10.023900000000003,-0.1263470053764162,-0.036630088653519244,0.002406622537606694,,
Other Asia Pacific,1.6788089020774744,1.6320916701315467,1.4876325672291721,1.6881606678669343,1.7430319115519255,1.8798597075876655,2.0218604451692896,2.119502498206701,2.241755350426528,2.2568051494511696,2.266922390881154,2.950598094226092,3.439963506158361,3.4219843695651604,4.411552789869841,3.699707042908706,3.6809362000741537,4.043797026845583,4.2941434567987855,4.893989374384176,5.795360243718176,5.9136497610603165,5.60555784568343,5.80535002589986,6.223388142786126,6.715831742012034,6.879744339945814,9.561778704140904,12.8932889144845,12.059314288899802,10.661069132077882,11.383664448141605,10.52341745074768,10.066333345536169,10.154834551622708,9.23465527087406,9.01111199855833,9.178957031151954,8.973772698305776,10.576618713948031,12.543883457089862,13.259869669884308,14.052213518792252,14.988330126432993,14.5116880120274,13.95456951948912,13.222295763871237,12.783020792047289,12.111670793418321,13.253562295822096,13.35319740647822,12.592977979240146,12.192153136886931,10.462555493731767,10.32104229699662,9.469196200965815,-0.08504162579140706,-0.03350288388283229,0.0022734445665124367,,
Total Asia Pacific,44.90503355723203,50.012063512790775,53.0263478942276,62.04986660911907,71.42538888500573,98.76654597737797,118.60216462503065,139.68250588347206,166.7735638477829,177.80103372386358,189.01269893015402,215.6584140375885,235.47210974817827,246.0940399360085,252.43507618589604,244.8598161048432,242.01393337726628,237.04415691364633,254.53786589271758,279.92169776467153,289.3666754598703,299.9311014515595,302.6518901390354,305.90422768930733,314.83475699689194,325.992725509815,335.2261912532013,334.69580812607677,336.76267434639533,346.1465993097444,352.25186739509144,363.9514669137905,367.5758203116256,365.99427198966407,362.46755218434134,381.6355406137675,377.92951975674254,378.9912105086756,375.06167081262384,379.10823892051025,382.9284577387212,380.53915122942027,382.00717716103435,388.99439768810123,386.14832214282904,403.47992880871976,395.8046582242942,400.9040034159037,394.3897384574273,395.07250097790546,399.78353275625636,383.6402193246747,368.9218157748374,360.70269120342033,360.75946275040303,353.1325717406686,-0.0238156860430474,-0.006777937639737885,0.08478304910405188,,
Total World,1567.5908737948444,1702.2193220752624,1826.1790811245123,1992.2640884297316,2144.4826573418277,2358.889372273901,2493.6190628485283,2635.4231757268485,2875.7629804549333,2882.173502752801,2737.555268610196,2974.2681295310276,3078.148390972716,3106.1194061162355,3237.578921665839,3091.1079540863275,2912.9688320284718,2797.753785571522,2762.036910337277,2816.1832772716534,2791.5474270249406,2929.4400325337774,2936.205951962542,3061.6999172857377,3098.666618594745,3157.9343630138014,3149.4148547103796,3195.010620808571,3190.4685432183524,3234.669182683167,3279.063769216674,3366.400424474666,3441.48632545371,3528.4857100152954,3448.539153961164,3598.2712807471003,3598.142252367189,3554.7348282607004,3712.5652701507643,3898.4489832537097,3931.879566812904,3966.911966937287,3958.355633045455,4000.386471029594,3901.450703766846,3978.5692503947575,4009.594069159686,4121.640146465223,4129.778813481141,4227.154864558677,4358.09641238282,4375.080970173101,4385.854009444563,4484.192081012965,4477.987877904166,4165.131774245095,-0.07240668218836488,0.01387795218128729,1,,
