Thousand barrels daily,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Total European Union *,6333.132565873779,6992.880434367249,7605.968652225219,8387.325555273566,9452.673209741979,10565.105165412035,11151.068566212642,11940.846905664199,12901.038750115671,12142.23250914601,11901.189303158388,12792.105643762954,12643.760032149677,13449.543678080625,13842.484604417325,13002.658054755262,12176.311145508522,11487.149415086196,11208.300675462435,10988.07691289017,11444.139058058005,11830.981711102355,11887.98855713688,11926.213716734044,11950.516486152055,12253.38682154319,12269.219334277132,12302.1122422578,12128.085040770071,12200.215889319983,12482.376685827365,12688.600057045554,12847.489942376997,13202.73681517528,13125.37595327742,12909.011787421594,13113.312042013338,13028.501403587956,13074.66530648778,13122.653534349543,13180.375200313712,13174.087495553342,12930.89650781859,12760.754011666628,12082.292218597182,11997.948265687715,11631.84517006667,11153.795672729186,10954.292623477555,10747.724787594447,10910.843580001987,11090.435401239374,11317.736419589337,11348.099794610522,11297.902025407557,9774.45024215716,-0.13484377717423524,-0.006689910313288361,1,,
CIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,,,,,,,,,,,,,,,,,,,,,1355.0129747591639,1369.4262428426955,1372.2928441670592,1375.1168997455172,1397.1171192594747,1398.2474372258341,1347.74160165961,1209.9226775956283,1022.8443835616438,1003.2906849315067,949.5863013698631,844.9214480874316,868.5530136986303,834.865205479452,843.5476712328766,815.6002732240437,856.6460273972604,898.6130136986303,935.4439726027398,931.2341742655855,947.1840744348826,997.584797579584,1061.5077915215472,1119.2467585480194,1102.4299556898895,1163.8204534636657,1174.730807199454,1207.2081034656662,1194.1985950863395,1202.8360775411963,1193.4183821224292,1189.3063487540862,1193.4779943582512,1222.6385775539866,1203.2320175994068,1121.9330179046083,-0.06756718447120436,0.008787837322679515,0.2704213535777479,,
of which: gasoline,,,,,,,,,,,,,,,,,,,,,1078.074084981469,1098.0501166324052,1108.666331362052,1120.4543710918965,1146.4630259823955,1162.4086346832748,1124.3362354556398,1011.0344262295082,846.5756164383561,845.0901369863012,809.5515068493153,731.7504098360655,753.2431506849316,724.2613698630137,702.3668493150684,651.1691256830601,691.9106849315068,734.4628767123289,762.3938356164383,744.9907316426347,764.5268141609099,811.3870441549266,869.7383942612731,924.8477060890035,922.8885268953687,970.9470979649809,983.912588295344,1031.327570378235,1075.0928478675764,1087.4780335684518,1068.714048726272,1063.4226944987927,1055.768208116259,1067.0335665451375,1052.4603013597316,970.8192139015217,-0.07757165505694918,0.013224418450051623,0.23399814580094314,,
of which: naphtha,,,,,,,,,,,,,,,,,,,,,276.9388897776948,271.37612621029047,263.62651280500705,254.6625286536206,250.65409327707962,235.83880254255925,223.4053662039704,198.88825136612022,176.2687671232877,158.2005479452055,140.03479452054796,113.17103825136613,115.30986301369863,110.60383561643837,141.18082191780823,164.43114754098363,164.73534246575343,164.15013698630136,173.0501369863014,186.24344262295085,182.6572602739726,186.19775342465755,191.76939726027396,194.39905245901645,179.54142879452058,192.87335549868496,190.8182189041096,175.8805330874317,119.10574721876316,115.35804397274444,124.70433339615755,125.88365425529354,137.70978624199256,155.6050110088491,150.77171623967527,151.1138040030864,0.0022689120475840596,-0.017312300020598914,0.036423207776804724,,
Middle distillates,,,,,,,,,,,,,,,,,,,,,2290.5494110294235,2270.3059176107267,2230.252445737303,2191.190591217904,2179.9579844515183,2133.178540375305,2045.0145010182164,1800.5172677595629,1333.9565479452053,1113.9984657534246,1014.8750136986299,926.7831147540984,931.6793424657534,871.044,871.2715068493151,889.0391256830602,897.276383561644,894.4556712328766,919.2214246575343,922.8614322886533,980.4449115568959,1035.3665815000618,1095.311200940949,1158.9973074550485,1056.290713688666,1150.3083879652825,1281.4292001298647,1302.4594567380939,1409.3601692369527,1428.258006620098,1420.9291651280603,1409.9831479863178,1501.7506154654902,1528.2406718334125,1535.9082434751137,1419.7509274775541,-0.07562777040296664,0.038145392849118,0.3422048922927649,,
of which: diesel/gasoil,,,,,,,,,,,,,,,,,,,,,1758.9659829303648,1747.7470887427432,1716.8780567406598,1690.7064056889762,1681.4523882069739,1650.2954686690587,1579.6601710472046,1401.1347540983606,1020.5484383561643,851.2166575342465,767.7668493150685,701.341912568306,707.4123835616439,657.0318356164382,659.893205479452,666.9566120218582,672.3401643835616,663.3881643835616,686.3404383561643,687.110089774992,720.2391077212797,765.5176870343083,820.6527646669766,873.3271337938463,792.8442004831865,870.124970650214,969.8305760202753,985.2593577217002,1096.4711121918824,1136.8590937541942,1149.9951589627663,1059.862802594695,1110.886245218848,1166.345559763422,1190.6949101708603,1126.4704130537336,-0.053938667721281086,0.04150477245234874,0.27151500936500267,,
of which: jet/kerosene,,,,,,,,,,,,,,,,,,,,,531.5834280990582,522.5588288679829,513.3743889966431,500.48418552892855,498.50559624454434,482.8830717062466,465.35432997101225,399.38251366120215,313.40810958904115,262.78180821917806,247.10816438356164,225.44120218579235,224.2669589041096,214.01216438356164,211.37830136986298,222.0825136612022,224.93621917808218,231.06750684931507,232.88098630136986,235.75134251366117,260.2058038356165,269.84889446575346,274.6584362739726,285.6701736612021,263.44651320547945,280.18341731506854,311.598624109589,317.2000990163935,312.8890570450703,291.398912865904,270.9340061652945,350.1203453916231,390.86437024664207,361.89511206999083,345.21333330425364,293.28051442382036,-0.15043688603609728,0.027399879936091276,0.07068988292776222,,
Fuel oil,,,,,,,,,,,,,,,,,,,,,1947.2115015520544,1981.0138106306968,1990.4386227703042,1986.5360898243,2000.0471937796935,1982.0156541678768,1913.5429101307686,1752.9990437158472,1563.4047945205477,1340.4763013698632,1099.5764383561643,967.2299180327869,888.2867123287672,890.5135616438357,820.5765753424657,684.8631147540983,616.4719178082192,602.8672602739725,576.7539726027397,509.4114716846993,492.55942900310083,541.6431327777802,401.2927605771166,375.3603409451255,340.30939876659164,331.7549975981557,354.18593260574124,352.32481724395393,397.5244563774372,466.8046244630368,380.31476517490233,400.89482656841557,340.4086736010594,356.9425594530262,375.7042034657891,322.58711943869463,-0.14138006319093843,0.009943808410927346,0.07775370195297657,,
Others,,,,,,,,,,,,,,,,,,,,,1042.8656842760456,1104.1165182217628,1132.1130884916408,1159.171427026705,1194.5439981970392,1210.570488585648,1206.5434114543684,1334.3163661202186,1095.7525753424657,901.624520480548,800.5513262098629,640.2021870229507,678.222758779726,603.2946135089317,700.690632781863,845.6828974296312,904.7507958720895,806.704501369863,922.4984168079445,972.0256234416681,939.5083881525045,942.651834461782,988.2112038252644,962.2572027351504,996.813580199227,931.9565185146498,1062.8584113218901,1128.9629480409044,1006.9720374062806,1067.5430291174619,1107.5966714095018,1155.9766321899397,1169.303287655992,1211.7827065302884,1252.1190590181996,1284.5618696391261,0.025910324091996007,0.023064860334885973,0.3096200521765108,,
of which: ethane and LPG,,,,,,,,,,,,,,,,,,,,,177.70516504205315,186.29113932579506,194.93478361941067,201.96719912819717,214.1820740188509,231.14750764930497,233.66736113635463,221.60437158469944,179.37095890410956,177.05095890410956,178.00438356164386,151.18032786885246,178.0043835616438,139.42246575342466,192.7506849315068,250.95300546448087,220.94027397260274,241.28,280.4975342465754,305.83920268915426,331.40867176894284,352.23242592583654,367.7891447171002,389.01585366198105,396.4069174032272,386.50318011008187,442.46882647946956,467.9838925347728,421.24136820080116,418.42447624931924,439.26176892167484,456.40084591883317,475.56916917483585,487.9055052962302,522.6454809720642,564.4573688565266,0.08000047720052383,0.02803191520462489,0.1360520844713158,,
Total CIS,,,,,,,,,,,,,,,,,,,,,6635.639571616687,6724.862489305882,6725.097001166308,6712.015007814426,6771.666295687726,6724.012120354664,6512.8424242629635,6097.755355191257,5015.958301369863,4359.389972535342,3864.58907963452,3379.136667897267,3366.741827272877,3199.717380632219,3236.0863862065203,3235.1854110908334,3275.145124639213,3202.6404465753426,3353.9177866709583,3335.532701680606,3359.6968031473834,3517.246346319208,3546.3229568648776,3615.8616096833434,3495.8436483443743,3577.8403575417537,3873.20435125695,3990.955325488618,4008.0552581070106,4165.441737741793,4102.258983834894,4156.160955498759,4204.940571080793,4319.604515370714,4366.963523558509,4148.832934459982,-0.04995017428512405,0.0224986808321741,1,,
USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,600.0015304109593,642.560261917808,700.7639769863006,748.6019114754101,802.8830515068494,871.7209791780822,910.6474487671228,982.1117655737704,1056.63812054795,1132.4342367123295,1279.2345090410995,1298.3680327868901,1429.4044701369862,1533.083280657536,1561.4621098352081,1634.4280855359723,1655.7637899824524,1646.7107202650598,1626.1200886601794,1625.8324975671112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.0522268699697,1308.02185332693,1312.7676968265,1307.79752184639,1318.70597831625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.37585866600256,347.74193665552224,333.9430234385597,318.3225668137893,307.12651925086124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle distillates,1247.1575432547918,1335.668223649312,1456.6526641972546,1556.0903520000047,1668.8939399013666,1812.0012495780843,1892.8879898301334,2041.4636828852497,2196.386100690405,2360.0031536219253,2513.077276734247,2612.2523016393375,2805.033856043839,3014.913517939728,3008.4287484389342,3085.7251941891423,3063.6848294435886,2986.5967804991665,2891.1720082708935,2833.9861140940616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376.53235672056,2368.23278657731,2316.06747094611,2248.31817633465,2209.11931310419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.1928374685825,695.4520428662781,670.5293095530565,642.8538319362435,624.8668009898715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuel oil,1026.2311200000001,1099.038278465754,1198.5882549041137,1280.408836721316,1373.217548547946,1490.977487835621,1557.52394991781,1679.786715245906,1807.2652536986332,1946.7986853698624,1994.170743123291,2132.275868852461,2219.6865846575333,2355.721872657533,2404.603232386386,2521.6460602858247,2558.4635561120567,2547.5370061119793,2517.9176063068508,2518.9373396412284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Others,440.56222224657597,471.55203221917793,510.121325095891,522.209270655738,531.254216219178,651.6629265205479,765.4802784657529,843.755793934426,921.1602856438351,1148.677423693151,1125.30357369863,1012.226459016394,921.592733326027,918.608435013698,993.3789348079579,1096.3587739929549,1164.2220350704724,1207.5826581357328,1238.276951794703,1280.699971691771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.53683495530015,230.6647947827612,240.03578124173546,247.9421723297979,259.22665453377545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total USSR,3313.952415912327,3548.818796252052,3866.1262211835597,4107.310370852469,4376.2487561753405,4826.362643112336,5126.53966698082,5547.117957639352,5981.449760580823,6587.9134993972675,6911.786102597268,7055.122662295083,7375.717644164385,7822.327106268495,7967.873025468486,8338.158114003894,8442.13421060857,8388.427165011937,8273.486655032626,8259.455922994171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,153.0190032121048,156.07457347045613,159.10930587954266,162.33811594318007,166.94175635618174,172.7762856263443,180.29920585734732,195.35225591744964,211.77334868376886,234.0233539215207,234.31701715188984,258.91802427950984,304.91327100840886,327.2712152766923,377.35000758209753,332.0146932094339,335.91056403743545,356.9292646342862,410.18581167944023,434.404255592433,479.0273553227473,472.56125933517086,478.075544290902,497.4192911874969,539.0597843019242,565.062166137681,555.2660375579532,631.7668340968786,682.4854433342603,776.3411346846991,804.2867415464788,848.0923487607766,881.232584769904,924.3253447683442,914.3572392491667,951.1002741273581,1035.0641763574504,1113.0611410300285,1177.3153106762106,1247.1370720987766,1333.123453588264,1410.016990492582,1430.9940041526447,1535.0155485263576,1600.6946615770084,1636.5057868975573,1707.4822607049489,1795.5008990844676,1861.6378060027153,1946.0851995647145,1973.804118956252,2013.1850685969398,2126.7287727730386,2128.103464269937,2216.5598249737727,1888.5917140228366,-0.14796267046607536,0.03308747459959993,0.22697902676982393,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.98190632418806,323.742618831956,343.8865249082588,395.8603322273855,420.30206980008325,462.83721833644597,456.30043741736273,460.96184566076505,477.2121873623602,506.74334594575976,541.2517551787769,518.6734348182271,558.7542657908676,598.1254433342601,689.5655182463429,717.3335908615472,726.0737695258039,752.5586121671643,789.4374986450563,792.4292132217695,830.6282356827925,883.5830947226557,937.9590604996177,984.5375064882661,1046.0203548751074,1127.934398451278,1210.103565396692,1222.2585597581237,1280.17659346898,1342.5548320336297,1378.5821740419067,1416.3392736875535,1495.2019103142393,1586.5191299196106,1612.800844413847,1638.7001532998681,1678.352317204447,1784.6513254362196,1822.5426660057617,1851.7373632624071,1520.657151931497,-0.1787943678727798,0.03267755006140427,0.18275907801203553,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.032786885245894,12.167945205479473,13.042739726027403,14.325479452054754,14.102185792349747,16.190136986301393,16.260821917808208,17.113698630136945,20.207103825136638,32.31643835616438,23.810410958904107,36.59260273972601,73.01256830601116,84.36,86.77561643835612,86.95315068493153,122.01857923497269,128.67397260273972,134.88784612328809,121.92802602739718,120.47203844456567,151.48108163479472,175.1020805304105,192.77780418794467,201.1167172236691,205.18905513698638,199.91342509589032,208.73544439452098,254.8389550573773,258.139829543379,257.92361285565084,291.1429870173955,300.29898877022816,275.1186760831044,333.28435515086716,335.10396565638433,334.8327513924925,342.077447336819,305.56079826417533,364.8224617113658,367.9345620913394,0.008530451676069584,0.0351961664806284,0.04421994875778838,,
Middle distillates,258.64667220916095,268.09737036279694,281.61609963047897,293.36528606285947,308.2201702810936,324.06925090863723,336.65010850565005,365.8924744147721,411.0947784068511,452.7803138440807,480.2883924477802,551.663342673922,628.7225075892985,637.664529421824,720.9469469060922,766.4083241594386,828.2692874877118,923.3330067683295,1046.4191912148724,1106.8739628862336,1129.2584376867958,1092.9294673058173,1140.1058840681937,1171.036359800299,1232.2003052079954,1290.4072430478693,1329.518887908244,1335.2172622616274,1396.7350273520967,1488.464773719449,1450.640688433338,1477.630883409342,1537.7292319551834,1551.2270175812992,1572.8845639707101,1704.0938051483631,1754.6421072914045,1792.2842872893082,1792.1761149352174,1877.26338440484,2012.251915320653,2132.0326071415575,2246.058856970772,2296.423578418174,2288.4006002332753,2288.764697008208,2399.147707443927,2488.150545766087,2625.2271356898527,2544.58322552412,2475.3660380643864,2398.6991368665626,2276.6527659038634,2235.198907012042,2361.102066526182,2013.6310050859738,-0.14716477799345284,0.0031324300049269116,0.2420067833689702,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.8372384731144,590.0258391973031,660.5671181239959,744.9302154888031,808.3573630566218,832.3674110634702,815.3326289660141,815.8045945400914,835.7583106982459,857.0599864979571,880.3727439090263,928.7952635131344,935.849223694858,978.1530510033264,1064.4460802705648,1033.5961889041696,1060.6316560672728,1124.3982859564446,1138.8124623493773,1171.7456701495025,1267.762568430416,1322.8770317760698,1362.4540602226612,1367.4958484242366,1448.2578439286694,1583.0907105094514,1692.4510877109856,1790.3988258279726,1855.2613331364523,1843.920305640694,1852.172576925057,1970.7150764075393,2045.794447448526,2120.9312838730407,2056.5982220096,1900.3300934313886,1797.6626042894563,1703.9045289094984,1677.4433757403374,1773.0636156174426,1731.792555642305,-0.023276694424055222,-0.00391083263117864,0.20813423352876334,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.57108568632415,238.24344829040876,262.7658886443338,301.4889757260694,298.51659982961155,296.8910266233259,277.5968383398031,324.3012895281024,335.2780491020528,375.1403187100378,410.03449913884293,400.72362439510977,399.36803856676937,418.58197634877047,424.0186934488842,417.0444995291681,416.9992273420689,413.33094599873874,412.414555231922,401.1388938212074,436.3312367179475,431.7650755153347,429.83022706664724,424.68026651098097,429.00554047617067,429.16120481120157,439.5815194305721,455.66003114279965,441.1622452817226,444.4802945925811,436.5921200831503,428.43263103638776,442.3560983175605,504.2958518168117,487.98500351452026,575.0359446329976,601.036532577107,572.7482369943654,557.7555312717044,588.0384509087398,281.83844944366876,-0.5207142508995412,0.028384024137883435,0.03387254984020682,,
Fuel oil,272.93096843523983,281.8066840901954,290.67485658407946,300.7271056276106,310.69377003463313,318.1787751443971,344.2211119799206,371.7585819470813,385.8088210353007,393.2697244035532,348.37344552579015,401.26286164176645,448.93899739302145,461.6200100869101,525.3535599404097,565.2974231802806,658.7378541562866,697.515704638392,768.8173196508536,839.0956514184647,899.5951505252414,918.739696780214,974.5393296745779,987.0056900960558,939.6419613129133,947.7330556733239,1080.0804189560715,1152.3463857886195,1251.3355400461496,1397.8532400572244,1415.7469668529793,1385.080179769395,1498.0981477878336,1361.0104785160408,1298.914966617694,1340.4183099383902,1364.171619229224,1333.1731963813377,1403.5463324810892,1512.2645551849862,1529.385432928039,1537.7691378123723,1593.5118519829807,1746.8304520868014,1814.6855068852472,1917.9958768482384,1947.3670228363026,2009.5515145011539,2035.7303040085865,2123.452144816114,2063.7622928169985,2037.8938186377723,2042.8976113746803,1964.4622205955284,1924.9243666733455,1995.7585299821783,0.036798413763782456,0.005914874060232611,0.23985879289813072,,
Others,178.7520302902248,181.28529980525417,184.05043356001096,186.68973227929672,190.590672770494,220.09755666690606,227.7768143959922,236.436329370546,255.57687509684035,269.3502431598374,241.83266102786794,278.36614506309456,311.18647872118703,336.8474322838262,382.08566278590547,247.36601195962123,276.68504571038204,320.0188422227853,339.84279117281085,420.25362826401664,457.79596071616106,471.0800874654967,533.8420481427833,578.4155431420087,623.0707761333623,630.4663414092215,602.2425656651169,660.434434564249,737.4060195786657,825.6866508234209,805.1978425485069,889.186356205188,913.541412466604,914.5384091037218,977.0026513904401,1000.0422245902201,1095.275022907619,1155.2977167675508,1236.759729675794,1325.5455721465617,1400.2600099338242,1467.5563338501524,1492.6695914753143,1592.2634604477234,1724.181569809912,1952.3683326084272,2121.9024264243767,2209.25015294437,2167.2222008602394,2270.864048769023,2359.956668544024,2551.9753473851983,2553.2264181895166,2551.33325434356,2507.938537444248,2422.5747991910825,-0.034037412392154076,0.038181747166359026,0.2911553969630752,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.87024867351217,119.84979853944695,129.92827640980138,149.91524620556845,194.08299657783866,213.1212829317654,259.0156491093323,288.5186508825095,313.8459541488867,343.78697407740384,329.65799512135294,324.32585524125363,350.66115567884015,385.63976215962674,432.7192414354694,451.85666933030564,518.0963395444036,539.4089501770652,550.2688822813391,587.082415201648,628.9976886133417,724.4246377994823,789.9194863182496,838.7726773545045,894.7554681072397,1032.0243042313107,1027.9377814727522,1036.3036265956514,1162.0492267696516,1302.8501975333704,1578.239457642943,1736.39207327529,1844.4376641851256,1806.2219158258092,1892.2783485761593,1922.8278585782243,2049.929556671375,2105.7440168519474,2140.585662231914,2076.4250668180616,2046.7296830364357,-0.014301206557447044,0.04771262687301414,0.24598472399678384,,
Total Middle East,863.3486741467304,887.2639277287026,915.450695654112,943.120239912947,976.4463694424026,1035.1218683462846,1088.94724073891,1169.439641649849,1264.253823222761,1349.423635328992,1304.811516153328,1490.2103736582928,1693.761254711916,1763.4031870692527,2005.7361772145048,1911.086452508774,2099.602751391816,2297.796818263793,2565.265113717977,2800.6274981611477,2965.6769042509454,2955.3105108866994,3126.562806176457,3233.8768842258605,3333.972826956195,3433.6688062680955,3567.107910087386,3779.7649167113746,4067.962030311172,4488.345799284793,4475.872239381303,4599.989768144702,4830.6013769795245,4751.101249969406,4763.159421228011,4995.654613804331,5249.152925785698,5393.816341468225,5609.797487768312,5962.2105838351645,6275.020811770781,6547.375069296664,6763.234304581712,7170.533039479057,7427.962338505443,7795.634693362431,8175.899417409555,8502.453112296078,8689.817446561394,8884.98461867397,8872.889118381661,9001.753371486473,8999.5055682411,8879.097846221066,9010.524795617548,8320.556048282071,-0.07657364726092952,0.019501899558206803,1,,
Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,126.38735366394259,133.76953185901309,143.66224917695567,152.02048511754646,164.40535966403658,175.45829984042496,189.713376386967,205.95098102083767,220.23029754644543,223.355235699058,234.8969184226044,261.4063750439587,274.8778347748109,301.07584739473214,313.1125115985439,335.94233726188975,358.6444152724729,384.54098026978085,388.2433537679879,391.6875736746633,409.7481687762125,407.47837380679766,442.2493630228386,471.4372580683127,488.33967833109875,500.0520159761254,505.8203439511038,509.62234219224916,524.9101938384143,536.0241466501952,554.3708202242761,544.0575718126821,558.0454034767706,568.4425532694826,575.209972584775,579.0814916893746,597.704895990306,595.4592647033983,637.6780376456558,678.192528935994,701.235489935287,686.0981989499629,703.4621868307161,760.8242058216655,801.2641081190008,836.6786314861425,817.2173038519024,869.3679746111819,883.5905629922783,903.0986387994906,979.7294095817666,1048.5183277616904,1086.882359075862,1188.388240637471,1210.8380373263055,1004.674783482598,-0.17026493014618538,0.04215192870030671,0.2822917595826958,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.43468698866565,356.4986618478154,381.8831720506027,385.5611619871659,389.5476829642808,407.9194016529247,406.2591957246057,426.5463493242085,448.38479905191906,461.8591303858931,474.74187898982393,484.4603439511036,500.01715093541856,505.8666321945786,520.2967493899213,537.1316421420844,533.3581182607696,541.0012938877295,550.5937861461949,554.8009314888847,553.8161911429265,571.9314713327717,582.7798126486038,611.563243125108,656.0795996695775,673.5135513640015,656.6183842892407,679.2448351028836,732.2516264548863,771.7127610266073,809.5412569964886,810.0988334718377,866.4028333851608,879.8557155974003,897.5706615014724,975.1882062380832,1042.9616612367622,1080.126885857078,1181.7185750236522,1204.0679326049262,998.6043022301537,-0.17064122780038227,0.045489151766454405,0.28058608640124494,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5076502732240438,2.1457534246575345,2.6578082191780825,2.6821917808219182,2.139890710382514,1.8287671232876714,1.2191780821917808,15.703013698630139,23.052459016393442,26.480547945205483,25.31013698630137,21.36,9.6051912568306,19.043561643835616,15.727397260273971,17.239178082191785,10.699453551912567,17.0441095890411,17.848767123287672,20.409041095890412,25.26530054644809,25.77342465753425,12.67945205479452,26.11479452054795,22.112929266416586,27.721938571285477,29.47981466072226,24.217351727832348,28.572579366779472,29.551347092393705,27.137374489653975,7.1184703800649345,2.965141226021041,3.7348473948775816,5.527977298018301,4.541203343683462,5.556666524928053,6.755473218783967,6.6696656138187445,6.770104721379663,6.070481252443977,-0.10334012511302948,-0.13701785489335594,0.0017056731814508207,,
Middle distillates,229.010072733915,248.8917313834047,254.09187847030057,264.19782651752877,278.1162241027087,296.6108026142851,339.018329163806,371.71236899625455,396.6146237077512,410.8834679493156,435.66865204306254,480.01070942957585,513.653164541358,548.0390576084701,578.2689050334556,608.6468893611498,646.6877189864099,669.0067648529313,688.6955966244079,700.3097024399291,713.6243072278708,690.335595909188,716.0285551129324,746.0971428186054,771.1083195540449,786.9685724062382,783.5276353361292,792.3289272175117,814.9704985382718,845.1029988580781,880.2606253962807,908.7315638526735,939.0272488320854,981.7526805189076,1041.8462824975502,1076.0387725953456,1104.3882458694807,1137.7578540271393,1167.2797247796757,1192.922797007717,1252.0137292558345,1302.0827166230833,1384.2720733826095,1465.0777074398004,1520.549501693747,1632.3160291869692,1626.4886305469715,1687.2190073028976,1798.7250791720967,1839.1232509598306,1895.2009859668863,1859.6715794522597,1896.9957394860457,1905.4463912886426,1940.6501910417478,1682.818006402425,-0.13285866037552996,0.02469512396756568,0.472835253651027,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.75909710116,482.86388677810953,498.3276199322074,514.7124478035365,519.9667102374107,517.7909708570886,495.5263168583563,514.9183615831696,537.4871839775234,547.3803280975792,566.3319219330292,574.8385599412737,581.9303389187872,600.9338845951601,624.5297719827066,654.1213369676921,670.1634767640211,699.0403994708238,735.6112531429461,783.5867141572319,812.3247096328713,848.6347975384311,886.1888052624885,909.8708803243941,933.4199333636436,982.928853096443,1029.793714654564,1107.7214937001581,1166.6643730623764,1226.2701081880584,1311.8410985817395,1322.6509549176287,1379.652811367665,1480.1325409671658,1538.5033331351483,1633.70970778791,1605.3933901315077,1635.9349608392854,1642.9342299437342,1679.0176808292867,1522.2632525327076,-0.09336079666484287,0.03192209810045843,0.42772286034287527,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.88779225999008,163.82383220830016,170.67914492072393,173.9831488208714,180.34299220251862,195.83333637078212,194.80927905083146,201.1101935297629,208.60995884108203,223.7279914564652,220.6366504732093,208.68907539485545,210.39858829872432,214.03661394311183,220.57322687537166,226.1392884285886,238.56808708865202,239.98684936126122,246.1414273759622,258.25956834031814,263.71406296247415,255.75344833104947,251.56904876465111,257.4088444552815,259.50286364407316,269.0848761593913,272.2890019685195,276.55057968245154,298.41333437742406,294.2793935056886,320.47493060523004,303.8376756293425,307.5661959352317,318.5925382049308,300.61991782468175,261.4912781789767,254.27818932075093,261.0607786467603,262.5121613449082,261.63251021246145,160.55475386971705,-0.3863348490623858,-0.011690009397247958,0.04511239330815166,,
Fuel oil,141.34809055101223,161.91788883336366,142.67442083285607,151.6456386696059,135.38318311728042,165.4113865741908,188.92038009678632,197.01277505377965,214.87216553129232,220.61405636219027,221.50904312410196,249.6806405721674,255.99055190402566,257.66296020362574,283.13093513628894,300.8211066987286,320.37832558522166,336.1610698344586,350.9955610456839,355.10773266015696,349.4813864230332,350.9004978407111,357.9694052613922,377.47461633212123,392.85303666942275,383.3957843713292,388.08481312760415,391.3982652567387,374.6580826069784,393.1897809151873,408.27512598595325,420.2771909662436,440.7927586797425,447.632360403741,447.62432061894384,412.13227022859195,380.97299818398193,381.0101310870933,389.91791577823864,371.5002284818866,437.7897699542622,405.7114245152527,407.734675137185,407.14114256582144,428.4023314939255,442.0370190093812,379.43800731893833,429.48802622098873,428.11128349259957,427.4072105518266,418.19553983815473,409.54432764615547,378.7886373039159,337.7601143820113,321.4826916823102,274.6300894240254,-0.14573911277495655,-0.028303637399410886,0.07716508113115599,,
