Million tonnes,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Qatar,0.047,0.047,0.07100000000000001,0.092,0.10700000000000001,0.09300000000000001,0.08900000000000002,0.106,0.138,0.188,0.22400000000000003,0.30800000000000005,0.41000000000000003,0.398,0.432,0.34868613899702944,0.49571200164415796,0.5510533190094274,0.6004343475241104,0.7064424807520817,0.7551904920714769,0.9483138570914134,0.9253138570914132,1.019174251081403,1.0647572570187398,1.0775061868614535,0.9379782680797277,1.0760007106973841,1.147310618423745,1.3252454539961327,1.288243293398139,1.416962563306945,1.6963716252814218,1.8023101834237754,1.7038582277873309,1.6741906897184684,1.8989866955123702,2.168166850013744,2.5197482475588844,3.1245878181683384,3.4431281091775974,4.46549912088114,4.9773895072285175,6.0299671732869635,5.878831380217479,6.259817581475548,7.905462350075484,8.346846229457242,10.006441832221878,10.581777238666632,12.542185108667063,13.138825017225585,11.784575025748616,12.073817562620524,13.294880174394372,9.858011399037668,-0.2605366266784659,0.08502399445448039,0.0024603587306838877,,
Saudi Arabia,19.577,19.744999999999997,19.913,20.083000000000002,20.255000000000003,21.040169127740988,21.281622576622098,22.742499519086483,24.120890837754743,25.289344286635856,19.279841779422455,22.4735809122442,26.029696556895594,28.12286044167315,34.011923222385285,27.722456667236145,33.37061906119919,37.13349367114817,41.22752507245652,45.97067520572733,46.75470768037526,45.976855581820665,48.766253880262525,50.06689692630479,48.12272545788761,51.208318930632565,53.532696460364946,51.810629207254955,52.12193338830945,62.967955466275626,60.22290573380474,62.149305201732005,63.218858215605,67.3846784103859,69.8508994026314,72.07411870440377,75.90680432949083,78.23354192584918,82.90431198126934,89.56554785949501,89.2503426282389,93.40361575282736,99.47809781930513,110.10477730783374,120.16986215208726,132.07066408394633,138.57966375969892,145.6306294887357,146.10421154504374,160.904801055002,166.97227314733894,164.65504118294743,160.6919535440384,151.69198251864825,153.20272609204608,150.01984408666743,-0.02345109895505293,0.024582875638342383,0.03744189555415805,,
United Arab Emirates,0.06957009124558836,0.07425199061719892,0.07978721916157355,0.0891282821599642,0.09903971539208414,0.1152397478369163,0.136,0.179,0.28,0.388,0.629,0.9309999999999999,1.393,1.5370000000000001,2.0949999999999993,5.071,5.498,6.087000000000001,6.085,6.965999999999999,8.713000000000001,10.55,11.535,13.848000000000003,14.530999999999999,15.206999999999999,18.863000000000003,19.000000000000004,19.671,20.651,20.63,19.935,20.254000000000005,20.174,19.655,19.386000000000003,19.099,19.684,21.823999999999998,23.632999999999996,24.634,26.518,28.387999999999995,29.843000000000004,28.992,31.034000000000006,33.223276,34.809972,38.634463,38.362037,41.680358999999996,45.22457999999999,44.769384921875,44.43812700000001,42.67253106595683,34.73854919312081,-0.18815138781573126,0.03941031577213705,0.008670033877920851,,
Other Middle East,5.743445937253512,5.973288296208068,6.2107614383375,6.461883957037069,6.720527607128257,6.515560865206317,6.789827368650396,6.607921507654859,7.109627223885957,7.606717441347099,8.36465603941232,9.433692298875323,10.39445762577116,10.910615749715852,12.642015480854068,12.303771824229859,13.19120970304278,14.877355253237253,16.03422453985378,17.395363655250957,17.722339950297933,17.41528702459602,18.753486603578295,18.80780709563924,18.55721156315113,19.54880684335956,21.15826066560384,21.40559502348131,21.93735534633748,22.63851072038984,24.400790813861427,24.398024886824,25.72689678009742,26.707517139378858,27.1772636182521,27.51981912454007,28.2301100394344,28.940568609450377,29.745244439535014,31.600039969730545,35.54964687199228,35.99436017049823,37.63620854951468,38.764283174890274,37.39913374062325,34.695131459036766,34.17091854931193,32.34943596784359,29.657872186976345,29.60338648640652,25.75203223978778,24.795227445883608,25.177614172039867,25.039997648056083,25.274079150814973,24.037304870134268,-0.05153303387534869,-0.038428949405763246,0.005999221395211455,,
Total Middle East,43.27142636080152,44.47809325743459,45.881765234110595,47.39519114292976,48.908573486488514,51.01694713575082,53.663574305871805,57.71913524839034,62.11075664941429,66.0644834441854,63.32380171895513,72.72043681167504,82.4154035388887,85.63125341816472,97.34484963182187,92.6224628536773,101.85403128435718,111.54038512022632,124.23063382844536,135.6184764222229,143.11782929552595,141.56423572395832,149.5670946193439,154.98398488782402,158.47330709941642,163.44427142285818,170.65763202048697,180.9450380686479,194.2413520929928,214.12771180739855,213.09914434271408,218.24597070123437,228.37640320775975,223.54972002371414,223.5345746943879,234.01575088161889,243.58139507310827,248.57201240644468,258.27441477315017,275.3940247854123,286.307043300077,299.7494332537037,310.13270718934,328.71149362954424,336.23645768190937,347.24477197974346,361.6542761553989,375.8588995881887,384.75093212948667,392.0241725149281,389.7917981053658,393.5340347542593,390.813209274541,383.88786036803697,390.80541288803096,361.22991110460856,-0.07820380103693703,0.015153174079209464,0.09015562364404935,,
Algeria,1.2890000000000001,1.6930000000000003,1.5779999999999998,1.6820000000000002,1.775,2.0320000000000005,2.2880000000000003,2.5140000000000002,2.7390000000000003,3.0360000000000005,3.378,3.8770000000000002,4.400000000000001,4.521,5.42,5.468999999999999,5.889000000000001,6.244999999999999,7.010999999999999,7.759999999999999,7.966000000000001,8.078000000000001,8.158000000000001,8.168000000000001,8.553,9.156,9.069,9.113,9.078999999999999,8.669999999999998,8.433,8.059999999999999,7.986,8.217,8.110000000000001,8.482999999999999,8.782000000000002,9.734,10.124999999999998,10.59,11.034396000000001,11.5159,12.900566315000003,14.020728,14.868,14.974999999999998,15.826,16.816999999999997,17.565,18.275,19.4626,18.9165,18.5683,18.883799999999997,19.52915,16.547330000000002,-0.15500066742039487,0.027644918013267183,0.004129876319577165,,
Egypt,6.935999999999999,7.449,6.0600000000000005,6.342000000000001,4.680000000000001,6.075,6.264000000000001,7.1499999999999995,6.7219999999999995,7.407999999999999,8.218,9.725999999999999,10.389,10.728000000000003,11.763,13.136999999999999,15.150999999999998,17.237,18.923000000000002,20.48,20.802999999999994,20.856,22.054000000000002,21.926,22.719000000000005,23.310999999999993,22.926000000000005,21.984,20.538999999999998,21.468,23.281,24.598999999999997,25.961999999999996,27.327000000000005,27.908,27.249000000000002,25.659000000000002,25.331,26.190000000000005,25.163,29.333000000000006,27.82,29.805,31.163200000000007,33.548230000000004,35.320299999999996,32.958,34.504296937677324,35.012,37.682,39.01823860713347,39.86093860713347,36.80219233818229,33.89018159005569,34.1393496865061,30.72629553361569,-0.10243328628528803,0.001748182673275256,0.007668657137593136,,
Morocco,0.9547790696732621,1.385657115781666,1.5221973546882814,1.6702972235923077,1.8079285589737595,1.892292670690607,1.9969999999999999,2.122,2.545,2.734,2.8230000000000004,3.0850000000000004,3.4820000000000007,3.7359999999999998,4.237,4.3,4.229,4.454,4.499,4.685,4.656,4.566999999999999,4.558,4.872,5.356,5.545,5.533,6.541,6.639,7.217,6.817000000000001,6.411,6.822,6.752000000000001,7.445,6.945,6.941000000000001,7.233,7.222899999999999,8.613617000000001,9.371917999999999,9.488531000000002,9.90322,10.913899999999998,11.016841,12.256283999999999,13.120629999999998,13.188661999999999,13.371123999999998,12.653455999999997,12.344078596205746,12.597,13.326,12.996828361140649,13.18622693200458,11.743686217828184,-0.11183087445302087,0.01813729544657461,0.0029309847338243288,,
South Africa,5.606,6.093,6.622999999999998,7.201,7.918999999999998,8.581999999999997,9.388000000000003,10.239999999999998,11.302999999999999,11.011000000000001,11.684000000000001,11.811000000000002,11.697000000000001,12.287,11.650000000000002,11.983000000000002,12.979000000000001,13.144999999999996,13.269,14.447999999999999,14.116,13.623,14.401,15.874144985441097,16.448530696708286,16.593072298407126,16.72184962525612,17.275910060769842,18.003359468648306,18.783181748046268,20.034483232787146,20.669290658543108,21.0009541488849,21.315423742275794,21.615748660451626,21.99076867295293,22.466463009901805,23.051164881566052,23.882968776463944,24.769833179648028,24.775885729285655,25.24224317325434,25.74237915546019,24.378068094652214,23.885012644394596,24.898364538288206,25.188450676623745,25.854619457035287,26.30903876963431,25.938569216982486,28.61298532452057,27.4287864480589,27.364817984265528,27.29001607071086,26.952109810627082,23.298586419675672,-0.13791798701525815,0.012154310950031944,0.005814852325676751,,
Eastern Africa,5.414419455206874,5.700476098388412,5.996409727553606,6.243633673694616,6.614666441387982,6.91598465159385,8.281061994122581,8.598365762504875,9.016920188586605,9.05622054419765,8.678259132319486,8.6797601475314,8.865661852176052,8.693283969620664,8.860384160705667,9.182004673142004,8.921157353327864,8.61801264981356,8.532214839048883,8.69392427868378,8.899127534878287,9.478530520580037,9.616449530329906,10.456519307487442,10.900786897298637,11.111110876185501,10.83044720884537,10.895182812430429,11.193186570286192,11.777087577209128,12.167003231487348,12.55823504579691,12.739941687247839,12.907035604631632,13.615243044535392,13.71290893287648,14.441202159614608,14.616748863247103,14.691941674653757,16.03237849031505,16.745608966105696,17.71195838547424,18.35498346885343,18.83636544609387,19.771656789456305,20.525222630868903,21.57618341485613,21.81512487015555,23.350831752417335,24.06278928588642,26.52065540394303,26.754457615636362,28.248481116084246,29.25514850469817,30.51430179902264,25.181456043641614,-0.17702019149666415,0.04434991907115626,0.006284778209361194,,
Middle Africa,1.996993924374224,2.036393525696713,2.084279656598351,2.14065914589977,2.209560397793923,2.2439024296315835,2.642723932139327,2.7533775034816537,2.8387694815266364,2.9864385212198177,2.8631896877299563,2.980274987170188,3.1639035673049216,3.713386156649579,3.7980828423420645,3.7632048310773807,3.9702889171606057,3.669971824423653,4.202178106862049,3.7895275865016544,4.238300018793519,4.067661693776075,4.16006590479262,4.399097705151144,4.477911182584051,4.058687121617313,3.8631341725566615,3.8567474329702165,3.9931197904856757,3.921057278812016,3.8080548059122874,3.8235121758843604,3.9506517565243944,3.7381149104973415,3.9503133543290034,4.336921369134243,4.611119835052176,4.765728141144822,5.220386838217411,5.502293075567357,5.151870926822192,5.941696638694413,6.719844236681676,7.688005181745527,8.602169805390623,9.38938448216119,9.968314660983411,10.604531954966385,11.89844463517106,12.815186531646065,12.577920962927744,12.181205998067764,11.431269076590244,11.498927633084623,10.983997129983461,9.584456254287494,-0.12980046314380767,0.02474365976460846,0.0023920849418368503,,
Western Africa,3.68112709815363,3.9654716125428005,4.034734870919724,4.025483703811971,4.4560368021394865,4.91002517615456,6.525384790805883,6.960268017304017,7.702182034162958,7.899973231314684,8.590793992102721,10.494779874999807,11.313278996836011,12.110433394916472,13.673112132675024,14.52338547513046,14.726266391254496,15.544527617878703,14.554161731843287,13.313805435918296,13.857398622131587,12.882628599631463,13.767720162368743,14.31953492246442,14.710950940058872,14.175097037742521,15.16084851370122,16.58548206686309,16.396620139328423,16.418295261988533,16.57404862839536,17.55010891020569,17.482271196458072,17.637270630267302,18.82965644632111,18.490632230743596,19.264508203404745,20.29122177809829,19.89706849483457,20.854796467575866,21.775440264786532,20.305116822287296,20.820981823636536,23.602202558075106,23.650090744663807,25.06724284434823,25.391438000762022,26.54588305497831,26.968236772392782,25.337065602723698,25.96281879169708,29.202992446688974,31.862246264808267,36.65416965272291,36.912883507676206,32.9582757005789,-0.10957306382917331,0.045525226742963554,0.008225713897644893,,
Other Northern Africa,1.395567307809253,1.5478329097749515,1.6554318856533037,1.886050419089564,2.097939446699964,2.2739954431563234,2.119864272533582,2.4688140758956227,3.190530564126307,3.479455485035456,3.580309782164696,4.644571917590084,5.284567462952168,5.802662437037558,6.313454357501023,7.1081601187848396,7.948242110359889,8.606444859953195,9.129560731307661,8.789842453394659,9.208897993323152,8.869552684516847,10.260458754336645,10.451568438329948,10.523511131459077,10.616070559519844,10.812594369043653,10.455486087186472,11.59044580831124,12.476445808311238,13.092390019587334,13.223573022042123,13.741390019587335,14.334390019587335,14.909391392018513,15.659470685983155,15.57945728115742,15.48245728115742,16.42145728115742,16.39117068598316,17.56095004255152,18.33537728115742,16.804807281157416,17.46465068598316,18.575607281157417,18.78446728115742,12.420937281157421,15.831985109324973,16.70916325339494,17.050202589468412,15.156164222775114,13.860658516660783,14.266131406951633,14.546321943915956,15.011903359541602,12.387158373082519,-0.1770987740723563,-0.02107532873518947,0.0030915822692751936,,
Other Southern Africa,0.19815552405841133,0.2026409700814557,0.21011556181199811,0.21507600764438983,0.22073984088572288,0.22703975758923564,0.23462204718548405,0.24516329732954711,0.2696649775238965,0.3293748909497731,0.33393958882067526,0.3090196880656343,0.3074588102263373,0.34207534051908445,0.36933873872338496,0.38053545342410544,0.43908971647991046,0.43991501973969727,0.44331079252341066,0.4530312166563294,0.53001882403195,0.571018892256874,0.5967453567048662,0.6380091899163265,0.7124199156307329,0.9906014245364116,0.9630000000000001,1.1045,1.116,1.1315,1.2552,1.2753,1.3657386470000001,1.421221363,1.496761023,1.5301213630000001,1.685177396,1.6190525,1.6938061000000002,1.7057007000000002,1.7734258,1.8128,1.8971,2.0822000000000003,2.1185000000000005,2.2058,2.2845,2.367832847,2.533163504,2.596502117,2.717680008,2.764638632875183,2.7872831359999997,2.853837516,2.860747911266082,2.6394710022758074,-0.0798702246694214,0.030493156834143553,0.0006587581675418005,,
Total Africa,27.472042379275656,30.073472232266,29.764169057225256,31.406200173732618,31.780871487880837,35.15224012881615,39.740657036786885,43.051988656515704,46.327067245926415,47.940462672717395,50.149492183137525,55.607406615357114,58.90287068949548,61.93384129874336,66.08437223194717,69.8462905515588,74.25304448858274,77.95987197180882,80.56342620158532,82.41313097115473,84.2747429931585,82.99339239076131,87.57243970853277,91.10487454879036,94.40211076373964,95.55663931800868,95.879873889403,97.81130846022,98.54973177705982,101.86256767436717,105.46217991816945,108.17001981247222,111.05094745570253,113.64945627025938,117.88011392065565,118.39782325469041,119.42992788513074,122.12437344521365,125.34552916532708,129.6227895990895,137.52249572955157,138.1736233008677,142.9488822807892,150.14931996654985,156.0361082650628,163.42206577682396,158.7344540343827,167.52993623113778,173.71700268701045,176.4107713437071,182.3731419172028,183.5671782651214,184.65672132288216,187.86923127232885,190.0906701366278,165.06671554498584,-0.1340147653136936,0.019937522110513584,0.0411972880023313,,
Australia,16.814999999999998,18.002000000000002,19.729,21.490000000000002,22.058,24.412,25.692,26.13,27.863000000000003,29.517,29.136,29.779,31.192000000000004,31.710857510245226,32.108759965402406,30.572071052892753,30.120668951956926,29.619924505452026,26.373611431666205,27.31134912015875,27.406124483852913,26.96152349257151,27.728430674372525,28.947796145456934,30.108629335756152,30.780861498495916,29.74926396168972,30.39479375333775,31.346735740444235,32.459075747167184,35.24791883411903,36.181615516185715,36.748715000259175,36.71766088861101,37.5771299374491,37.55422748542914,37.63800531582566,38.02970905101272,37.83890492926173,38.76226457391548,39.25359244512963,40.537502533718936,41.14690039274374,41.283206431028745,40.26509350290412,40.77738508273254,42.92531935433665,44.450884299834975,45.80956552341691,45.92202878550358,45.58191501125795,45.73735143111183,47.896644441059905,48.682069391239246,48.26961914708521,41.924067622471796,-0.13383362602834603,0.018297121290269835,0.010463392831012493,,
Bangladesh,,,,,,,0.676,0.835,0.947,0.9820000000000001,1.1460000000000001,1.2400000000000002,1.222,1.2990000000000002,1.439,1.6249999999999998,1.6750000000000003,1.65,1.4760000000000002,1.4890000000000003,1.66,1.79,1.7600000000000002,1.7650000000000001,1.9219999999999997,1.8600000000000003,1.7220000000000002,1.9229999999999998,2.161,2.247,2.9330000000000003,2.9899999999999998,3.429,3.7929999999999993,3.371,3.324,3.957,3.962802,4.109043000000001,3.854176,3.872729999999999,3.919782,3.7049299999999996,3.766274,3.520655,3.92029,5.080023999999999,5.437646000000002,5.327468999999999,5.990617834262623,6.340885112245947,6.964195879963808,7.790491251529436,8.901284785099946,8.792319195450592,7.730346950623875,-0.12318631606537911,0.09584214183649009,0.0019293370479404883,,
China,10.96,14.074000000000002,13.900000000000002,15.200000000000001,20.377000000000002,28.191,38.43,44.175,53.83,61.89,68.25,78.03,82.4,91.25,91.10000000000001,86.655,82.23,81.32400000000001,82.961,85.95700000000001,89.74500000000003,95.37100000000001,101.29,108.83000000000001,113.893,112.86100000000003,121.85299999999998,132.378,145.7916,148.12369999999999,160.19979999999998,175.66742000000002,192.15135,197.08085,209.33075999999997,224.21545000000003,229.08247999999998,247.86678000000003,276.29480000000007,322.60570816999996,327.9306266969999,351.795786151,369.23940520314005,376.3348311551423,391.04606687000035,446.3048626762913,462.3911375513336,484.20476345079476,504.96613383084923,524.8637070912218,567.9728812554993,586.7039399740424,614.1775186671678,633.7002,654.3264999999999,669.2100973898449,0.019952049169339237,0.052826138752092744,0.16702120124710443,,
China Hong Kong SAR,2.1208472599999997,2.3238971999999998,2.784922031,3.0409320980000003,3.604942458,3.8939643779999997,4.0969999999999995,4.679,4.8549999999999995,4.969000000000001,4.669999999999999,5.518,5.968,6.2,6.338,6.485999999999999,6.879,6.694000000000001,5.940999999999999,5.491,5.157,5.021,4.91,5.628,6.002000000000001,6.2829999999999995,6.27,8.065000000000001,8.387999999999998,8.931000000000001,9.568,9.375,9.277000000000001,8.902000000000003,9.481,9.889,11.756,12.839000000000002,12.924999999999999,15.262000000000002,13.751999999999999,14.920061768692664,16.045116701952715,14.539843246615149,16.47470124290388,17.797698289212804,17.94747255483192,17.20394984158779,17.59169686454998,16.641511551968513,18.245389835397102,18.88182047469568,21.369155331999817,21.622531199993837,20.187613149286747,14.259168803534612,-0.2955972942035625,0.02053227147050074,0.003558797919578025,,
India,12.642000000000001,14.126,14.57,16.316000000000003,19.596000000000004,19.505000000000003,20.474999999999998,22.090999999999998,23.314,22.833999999999996,23.347,24.593,26.413,28.71699999999999,31.003999999999998,31.633,34.036,35.403000000000006,37.223,39.934000000000005,43.332999999999984,45.53,46.995000000000005,51.53000000000001,55.801,57.943,58.903,62.07500000000001,62.662,67.38399999999999,75.232,81.062,86.50299999999999,92.527,101.59409714999998,106.68770586,107.2559558,109.78201530605322,111.99646030739787,118.4483653779338,120.86100397418258,127.9045172533107,136.7188435182229,143.46408091786273,151.35273520580273,153.95956335719328,161.378018820814,171.994983167949,173.7701193914426,179.05544734321262,193.9400774842865,214.30936164887333,220.69729887751868,229.00476971799594,236.50760901590016,213.10915405168362,-0.10139513274954715,0.045647935606415,0.05318770150853159,,
Indonesia,6.119999999999999,5.893999999999999,5.67,5.993000000000001,6.393000000000001,6.79,7.024000000000001,7.579999999999998,9.051,9.463,10.858,11.716,13.783000000000001,15.086,16.46,18.413000000000004,20.551999999999996,21.371000000000002,20.973999999999997,22.065000000000005,21.777000000000005,23.822000000000003,24.772000000000002,26.042,27.541,31.669000000000004,33.590999999999994,36.215,38.010999999999996,39.04999999999999,41.548,44.103,48.869,46.54100000000001,48.672000000000004,54.336913372399835,56.090092600817144,57.01601842906886,57.652621422539504,61.50375738295695,60.87082878526981,57.98133366482389,61.50206140067365,61.35951562917355,62.58213049822618,66.48001460945261,72.59373935214155,76.41702732028718,75.4382735872727,74.39660964372993,69.77902858998728,67.61588402531945,71.89456673275517,73.44001126480006,72.08772908217584,53.17004859703349,-0.2644410371179009,0.014240853907088402,0.013270160479766563,,
Japan,87.936,100.047,122.969,142.74100000000004,169.072,199.238,219.765,234.466,269.192,259.032,244.09300000000002,253.549,260.457,266.538,269.12925,241.382,227.67575000000005,211.59025000000003,211.30474999999998,221.98875,210.18725000000003,212.18075000000002,213.14499999999998,229.34025,238.19849999999994,248.0482408176461,250.56751116417394,255.9522609760421,250.3556916779597,264.8941361785845,274.76009408318055,276.4942422983753,273.3496240795641,263.2662435870279,267.4131298142996,263.60250195006034,255.51465552327315,253.3152356328785,259.5047999799619,252.67757564309005,248.5093097758509,239.51552078010627,232.2794248154746,224.12710944285428,199.89020261316867,201.94621209246722,202.41318453957854,216.57490033360043,206.53257543459193,196.00482886343326,187.90670324019194,182.54431009595396,179.73880163325128,174.27055059566302,168.3339460184834,149.0341301026814,-0.11707093820768288,-0.017035078731872266,0.03719588143343042,,
Malaysia,2.2849583,2.6586431,2.7131212000000002,2.7534774,2.8388500000000003,3.128320144186046,3.425106976744186,3.805879069767442,4.124748837209303,4.110586046511628,4.3345627906976745,4.840651162790698,5.510497674418605,5.941423255813954,7.205074418604651,8.15472981607928,8.688077534847848,9.073116275250984,9.713918157332731,9.538205584566096,9.510540996667821,9.104724810116767,9.335496667879806,10.145075942067896,10.49079104483657,12.632265108641505,13.600953303334666,14.879487658674801,16.388645917749187,18.044931343361306,18.869399510385644,20.646675109110177,23.872202109704396,20.292216475852847,22.342103845225854,22.40977540252005,23.304178403042524,26.02897317003597,27.565905327839687,27.984980416720514,27.99766569546705,28.864077147685943,30.790764502652173,29.438316201612096,29.209628302660178,29.206094307777,31.49408139407697,32.7808245633228,34.934387613956176,35.04643578264741,32.24245259139014,36.16517095306093,34.01499314049147,34.18481907776982,35.994741621607204,31.071316872546944,-0.13914029749414192,0.02110711654160946,0.007754767431966971,,
New Zealand,2.7180000000000004,3.014,3.17,3.253,3.378,3.9749999999999996,4.103,4.417000000000001,4.679,4.464530450022945,4.31388576721673,4.430426227039554,4.394354447632403,4.188112257840802,4.232225365909035,4.0745972702279225,3.8650600420690537,3.8418950202087903,3.677314165270821,3.715861133907155,3.5075107911571735,3.1255073061183487,3.6215452698515085,3.6107460409300463,3.6559187282313403,4.135449982595588,4.2085472247137945,4.338361047577716,4.292521651842067,5.032900749393636,5.425722195822332,5.552994416425357,5.897653347061791,5.9647335262645225,5.989774386593828,6.155435367293464,6.173989308737726,6.406664413898573,6.770265461827742,6.781996820726702,7.044607912495352,7.117658459372522,7.14559359717248,7.249530409836955,6.915572199217765,6.923932564843361,7.144007465493113,7.0367763694483045,7.1364843142832095,7.256747609600755,7.5521237872067335,7.7304002916242975,8.152763479502731,8.175146820051962,8.328948054432393,6.897099751618469,-0.17417479712607897,0.018770130623802173,0.0017213755293434443,,
Pakistan,3.7769999999999997,3.8779999999999997,4.335000000000001,4.936,4.632,4.581,4.29,3.553999999999999,3.6410000000000005,3.9210000000000003,4.066,4.061,4.27,4.501,4.799,5.015000000000001,5.326,5.864,6.471,7.026,7.501,8.08,8.848999999999998,9.528,10.215,10.694,11.274,12.334000000000001,13.458999999999998,14.442,15.668,16.490000000000002,17.011000000000003,17.590000000000003,18.226000000000003,18.834000000000003,18.461000000000002,17.981999999999996,15.902000000000001,16.042,15.24015336,17.577193382000004,19.142217136000003,19.416772208,20.749066803999995,20.547989773999998,20.677424039,19.990850192000003,21.909956327000003,22.649436777,24.584516872,27.471534207999998,28.297029952999992,23.435913008,20.656372110193235,20.176286816,-0.025910249779026118,-0.00044764215757364667,0.005035589979676199,,
Philippines,4.176,4.556,5.1450000000000005,5.883,6.303,7.183000000000001,8.319,8.164,9.597000000000001,8.977000000000002,9.684,9.953999999999999,10.89,11.222999999999999,11.589000000000002,10.881000000000002,10.225,9.841000000000001,10.29,8.395999999999999,7.445,7.829999999999999,9.103,9.808,10.998999999999999,11.486,11.124999999999998,13.680000000000001,14.085000000000003,14.896000000000003,16.796,17.535,18.842,19.054000000000002,18.020000000000003,16.576,16.485,15.570786046511628,15.487483720930236,15.942349084468235,14.804070007262291,13.282784197570914,13.80549375050227,13.1957404029846,13.703956042741904,14.347098363263605,13.521813879821043,13.997627594768081,14.660694560327826,15.560756293977569,17.693904317725554,18.97024209339755,20.304124069124548,20.371773214607146,20.802840924802698,17.036320238079995,-0.18329554235216705,0.04262388346529522,0.004251918316971969,,
Singapore,4.1088667042458304,4.697020519927133,5.657415331162829,7.035314600072981,6.9180471069486895,7.506840918029621,6.512,8.167,7.676000000000001,7.5600000000000005,7.386000000000001,8.781,8.810999999999998,9.049,9.647999999999998,9.576,11.029,10.724,11.358,11.927000000000001,12.14,14.091999999999999,14.784,17.125000000000004,19.553000000000004,23.322399999999995,23.7432,24.6117,26.636499999999998,30.6468,31.9754,32.268899999999995,33.96320000000001,34.3635,33.9901,36.229200000000006,38.92609999999999,37.869099999999996,35.1938,39.030100000000004,41.3986,44.491171200000004,48.28430200000001,51.38304292201901,55.46533509866927,60.94871744579142,63.695377586206895,63.367630000000005,63.73358,65.2856,68.98124499999999,71.67133275355663,73.57413018018346,74.23910399865032,72.00308453109116,69.50107839232992,-0.03738589552241367,0.02643853001569818,0.017346052676628764,,
South Korea,1.2870000000000001,1.9269999999999998,3.342,4.942,6.709,8.379999999999999,9.461,9.876000000000001,12.158,12.549999999999999,14.194000000000003,15.949000000000002,18.983999999999998,21.672,24.366999999999997,24.123,23.872,23.683,24.711,24.770000000000003,26.081000000000003,28.352000000000004,29.768,35.644,40.959,49.52700000000001,59.88999999999999,72.30999999999999,79.30699999999999,86.997,94.845,101.435,111.35200000000002,89.55636205118063,96.10934286569918,98.4404222282005,98.5014540516221,100.30090947576251,101.22473224851213,100.32359640089932,100.64348542606706,100.57729817695903,103.12303197067983,98.04590779608593,99.26770870916609,101.59827129440409,102.1576001400494,105.15480234111283,105.04850426287373,104.4025379671188,109.24456316716505,117.88722208546632,118.93621163010782,117.82696077054763,116.39229410403011,110.64569681399423,-0.05197000354389625,0.016041911957149768,0.027614910872946225,,
Sri Lanka,0.4560713731338155,0.46707589380643133,0.4783863987169713,0.48983051277926337,0.5011778145608876,1.00305,0.90912,0.9980300000000001,1.0424200000000001,0.8251600000000001,0.7976800000000001,0.79096,0.8389200000000001,0.97592,1.00515,1.01289,1.19498,1.33807,1.4653600000000002,1.2331000000000003,1.13825,1.1420700000000001,1.3006199999999997,1.25609,1.19539,1.27449,1.34939,1.58836,1.5423,1.70796,1.8488399999999996,2.26098,2.45167,2.6247,2.86238,3.3955900000000003,3.3359400000000003,3.5090799999999995,3.4829300000000005,3.4656100000000003,3.9407020000000004,4.1124030000000005,4.3655930000000005,3.9695959999999997,4.190999,4.158697439999999,4.44565369,4.6013001000000004,3.8618080399999997,4.322725600000001,4.140122,4.865391226977208,5.221124325137037,5.1980831157930005,5.610773965593,4.709909036923617,-0.16285338496947133,0.02960471233202977,0.0011754973037313775,,
Taiwan,2.164,2.564,3.0500000000000003,3.6430000000000002,4.369,5.254,7.366,7.996,10.197000000000001,9.154,10.609999999999998,13.68,15.102,17.706999999999997,17.744,18.425,16.149,18.301488567469182,18.94435101029408,18.016144423230205,17.80214908837954,19.618171903381583,20.576071304880827,23.814536950095416,26.701621084883698,27.612480052792648,29.082352241376412,29.90501134099683,32.11679326985821,33.49255206927737,36.6588968229049,36.682919673072746,37.69911215174017,39.73750405541763,42.59961629512167,43.49550218596266,44.59688878535086,45.14990451948673,46.75347293671648,49.11825200372577,49.20348412304423,49.15937734921439,50.701138425064315,47.71868221318787,46.8611313787785,48.84467006535379,45.10922482753339,44.684446144120564,45.677518998114685,47.13855635771219,48.30681221824919,48.536988366706005,47.92628828601014,47.74934049066975,45.353104240613916,43.10445524268847,-0.05217770146463452,-0.003265651288115623,0.010757993523731796,,
Thailand,2.3000000000000003,2.719,3.0229999999999997,3.9929999999999994,4.33,5.053000000000001,5.626,7.08,7.4990000000000006,7.655,8.25,8.697000000000001,9.779,10.979000000000001,11.101000000000003,11.582,11.042,9.997000000000002,11.195999999999998,11.648,11.022999999999998,11.496483876875097,12.571533429493357,14.214170154940605,16.709634984091753,20.055032421696744,21.457873585134582,24.175614765389216,27.93390971416738,31.1766457383359,33.96532515525563,37.444333975421465,37.65836315281733,34.459618719367974,36.69799216410646,34.16615745062047,33.4765172647931,37.44834548168016,41.459657783236366,45.62500969307428,45.909933615893024,44.90205530147309,45.33290055306006,43.71389067036378,45.51877486561381,46.88932518775967,48.81324134607628,51.07811706483475,53.004500042149246,53.02234951961799,55.25776408070533,57.434993486797296,58.90811197479918,58.99693745295146,59.24366379296853,53.952596695084665,-0.09179848469988372,0.02670371723670928,0.013465468536055505,,
